onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
9.252863883972168	5.213306903839111	trials		14.115676164627075	14.465392589569092	13.160816669464111	12.926074981689453	Right
20.439982175827026	4.944936752319336	trials		25.024307250976562	25.384140729904175	23.91191554069519	23.675904035568237	Right
29.564600229263306	5.043855428695679	trials		34.2706995010376	34.607595443725586	32.926228523254395	32.67571711540222	Left
40.064491510391235	4.755947589874268	trials		44.55145478248596	44.819660902023315	43.42870020866394	43.19133687019348	Right
50.68918776512146	5.816279172897339	trials		56.20834302902222	56.50468873977661	55.13527297973633	54.89344501495361	Left
61.15803146362305	6.31791615486145	trials		67.20688128471375	67.47516918182373	65.88182520866394	65.64438009262085	Left
72.40749049186707	6.431662082672119	trials		78.53441023826599	78.83825159072876	77.48820996284485	77.23728895187378	Right
83.72002816200256	5.322014808654785	trials		88.69150710105896	89.04118275642395	87.7421362400055	87.50313472747803	Left
93.59433722496033	6.226739168167114	trials		99.53521656990051	99.82029819488525	98.53833222389221	98.28351998329163	Right
105.61011719703674	5.119999885559082	trials		110.45646333694458	110.72925686836243	109.4570803642273	109.17494773864746	Right
115.35990786552429	4.479385614395142	trials		119.55007481575012	119.83847427368164	118.59922933578491	118.40966653823853	Left
123.89097476005554	6.842695713043213	trials		130.42581510543823	130.73281025886536	128.97669124603271	128.70660090446472	Right
136.1252760887146	6.697983980178833	trials		142.51909112930298	142.82244086265564	141.15680265426636	140.90833926200867	Left
147.35978484153748	5.690777778625488	trials		152.76818442344666	153.04978442192078	151.58964228630066	151.32971000671387	Right
157.6720793247223	4.995604515075684	trials		162.33078789710999	162.66682362556458	161.00974583625793	160.7526400089264	Left
168.67151880264282	6.176645040512085	trials		174.5022156238556	174.8472626209259	173.00021243095398	172.7213158607483	Right
180.28085255622864	5.017231225967407	trials		184.986337184906	185.29726457595825	183.96602368354797	183.736647605896	Left
190.26538491249084	6.303907871246338	trials		196.29895687103271	196.5685555934906	194.9831578731537	194.73567748069763	Left
200.7175576686859	6.376038551330566	trials		206.76665353775024	207.0927770137787	205.34472703933716	205.0951578617096	Right
212.77966332435608	5.1798834800720215	trials		217.62633728981018	217.9587686061859	216.31287288665771	216.07981061935425	Left
223.88940811157227	4.9235148429870605	trials		228.5482394695282	228.81210374832153	227.5652403831482	227.32873725891113	Right
234.31114745140076	6.488842248916626	trials		240.51675128936768	240.7992115020752	239.33128714561462	239.0158131122589	Right
246.42019319534302	6.236119031906128	trials		252.29783034324646	252.65541124343872	251.40297722816467	251.1711437702179	Left
257.7326488494873	6.337454080581665	trials		263.7192807197571	264.0692837238312	262.47290873527527	262.2346444129944	Right
268.88871932029724	6.080594062805176	trials		274.65617418289185	274.9684941768646	273.3511884212494	273.12381958961487	Left
279.8726348876953	5.708840847015381	trials		285.2506010532379	285.5806157588959	284.0873370170593	283.8586163520813	Left
291.29453563690186	6.088417291641235	trials		297.11052799224854	297.3821747303009	296.138956785202	295.8578073978424	Right
302.24728059768677	6.034022331237793	trials		307.93830394744873	308.28040194511414	306.96591353416443	306.7330560684204	Left
313.1693465709686	5.7991578578948975	trials		318.7028377056122	318.96772599220276	317.3618893623352	317.07713532447815	Right
323.8562202453613	6.213672876358032	trials		329.7801830768585	330.06907391548157	328.6612787246704	328.43616247177124	Right
335.6220211982727	3.185663938522339	trials	338.79576587677			338.7795865535736		Left
343.3251225948334	5.939855337142944	trials		348.9534361362457	349.2640359401703	347.5496141910553	347.2963173389435	Left
353.44965624809265	6.7495527267456055	trials		359.87324929237366	360.19838976860046	358.5387315750122	358.31066632270813	Right
365.8867917060852	6.459637641906738	trials		372.0606105327606	372.34565114974976	371.1313920021057	370.8565504550934	Right
377.35530495643616	5.572075605392456	trials		382.62362122535706	382.9265203475952	381.5058636665344	381.2491264343262	Left
387.0268621444702	2.5293619632720947	trials	389.54463243484497			389.5388159751892		Left
395.011563539505	1.4045593738555908	trials	396.4046540260315			396.389089345932		Right
402.05795335769653	4.913848161697388	trials		406.68573689460754	406.97102332115173	405.72137475013733	405.5130522251129	Right
411.9326720237732	4.724531173706055	trials		416.29401087760925	416.65638399124146	415.38461685180664	415.1525785923004	Left
421.24525570869446	5.517189025878906	trials		426.38868474960327	426.7616665363312	425.44349193573	425.2183756828308	Left
430.885724067688	5.232025623321533	trials		435.7641830444336	436.11697149276733	434.6879999637604	434.4811110496521	Right
440.4636056423187	4.920647859573364	trials		445.0909798145294	445.3833932876587	443.7109146118164	443.480637550354	Right
450.10411524772644	5.4410035610198975	trials		455.24840450286865	455.54434037208557	453.970534324646	453.7628262042999	Left
460.1669223308563	5.627084732055664	trials		465.4338457584381	465.7931878566742	464.0981402397156	463.87073016166687	Right
470.7443506717682	5.537873983383179	trials		475.93467903137207	476.28128266334534	474.7546625137329	474.5425305366516	Left
480.55656456947327	5.627780914306641	trials		485.8258228302002	486.1834444999695	484.455055475235	484.2455449104309	Right
490.99517941474915	4.905656337738037	trials		495.5432550907135	495.9000985622406	494.63791608810425	494.4016180038452	Left
500.7124071121216	5.395292043685913	trials		505.7943961620331	506.1069209575653	504.5249228477478	504.18302965164185	Right
510.1654016971588	5.59747052192688	trials		515.387433052063	515.7620122432709	514.2013952732086	513.9640729427338	Left
520.6965453624725	5.308293104171753	trials		525.7170534133911	526.0040192604065	524.4459009170532	524.2465074062347	Left
530.8370535373688	5.511372804641724	trials		535.9803187847137	536.3476071357727	534.9404263496399	534.7171943187714	Right
540.6645452976227	5.110497236251831	trials		545.4500658512115	545.7741823196411	544.3774464130402	544.1364786624908	Right
550.4928152561188	5.127741575241089	trials		555.2640409469604	555.6196966171265	554.4018330574036	554.1818778514862	Left
559.7584178447723	5.807226896286011	trials		565.1987252235413	565.5648255348206	563.7299404144287	563.5133850574493	Right
569.6799130439758	5.489049434661865	trials		574.8083915710449	575.1681842803955	573.9066572189331	573.6661400794983	Left
579.6799693107605	5.478113174438477	trials		584.8385126590729	585.1572632789612	583.7087948322296	583.4783539772034	Right
590.007910490036	5.5395941734313965	trials		595.1985664367676	595.5467264652252	593.8916556835175	593.6653106212616	Left
600.3983154296875	4.947927236557007	trials		604.9787085056305	605.3453824520111	603.7882061004639	603.5568640232086	Right
609.6637542247772	5.417656421661377	trials		614.7134668827057	615.0805504322052	613.5668325424194	613.3207859992981	Left
619.5072615146637	5.059338092803955	trials		624.2755789756775	624.5657396316528	623.4574847221375	623.2270848751068	Left
628.9758207798004	5.273231267929077	trials		633.9004826545715	634.2481920719147	632.6639821529388	632.4464845657349	Right
639.0381772518158	5.081702470779419	trials		643.7758157253265	644.119101524353	642.761932849884	642.5392742156982	Right
648.4135117530823	5.588008880615234	trials		653.6503295898438	654.0007424354553	652.3922431468964	652.1495962142944	Left
658.8658072948456	4.545781850814819	trials		663.1182744503021	663.410728931427	662.1276979446411	661.9002060890198	Left
