name	electrode_name	type	units	sampling_frequency
Conx 9	e000	n/a	V	-1.0
Conx 17	e001	n/a	V	-1.0
Conx 20	e002	n/a	V	-1.0
Conx 21	e003	n/a	V	-1.0
Conx 25	e004	n/a	V	-1.0
Conx 26	e005	n/a	V	-1.0
Conx 27	e006	n/a	V	-1.0
Conx 28	e007	n/a	V	-1.0
Conx 31	e008	n/a	V	-1.0
