onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
8.378408908843994	12.455649375915527	trials		10.491248607635498	10.843422651290894	10.189537286758423	10.477281332015991	17.83664631843567	20.83405828475952	9.880944728851318	Right
20.84802556037903	13.502955675125122	trials		23.005839347839355	23.352975368499756	22.609756231307983	22.987489223480225	31.528345584869385	34.35098123550415	22.349045753479004	Right
34.362531900405884	32.23851013183594	trials		36.50490379333496	36.83311605453491	36.0584397315979	36.483973026275635	37.377474546432495	66.60104203224182	35.707576274871826	Left
66.61267447471619	14.124114036560059	trials		69.17611527442932	69.51604223251343	68.8402841091156	69.15932154655457	78.52584958076477	80.73678851127625	68.52018165588379	Right
80.75128841400146	10.769203186035156	trials		82.73920011520386	83.05287170410156	82.30084609985352	82.71994876861572	83.50740480422974	91.52049160003662	81.92655348777771	Left
91.53413128852844	12.691783666610718	trials		93.92553973197937	94.26157569885254	93.47731447219849	93.91771650314331	94.63922691345215	104.22591495513916	93.14439177513123	Left
104.2370970249176	13.310811996459961	trials		106.95749640464783	107.30819582939148	106.51656198501587	106.937016248703	109.1548364162445	117.54790902137756	106.23795199394226	Right
117.56482553482056	12.792995929718018	trials		120.01886200904846	120.3352780342102	119.59795713424683	120.00911355018616	128.22573065757751	130.35782146453857	119.45541620254517	Right
130.3760895729065	12.447825908660889	trials		132.70659065246582	133.0274302959442	132.36629509925842	132.69950461387634	132.71904253959656	142.82391548156738	132.0020787715912	Left
142.8299367427826	12.81642484664917	trials		144.92692470550537	145.28204798698425	144.48123908042908	144.9041509628296	153.41465592384338	155.64636158943176	144.0690586566925	Right
155.65590524673462	12.554977416992188	trials		158.0972032546997	158.38724088668823	157.55849719047546	158.08458757400513	158.99963402748108	168.2108826637268	157.23597812652588	Left
168.21903371810913	11.661721467971802	trials		170.70649337768555	171.00324869155884	170.1864242553711	170.69309949874878	171.46724343299866	179.88075518608093	169.87770891189575	Left
179.8899712562561	12.820725679397583	trials		182.62863874435425	182.95808005332947	182.1538302898407	182.6170470714569	185.57370376586914	192.7106969356537	181.8448281288147	Right
192.71860218048096	12.972851276397705	trials		195.11119866371155	195.44227838516235	194.7274034023285	195.10366201400757	195.14200067520142	205.69145345687866	194.3914496898651	Right
205.7038643360138	11.078901767730713	trials		208.2045543193817	208.52314114570618	207.84562182426453	208.1891942024231	208.21569538116455	216.7827661037445	207.5005748271942	Left
216.79693818092346	12.362424373626709	trials		219.50230526924133	219.84112644195557	218.99747323989868	219.4864537715912	220.51356673240662	229.15936255455017	218.68879866600037	Left
229.17099523544312	12.738150358200073	trials		231.5005543231964	231.82913541793823	231.00968956947327	231.41908478736877	231.43284726142883	241.9091455936432	230.720716714859	Right
241.92208886146545	12.417597532272339	trials		244.06454277038574	244.3873074054718	243.69000458717346	244.04480004310608	252.04441094398499	254.3396863937378	243.35921144485474	Right
254.3431680202484	12.289679288864136	trials		256.7687783241272	257.12070655822754	256.1825177669525	256.74395656585693	257.74211072921753	266.63284730911255	255.76628232002258	Left
266.63997435569763	12.051947593688965	trials		269.3449728488922	269.6049048900604	268.7840666770935	269.3367807865143	270.2948760986328	278.6919219493866	268.37442564964294	Left
278.70224380493164	14.001848459243774	trials		281.1255602836609	281.4376344680786	280.6117990016937	281.119211435318	284.9303755760193	292.7040922641754	280.20228099823	Right
292.7174861431122	13.152706384658813	trials		295.25049352645874	295.5906252861023	294.75233793258667	295.23656702041626	304.0278527736664	305.870192527771	294.4362494945526	Right
305.8880920410156	11.930296421051025	trials		308.09419775009155	308.4165120124817	307.69242119789124	308.0854732990265	308.1057074069977	317.81838846206665	307.2965018749237	Left
317.82649850845337	11.985674381256104	trials		320.0927333831787	320.44855284690857	319.49635577201843	320.0723762512207	321.0880205631256	329.8121728897095	319.02957558631897	Left
329.8252389431	13.549527168273926	trials		332.49894404411316	332.79983615875244	331.946311712265	332.4830105304718	336.2608742713928	343.3747661113739	331.48248052597046	Right
343.3875045776367	12.239912986755371	trials		345.5295488834381	345.82691836357117	345.1052441596985	345.5196363925934	345.5784549713135	355.6274175643921	344.7166156768799	Left
355.6372480392456	12.602654695510864	trials		358.1089792251587	358.38722038269043	357.58096385002136	358.08587765693665	362.65234422683716	368.23990273475647	357.2641792297363	Right
368.2463743686676	12.622725248336792	trials		371.1550669670105	371.45628666877747	370.58899974823	371.13618421554565	372.1643211841583	380.8690996170044	370.1692006587982	Left
380.88675332069397	12.449628114700317	trials		383.4831666946411	383.7480549812317	383.0355558395386	383.4749746322632	383.51720452308655	393.3363814353943	382.7011992931366	Right
393.33969926834106	13.449707508087158	trials		395.9352114200592	396.27616262435913	395.43885827064514	403.9188070297241	404.6226227283478	406.7894067764282	395.10622215270996	Right
406.80816650390625	12.17486834526062	trials		408.7783832550049	409.10598134994507	408.298127412796	408.75827193260193	409.4621696472168	418.98303484916687	407.8725121021271	Left
418.9963879585266	12.303441762924194	trials		421.1387186050415	421.3986508846283	420.59493374824524	421.12413692474365	424.8634572029114	431.2998297214508	420.18385910987854	Right
431.3085951805115	11.990302801132202	trials		433.59023094177246	433.8583960533142	433.20037364959717	433.5710618495941	433.5989146232605	443.2988979816437	432.82526206970215	Left
443.3084006309509	11.185397863388062	trials		445.5596442222595	445.89625334739685	445.0337586402893	445.5396966934204	446.4730930328369	454.493798494339	444.49595403671265	Left
454.5103871822357	11.50025725364685	trials		456.54286336898804	456.86878204345703	456.04761600494385	456.5329511165619	457.4625792503357	466.01064443588257	455.620689868927	Right
466.02661895751953	12.453969955444336	trials		468.4181504249573	468.70343685150146	467.86600971221924	468.4106137752533	472.5864038467407	478.48058891296387	467.5588505268097	Right
478.4942283630371	12.262850761413574	trials		481.1683840751648	481.5197389125824	480.5654938220978	481.15539956092834	481.8308300971985	490.7570791244507	480.2452275753021	Left
490.7753882408142	11.58914041519165	trials		493.0274918079376	493.2957389354706	492.49890303611755	493.01377034187317	494.1496729850769	502.36452865600586	491.9490969181061	Left
502.38443517684937	11.757035493850708	trials		504.2625331878662	504.55728125572205	503.77342987060547	504.24864768981934	504.31389689445496	514.1414706707001	503.48027896881104	Right
514.1497855186462	11.423375368118286	trials		516.9985945224762	517.2591819763184	516.4734463691711	516.9810228347778	517.913804769516	525.5731608867645	515.9795098304749	Left
525.5871691703796	1.4039859771728516	trials	526.5459198951721			525.7747659683228			526.9911551475525		Right
529.0095410346985	12.05190658569336	trials		531.5894067287445	531.892674446106	531.1125094890594	531.5735142230988	532.1772646903992	541.0614476203918	530.745671749115	Left
541.0722200870514	12.311675071716309	trials		543.4800128936768	543.7459251880646	543.0482943058014	543.4702234268188	547.5567207336426	553.3838951587677	542.6509823799133	Right
553.4001562595367	12.803972959518433	trials		555.511070728302	555.8523495197296	554.9174783229828	555.4933350086212	559.4241433143616	566.2041292190552	554.5573990345001	Right
566.2105190753937	12.846899271011353	trials		569.04212474823	569.3822567462921	568.476753950119	569.03364610672	569.6419019699097	579.057418346405	568.135516166687	Left
579.0715084075928	11.966914653778076	trials		581.0459034442902	581.3234074115753	580.5505740642548	581.0329599380493	584.0896408557892	591.0384230613708	580.16739320755	Right
591.0546021461487	11.393884181976318	trials		593.2452249526978	593.5848653316498	592.6846463680267	593.2290048599243	593.957560300827	602.448486328125	592.228474855423	Left
602.461962223053	12.616581201553345	trials		605.4794034957886	605.7691955566406	604.9348812103271	605.4707200527191	606.2525234222412	615.0785434246063	604.3689370155334	Left
