onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
13.781893014907837	7.633551359176636	trials	21.079859256744385	21.41462516784668	19.863797664642334	19.626434564590454	Left
26.07779836654663	4.813086748123169	trials	30.581063747406006	30.890065908432007	29.56840968132019	29.313761234283447	Right
35.671326637268066	5.491875886917114	trials	40.87734270095825	41.16238331794739	39.47917318344116	39.234642028808594	Left
45.484482526779175	5.8117735385894775	trials	50.9535026550293	51.29310202598572	49.79171323776245	49.548288106918335	Left
56.65632247924805	5.402050733566284	trials	61.736058950424194	62.05755400657654	60.568084478378296	60.32887816429138	Right
66.28114438056946	4.487741470336914	trials	70.42277383804321	70.76745223999023	69.46414589881897	69.21863174438477	Right
76.51438593864441	4.067778587341309	trials	80.26509308815002	80.53182458877563	79.26173686981201	79.03092741966248	Left
85.2183449268341	4.586496114730835	trials	89.50042629241943	89.8012363910675	88.30623745918274	88.06297588348389	Right
95.60862708091736	4.239483118057251	trials	99.56278276443481	99.84503817558289	98.44219899177551	98.18787837028503	Left
104.04634618759155	5.2001588344573975	trials	108.93844485282898	109.24535799026489	107.50484490394592	107.25101566314697	Right
113.67100405693054	4.269547700881958	trials	117.65510153770447	117.93756151199341	116.51592183113098	116.28036093711853	Left
121.40527606010437	5.309603929519653	trials	126.39068150520325	126.7109887599945	125.49193739891052	125.2343807220459	Left
130.52907514572144	5.90712833404541	trials	136.10979318618774	136.43251705169678	134.90286588668823	134.65608191490173	Right
140.99955701828003	5.837824106216431	trials	146.48438787460327	146.83463668823242	145.51732230186462	145.2652952671051	Left
151.85793018341064	4.510597229003906	trials	156.0609996318817	156.36766719818115	155.05534982681274	154.81196546554565	Right
161.4359347820282	4.247469902038574	trials	165.17021703720093	165.53054213523865	164.23997449874878	163.95153403282166	Right
169.9815423488617	4.405248165130615	trials	174.12411403656006	174.3859302997589	172.79475712776184	172.5468671321869	Left
177.51273465156555	4.641505241394043	trials	181.82782983779907	182.15337991714478	180.50342917442322	180.26397705078125	Left
185.98268938064575	5.236981630325317	trials	190.8731083869934	191.2147557735443	189.51106548309326	189.26555132865906	Right
196.34151434898376	5.417041778564453	trials	201.42174196243286	201.74897146224976	200.1202380657196	199.84150528907776	Left
206.74764800071716	4.527144908905029	trials	210.93629956245422	211.2701234817505	209.86077189445496	209.62271237373352	Right
217.0121829509735	5.670666217803955	trials	222.32567811012268	222.68112897872925	221.0096743106842	220.74896383285522	Right
228.4495666027069	5.020999908447266	trials	233.0616626739502	233.4113790988922	231.82237696647644	231.57600259780884	Left
239.13791489601135	5.115699291229248	trials	243.98241782188416	244.25013256072998	242.78577160835266	242.5441074371338	Right
247.49895691871643	6.110863208770752	trials	253.32699131965637	253.60838651657104	251.9992320537567	251.7481062412262	Left
258.7782349586487	4.2195353507995605	trials	262.6547303199768	262.99691009521484	261.8211123943329	261.5603609085083	Left
268.55936002731323	5.879562139511108	trials	274.12287497520447	274.4362597465515	272.6811647415161	272.4186930656433	Right
278.5417215824127	4.446453809738159	trials	282.6856038570404	282.986864566803	281.6301875114441	281.3728768825531	Left
286.6844058036804	6.043402194976807	trials	292.3722343444824	292.7269477844238	290.931179523468	290.6842317581177	Right
296.4807679653168	4.026490926742554	trials	300.19956731796265	300.5041868686676	299.33264899253845	299.0911078453064	Right
305.6368844509125	4.690329551696777	trials	310.0289022922516	310.3263130187988	308.78765058517456	308.4035277366638	Left
316.2913587093353	5.033492565155029	trials	321.05893898010254	321.3232538700104	319.68444418907166	319.41947388648987	Left
327.3240575790405	5.24881911277771	trials	332.2798490524292	332.57205748558044	331.0770175457001	330.79279613494873	Right
337.0727014541626	5.70028018951416	trials	342.4502580165863	342.77216267585754	341.01579785346985	340.76139521598816	Right
346.6517298221588	4.50134015083313	trials	350.82383370399475	351.14889216423035	349.65590023994446	349.4028902053833	Left
354.6673970222473	5.2615578174591064	trials	359.6229016780853	359.928094625473	358.2757682800293	358.0277554988861	Right
365.22991609573364	4.125409364700317	trials	369.0278911590576	369.3537690639496	368.1595802307129	367.8717951774597	Left
372.6510078907013	5.364039897918701	trials	377.730539560318	378.0117709636688	376.5927937030792	376.3546521663666	Left
381.9008409976959	4.66460657119751	trials	386.2932274341583	386.5644235610962	384.9612901210785	384.7303168773651	Right
390.93264389038086	5.13470458984375	trials	395.73020672798157	396.0525619983673	394.3693106174469	394.1055693626404	Left
400.82288646698	5.96729850769043	trials	406.48015880584717	406.786785364151	405.26811146736145	405.01157879829407	Right
410.8697600364685	5.407621145248413	trials	415.96338176727295	416.27496457099915	414.598021030426	414.3705701828003	Left
419.5415244102478	5.407211542129517	trials	424.6675455570221	424.94664692878723	423.3980314731598	423.13621497154236	Right
428.2281982898712	5.7630720138549805	trials	433.6974642276764	433.98852610588074	432.5711462497711	432.3068723678589	Left
437.2427570819855	5.712527513504028	trials	442.6835968494415	442.95327734947205	441.58472180366516	441.33842945098877	Right
