name	electrode_name	type	units	sampling_frequency
Conx 2	e000	n/a	V	-1.0
Conx 3	e001	n/a	V	-1.0
Conx 4	e002	n/a	V	-1.0
Conx 5	e003	n/a	V	-1.0
Conx 7	e004	n/a	V	-1.0
Conx 19	e005	n/a	V	-1.0
Conx 27	e006	n/a	V	-1.0
Conx 28	e007	n/a	V	-1.0
Conx 29	e008	n/a	V	-1.0
