onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
4.92822527885437	4.210360288619995	trials	8.773754835128784	9.137766361236572	7.620321273803711	7.382097959518433	Right
10.115686416625977	4.690821170806885	trials	14.508605480194092	14.805647373199463	13.23012089729309	12.99173378944397	Right
15.755714654922485	4.778229713439941	trials	20.195778608322144	20.533043146133423	19.14073085784912	18.91401720046997	Left
21.45972228050232	4.4865944385528564	trials	25.365872621536255	25.64329481124878	24.121384859085083	23.865999460220337	Left
26.990919589996338	5.275156497955322	trials	31.96063733100891	32.2633318901062	30.714757204055786	30.490869760513306	Right
33.381457805633545	4.4217140674591064	trials	37.44575476646423	37.80231165885925	36.143595457077026	35.92929291725159	Right
38.75565576553345	3.8833765983581543	trials	42.351738929748535	42.6381721496582	41.53094148635864	41.303449630737305	Left
43.74065160751343	3.758653402328491	trials	47.211233377456665	47.49844479560852	46.157660245895386	45.9286527633667	Right
48.599040031433105	5.109104633331299	trials	53.42961668968201	53.70732545852661	52.14810109138489	51.92990708351135	Left
55.036641359329224	3.914669990539551	trials	58.63190531730652	58.948403120040894	57.31844091415405	57.053839445114136	Left
59.91124987602234	3.515596866607666	trials	63.069347858428955	63.42385673522949	62.055505990982056	61.81838846206665	Right
64.5685248374939	3.428720712661743	trials	67.72547578811646	67.99609851837158	66.71527934074402	66.4913101196289	Right
69.08301305770874	4.806410312652588	trials	73.53704452514648	73.86714100837708	72.37308406829834	72.16205835342407	Left
74.95884799957275	5.161000967025757	trials	79.77512955665588	80.11898875236511	78.54821372032166	78.30343675613403	Right
81.20831990242004	4.845035552978516	trials	85.72612619400024	86.05249524116516	84.92556285858154	84.71064567565918	Left
87.0368869304657	4.278927564620972	trials	91.03831028938293	91.31511807441711	89.75777792930603	89.50738954544067	Left
92.27112436294556	5.325578451156616	trials	97.18009853363037	97.49659657478333	95.68694281578064	95.46149897575378	Right
98.53513717651367	3.310182571411133	trials	101.44378876686096	101.80608010292053	100.46513152122498	100.25541639328003	Left
102.72342014312744	3.1697306632995605	trials	105.56874752044678	105.89106178283691	104.5630156993866	104.33429503440857	Right
107.0051736831665	3.4999911785125732	trials	110.16138744354248	110.49537539482117	109.18965244293213	108.94356489181519	Right
111.52064514160156	3.805675506591797	trials	114.989506483078	115.32443642616272	113.85905146598816	113.64671492576599	Left
116.37915658950806	4.034641742706299	trials	120.0216064453125	120.37021684646606	119.08157444000244	118.84867572784424	Right
121.50489091873169	4.705976247787476	trials	125.86524677276611	126.21004796028137	124.99169278144836	124.77276158332825	Left
127.12886261940002	5.338439702987671	trials	132.0987033843994	132.4648039340973	130.84782600402832	130.62975478172302	Right
133.62884616851807	4.513013601303101	trials	137.8037350177765	138.13755893707275	136.44394493103027	136.19326972961426	Left
139.09807109832764	4.9172070026397705	trials	143.69316864013672	144.014417886734	142.71975421905518	142.4891493320465	Right
145.08179450035095	3.746856927871704	trials	148.5045759677887	148.82484221458435	147.5698688030243	147.3327512741089	Left
149.83282685279846	5.166489601135254	trials	154.69301748275757	154.99571204185486	153.2263629436493	152.9896960258484	Right
156.4097330570221	5.209702491760254	trials	161.2543179988861	161.61861634254456	160.05894136428833	159.83427572250366	Left
162.4887297153473	4.4294962882995605	trials	166.55212545394897	166.91736578941345	165.4096281528473	165.16149258613586	Right
168.27125763893127	3.6312267780303955	trials	171.5520715713501	171.8996992111206	170.6656973361969	170.4260811805725	Left
172.83129334449768	3.586048126220703	trials	176.09891843795776	176.41328644752502	175.1115367412567	174.86352372169495	Left
177.59780859947205	4.140441656112671	trials	181.39521026611328	181.73743104934692	180.14846968650818	179.9271628856659	Right
182.76864004135132	4.4315032958984375	trials	186.8954827785492	187.19928312301636	185.94791412353516	185.7080934047699	Right
188.19039225578308	4.1423258781433105	trials	192.03497982025146	192.33001470565796	191.23769354820251	191.03555583953857	Left
193.45596408843994	4.27216911315918	trials	197.41089797019958	197.7254297733307	196.3581850528717	196.09755659103394	Right
199.17426681518555	4.838727712631226	trials	203.72238326072693	204.00947189331055	202.89875960350037	202.65992188453674	Left
205.26927876472473	4.334305286407471	trials	209.23789310455322	209.60022521018982	207.85414147377014	207.62988543510437	Left
210.72142338752747	2.9795942306518555	trials	213.42633986473083	213.69688057899475	212.4914689064026	212.23886847496033	Right
215.20560121536255	4.242800712585449	trials	219.1752805709839	219.44578051567078	217.96401143074036	217.73783040046692	Right
220.56587266921997	4.515799045562744	trials	224.73850870132446	225.07847690582275	223.7062349319458	223.47231221199036	Left
226.4252007007599	3.810058116912842	trials	229.91142916679382	230.23169541358948	228.68463611602783	228.42605566978455	Left
231.469957113266	4.258324384689331	trials	235.36472058296204	235.7248408794403	234.32630276679993	234.11261439323425	Right
236.8762674331665	4.201267242431641	trials	240.72269821166992	241.07429885864258	239.32207107543945	239.0670130252838	Left
242.1889843940735	4.968980312347412	trials	246.8493721485138	247.15624451637268	245.837660074234	245.59792137145996	Right
248.3779993057251	4.7163801193237305	trials	252.75363326072693	253.091717004776	251.59041023254395	251.36316418647766	Right
254.51675653457642	3.447726011276245	trials	257.6445438861847	257.9637043476105	256.43286538124084	256.1600306034088	Left
258.9695589542389	3.1024742126464844	trials	261.70580983161926	262.06810116767883	260.7895755767822	260.5351731777191	Left
263.0339379310608	4.3610520362854	trials	267.05031156539917	267.394211769104	265.84760308265686	265.61359882354736	Right
268.642058134079	4.055654525756836	trials	272.37949442863464	272.6968524456024	271.3492274284363	271.12849402427673	Left
273.6577332019806	5.071257591247559	trials	278.45545983314514	278.72804856300354	277.26389241218567	277.0194432735443	Right
279.7981696128845	4.42572808265686	trials	283.94184708595276	284.2188186645508	282.8097126483917	282.5814836025238	Left
285.5793869495392	4.331888675689697	trials	289.6281599998474	289.9104154109955	288.17297410964966	287.9251251220703	Right
291.0939955711365	3.5338239669799805	trials	294.27011585235596	294.624174118042	293.1145932674408	292.87813115119934	Left
295.9552512168884	4.3785011768341064	trials	299.9725260734558	300.3311309814453	298.8829081058502	298.6584882736206	Right
301.7363865375519	3.9606680870056152	trials	305.40894198417664	305.69431042671204	304.25600004196167	304.03325963020325	Left
