onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
8.523898839950562	5.397995471954346	trials		13.588889598846436	13.921075105667114	12.679372787475586	12.401049613952637	Right
18.60182023048401	4.852203369140625	trials		23.16783618927002	23.45312261581421	21.88066816329956	21.634047985076904	Left
27.913912296295166	5.753774166107178	trials		33.370439767837524	33.666826248168945	32.143359899520874	31.91676926612854	Right
36.804771900177	5.35097336769104	trials		41.88622856140137	42.15492606163025	40.662548542022705	40.3530957698822	Left
47.02314496040344	5.041520595550537	trials		51.77655291557312	52.0639283657074	50.91213321685791	50.69688820838928	Left
56.96032762527466	4.917698621749878	trials		61.54117131233215	61.87720704078674	60.399657011032104	60.18236422538757	Right
66.0852735042572	5.78576397895813	trials		71.5880856513977	71.87017726898193	70.19102215766907	69.97753858566284	Left
76.8661093711853	4.783022165298462	trials		81.33849096298218	81.64831233024597	80.37920761108398	80.14938116073608	Right
85.8503577709198	6.002687931060791	trials		91.50861310958862	91.8522264957428	90.06313467025757	89.85169911384583	Right
95.25641226768494	5.588828086853027	trials		100.51026940345764	100.84442114830017	99.2316620349884	98.97672700881958	Left
104.39696383476257	5.046640634536743	trials		109.13398790359497	109.44274425506592	108.19321846961975	107.96154880523682	Left
112.66256904602051	5.210521459579468	trials		117.58628869056702	117.87227129936218	116.27098107337952	115.99142909049988	Right
121.35010313987732	5.647810459136963	trials		126.6482789516449	126.99709439277649	125.32977652549744	125.10105609893799	Right
131.13081860542297	5.216542720794678	trials		136.05523467063904	136.34650111198425	135.19753217697144	134.9446041584015	Left
140.38065147399902	5.657927751541138	trials		145.72707843780518	146.03776001930237	144.5024971961975	144.27361273765564	Right
150.849454164505	4.8062872886657715	trials		155.384135723114	155.65492224693298	154.13538813591003	153.913507938385	Left
159.3797426223755	5.730754613876343	trials		164.804771900177	165.10963702201843	163.61041927337646	163.38202619552612	Left
169.0671103000641	5.01399564743042	trials		173.78996229171753	174.0802047252655	172.86074376106262	172.61641716957092	Right
175.28647685050964	5.331517457962036	trials		180.28900361061096	180.6171751022339	179.36388087272644	179.13290762901306	Left
182.19229173660278	5.021286487579346	trials		186.91411972045898	187.21275901794434	185.49448704719543	185.24016642570496	Right
188.88011765480042	5.017968654632568	trials		193.60124921798706	193.89722633361816	192.14462971687317	191.9275417327881	Left
195.09846019744873	4.824842214584351	trials		199.58652925491333	199.9224832057953	198.5332019329071	198.30341625213623	Right
200.95746040344238	5.557575702667236	trials		206.24179196357727	206.51417589187622	205.0016050338745	204.7720651626587	Right
208.34779143333435	5.335039854049683	trials		213.36711168289185	213.68201208114624	212.4021759033203	212.19500041007996	Left
215.41060614585876	5.588500499725342	trials		220.72483849525452	220.9982464313507	219.26473736763	219.0064024925232	Right
222.1916160583496	5.4811851978302	trials		227.35134720802307	227.67198204994202	226.40345096588135	226.17747449874878	Left
229.0042061805725	5.053235054016113	trials		233.77264642715454	234.05662202835083	232.61827063560486	232.34908151626587	Left
235.86312198638916	5.645352840423584	trials		241.16334581375122	241.50765562057495	239.76742911338806	239.50614523887634	Right
242.5509068965912	4.9183948040008545	trials		247.17852663993835	247.46848249435425	245.9087257385254	245.69397258758545	Left
249.30050039291382	4.902092933654785	trials		253.86487817764282	254.2017331123352	252.65496063232422	252.39654397964478	Right
255.92573952674866	5.5677337646484375	trials		261.14670586586	261.4926130771637	259.96541953086853	259.7554175853729	Right
