name	electrode_name	type	units	sampling_frequency
Conx 4	e000	n/a	V	-1.0
Conx 18	e001	n/a	V	-1.0
Conx 19	e002	n/a	V	-1.0
Conx 20	e003	n/a	V	-1.0
Conx 21	e004	n/a	V	-1.0
Conx 22	e005	n/a	V	-1.0
Conx 24	e006	n/a	V	-1.0
Conx 25	e007	n/a	V	-1.0
Conx 26	e008	n/a	V	-1.0
Conx 28	e009	n/a	V	-1.0
Conx 30	e010	n/a	V	-1.0
Conx 32	e011	n/a	V	-1.0
