name	electrode_name	type	units
Conx 1	e000	n/a	V
Conx 5	e001	n/a	V
Conx 7	e002	n/a	V
Conx 17	e003	n/a	V
Conx 19	e004	n/a	V
Conx 20	e005	n/a	V
Conx 22	e006	n/a	V
Conx 27	e007	n/a	V
