onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
15.02683138847351	4.207083463668823	trials	19.20278525352478			16.1930034160614			19.233914852142334		Right
20.29477882385254	7.707484245300293	trials		27.09315586090088	27.405516862869263	21.0773606300354	25.035694122314453	27.75683069229126	28.002263069152832	24.671149969100952	Left
28.809707403182983	7.001825332641602	trials		35.04480266571045	35.35654902458191	32.60801029205322	32.78606343269348	32.80371713638306	35.811532735824585	32.405749797821045	Right
37.122129917144775	6.694215774536133	trials		42.90514945983887	43.21570825576782	40.3056640625	40.48261117935181	40.49502205848694	43.81634569168091	40.09078788757324	Left
44.27816963195801	7.6705381870269775	trials		50.87346696853638	51.18533635139465	48.26345467567444	48.430038928985596	48.45645833015442	51.948707818984985	48.05947399139404	Left
52.77814793586731	6.228090763092041	trials		57.732792377471924	58.04261374473572	55.956971406936646	56.16173052787781	56.1832754611969	59.00623869895935	55.731117963790894	Right
59.4958336353302	6.995435476303101	trials		65.21794557571411	65.52973318099976	63.033671617507935	63.241748571395874	63.26906871795654	66.4912691116333	62.82571768760681	Right
66.98090505599976	5.566668748855591	trials		71.32622838020325	71.63604998588562	69.4880256652832	69.6675124168396	69.68664073944092	72.54757380485535	69.247549533844	Left
73.30746364593506	7.411384344100952	trials		79.66945290565491	79.98160886764526	77.23266053199768	77.44163846969604	77.46154499053955	80.71884799003601	76.9973452091217	Right
81.1662540435791	6.702653408050537	trials		86.70154762268066	87.01177859306335	84.47508478164673	84.64351224899292	84.6777548789978	87.86890745162964	84.23051261901855	Left
88.16611337661743	6.81541633605957	trials		93.7775514125824	94.08778238296509	91.86136054992676	92.0698471069336	92.09589767456055	94.981529712677	91.6211302280426	Right
95.24604916572571	7.268843650817871	trials		101.59046649932861	101.90209031105042	98.94834184646606	99.12442874908447	99.15445256233215	102.51489281654358	98.73022985458374	Left
103.44792056083679	7.663083553314209	trials		110.02880001068115	110.33849859237671	107.54015231132507	107.74822902679443	107.78910708427429	111.111004114151	107.31249666213989	Right
111.43127036094666	6.650593280792236	trials		117.05835509300232	117.36952829360962	114.56102395057678	114.73690629005432	114.76463627815247	118.08186364173889	114.30928373336792	Left
119.29210877418518	7.097262144088745	trials		125.30913281440735	125.62034678459167	122.74765825271606	122.94746112823486	126.01602053642273	126.38937091827393	122.51205635070801	Right
127.58847498893738	7.090257883071899	trials		133.48085761070251	133.7910885810852	131.09784579277039	131.27335929870605	131.31390976905823	134.67873287200928	130.87031292915344	Left
134.9793791770935	6.193479776382446	trials		139.9974706172943	140.30954504013062	138.2710886001587	138.47580671310425	140.80401396751404	141.17285895347595	138.07321095466614	Right
141.46265077590942	7.523901462554932	trials		147.84024572372437	148.15215611457825	145.57618165016174	145.75026178359985	148.6417920589447	148.98655223846436	145.35446524620056	Left
149.57117438316345	7.240376234054565	trials		155.6206796169281	155.9323034286499	153.3863935470581	153.61023998260498	153.63620853424072	156.81155061721802	153.1510784626007	Right
157.80585479736328	6.165708780288696	trials		162.76230144500732	163.07273721694946	160.8830976486206	161.06459140777588	163.6503551006317	163.97156357765198	160.65429496765137	Left
164.3522047996521	6.495805501937866	trials		169.79210233688354	170.1038899421692	167.39667963981628	167.60283136367798	167.63228154182434	170.84801030158997	167.16726279258728	Right
