name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 2	e001	n/a	V	-1.0
Conx 5	e002	n/a	V	-1.0
Conx 6	e003	n/a	V	-1.0
Conx 7	e004	n/a	V	-1.0
Conx 10	e005	n/a	V	-1.0
