onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
7.419248580932617	3.4989261627197266	trials	10.637967348098755	10.917314529418945	9.223167896270752	9.013985395431519	Right
13.886054515838623	3.8063716888427734	trials	17.35655426979065	17.691606998443604	15.92807412147522	15.717458009719849	Right
19.95026421546936	3.8729729652404785	trials	23.514726400375366	23.822417974472046	22.34953737258911	22.12331509590149	Left
27.808112621307373	3.799818277359009	trials	31.311052799224854	31.60645627975464	30.422507524490356	30.200217485427856	Right
33.9189350605011	4.221460342407227	trials	37.796372413635254	38.139535427093506	36.542054414749146	36.30948352813721	Left
42.07407093048096	3.413811206817627	trials	45.21816062927246	45.486079931259155	44.17703938484192	43.96556282043457	Left
48.48140287399292	3.86580491065979	trials	52.060938358306885	52.34638857841492	50.61558270454407	50.38809084892273	Right
55.01231098175049	3.8435635566711426	trials	58.53163528442383	58.85505533218384	57.11912965774536	56.9038028717041	Left
62.12182021141052	3.7163827419281006	trials	65.51445508003235	65.83738374710083	64.1620786190033	63.950151681900024	Right
69.83868408203125	3.604029417037964	trials	73.13838076591492	73.44177150726318	71.74705147743225	71.51411199569702	Right
76.19825673103333	3.6866047382354736	trials	79.59314441680908	79.884042263031	78.53604865074158	78.3245313167572	Left
83.01101064682007	3.9743077754974365	trials	86.66927099227905	86.98449921607971	85.3495397567749	85.12225270271301	Left
90.8383846282959	3.1191859245300293	trials	93.68457221984863	93.95408892631531	92.66499590873718	92.4351692199707	Right
96.99606537818909	4.006543159484863	trials	100.6523187160492	100.99892234802246	99.33357048034668	99.10566902160645	Left
104.68339705467224	3.342540979385376	trials	107.74847483634949	108.02520060539246	106.61552119255066	106.40216064453125	Right
110.9784984588623	3.375800371170044	trials	114.02821636199951	114.3532338142395	113.08007431030273	112.88743925094604	Left
118.2613914012909	3.370885133743286	trials	121.27780866622925	121.63141632080078	119.97446155548096	119.77793526649475	Right
125.24511241912842	3.410984754562378	trials	128.38797307014465	128.65380358695984	127.34496760368347	127.1215307712555	Right
131.947110414505	3.873382329940796	trials	135.52787446975708	135.819673538208	134.2571315765381	134.0433611869812	Left
138.41727495193481	3.553525686264038	trials	141.62128901481628	141.96998143196106	140.3827404975891	140.13792252540588	Left
144.79212546348572	3.533045768737793	trials	147.95104265213013	148.2793779373169	146.97099256515503	146.74665474891663	Right
150.96348667144775	3.808788537979126	trials	154.40388107299805	154.74999284744263	153.31504130363464	153.0888602733612	Right
157.71394038200378	3.8668699264526367	trials	161.23117566108704	161.57999110221863	159.8883020877838	159.66691327095032	Left
164.00879621505737	3.633930206298828	trials	167.37214469909668	167.638507604599	166.11053562164307	165.88619780540466	Right
169.88389372825623	3.228999614715576	trials	172.80966663360596	173.112074136734	171.8358016014099	171.62137603759766	Left
176.7120485305786	4.096655368804932	trials	180.48110580444336	180.80538630485535	179.23014664649963	179.02661633491516	Left
183.30718207359314	3.75197696685791	trials	186.74573302268982	187.05526781082153	185.840558052063	185.62031626701355	Right
190.25829887390137	3.112222671508789	trials	193.09064197540283	193.36863732337952	192.17006587982178	191.93343997001648	Left
195.4635775089264	4.214374542236328	trials	199.38758659362793	199.67672324180603	198.1834855079651	197.9646770954132	Right
203.38466811180115	3.5027353763580322	trials	206.55714297294617	206.88592886924744	205.13673210144043	204.93197321891785	Left
210.086993932724	3.9531314373016357	trials	213.76180219650269	214.039142370224	212.7852749824524	212.5567591190338	Right
216.3682508468628	4.011171817779541	trials	220.0432231426239	220.37684226036072	218.7494194507599	218.52577781677246	Right
223.86724853515625	3.7457921504974365	trials	227.29297924041748	227.6121804714203	225.87092995643616	225.65031933784485	Left
230.75799036026	3.875389575958252	trials	234.36906504631042	234.63256072998047	232.97843194007874	232.76056575775146	Right
