name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 4	e001	n/a	V	-1.0
Conx 11	e002	n/a	V	-1.0
Conx 43	e003	n/a	V	-1.0
