name	electrode_name	type	units	sampling_frequency
Conx 3	e000	n/a	V	-1.0
Conx 8	e001	n/a	V	-1.0
Conx 10	e002	n/a	V	-1.0
Conx 11	e003	n/a	V	-1.0
Conx 19	e004	n/a	V	-1.0
Conx 20	e005	n/a	V	-1.0
Conx 21	e006	n/a	V	-1.0
Conx 23	e007	n/a	V	-1.0
Conx 24	e008	n/a	V	-1.0
Conx 25	e009	n/a	V	-1.0
Conx 26	e010	n/a	V	-1.0
Conx 29	e011	n/a	V	-1.0
Conx 30	e012	n/a	V	-1.0
Conx 32	e013	n/a	V	-1.0
