name	electrode_name	type	units	sampling_frequency
Conx 3	e000	n/a	V	-1.0
Conx 10	e001	n/a	V	-1.0
Conx 14	e002	n/a	V	-1.0
Conx 20	e003	n/a	V	-1.0
Conx 21	e004	n/a	V	-1.0
Conx 24	e005	n/a	V	-1.0
