name	electrode_name	type	units	sampling_frequency
Conx 18	e000	n/a	V	-1.0
Conx 19	e001	n/a	V	-1.0
Conx 20	e002	n/a	V	-1.0
Conx 22	e003	n/a	V	-1.0
Conx 23	e004	n/a	V	-1.0
Conx 25	e005	n/a	V	-1.0
Conx 27	e006	n/a	V	-1.0
Conx 28	e007	n/a	V	-1.0
Conx 30	e008	n/a	V	-1.0
Conx 31	e009	n/a	V	-1.0
Conx 32	e010	n/a	V	-1.0
