onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
37.81599235534668	8.274329662322998	trials	41.86882042884827	42.22869515419006	41.59107065200806	41.854238748550415	44.44733428955078	46.09032201766968	41.33220362663269	Right
46.09765386581421	8.622817277908325	trials	49.145405530929565	49.48639750480652	48.90734601020813	49.1239013671875	54.12945914268494	54.720471143722534	48.598548412323	Left
54.73824763298035	8.413224935531616	trials	58.161930322647095	58.479329347610474	57.9253044128418	58.14824962615967	60.76133370399475	63.15147256851196	57.67569398880005	Left
63.15896821022034	10.915143728256226	trials	66.9111499786377	67.22539520263672	66.59977221488953	66.90172934532166	73.13207292556763	74.07411193847656	66.3485643863678	Right
74.08160758018494	10.661191701889038	trials	78.31748604774475	78.66552329063416	78.00307703018188	78.30908918380737	83.26959109306335	84.74279928207397	77.73876214027405	Right
84.75332617759705	10.857635736465454	trials	88.75409412384033	89.05105400085449	88.4576256275177	88.74098682403564	94.17306113243103	95.6109619140625	88.22296571731567	Left
95.62853384017944	11.035361289978027	trials	99.89607429504395	100.20806646347046	99.63978743553162	99.87649536132812	103.28227829933167	106.66389513015747	99.36338949203491	Left
106.67302918434143	15.555379152297974	trials	110.89362955093384	111.21487879753113	110.56078839302063	110.88293886184692	117.90729212760925	122.2284083366394	110.3007743358612	Right
122.23590397834778	15.285166025161743	trials	126.3960063457489	126.73220610618591	126.06263303756714	126.38150644302368	133.0752308368683	137.52107000350952	125.80024313926697	Right
137.53184247016907	11.496939659118652	trials	141.83223295211792	142.18489861488342	141.54141688346863	141.8088858127594	147.70130944252014	149.02878212928772	141.28537607192993	Left
149.03341054916382	10.97498631477356	trials	152.4418969154358	152.79706120491028	152.1795482635498	152.43034625053406	158.65688061714172	160.00839686393738	151.94341373443604	Left
160.0164659023285	14.618910789489746	trials	163.95825147628784	164.31738877296448	163.50584840774536	163.9474790096283	169.30656266212463	174.63537669181824	163.39349508285522	Right
174.64176630973816	12.78365707397461	trials	179.11320567131042	179.42757368087769	178.7990424633026	179.100426197052	185.29873919487	187.42542338371277	178.55037450790405	Left
187.43799805641174	13.613096952438354	trials	190.36286973953247	190.7088179588318	190.03596806526184	190.34771466255188	195.37879037857056	201.0510950088501	189.75191044807434	Right
201.06264567375183	13.848739862442017	trials	204.19022846221924	204.45732855796814	203.91804933547974	204.17380356788635	208.66400265693665	214.91138553619385	203.64283895492554	Left
214.92285442352295	9.860833168029785	trials	217.7525761127472	218.03905034065247	217.4024908542633	217.73455357551575	222.8226456642151	224.78368759155273	217.19060468673706	Right
224.79667210578918	10.390568971633911	trials	228.50281476974487	228.85433340072632	228.19614720344543	228.48139262199402	234.2372555732727	235.1872410774231	227.90848517417908	Right
235.20223236083984	10.92206597328186	trials	238.04878854751587	238.39023113250732	237.79033088684082	238.0303156375885	243.42794251441956	246.1242983341217	237.51630854606628	Left
246.1403546333313	11.804221391677856	trials	250.59467267990112	250.9057228565216	250.28247547149658	250.58635783195496	256.3561472892761	257.94457602500916	250.0167269706726	Right
257.95338249206543	14.832435131072998	trials	261.68963074684143	262.0235776901245	261.41671419143677	261.6756634712219	267.86095094680786	272.7858176231384	261.14101243019104	Left
272.7958936691284	10.745569467544556	trials	277.001256942749	277.34081530570984	276.7043378353119	276.9761483669281	282.50292229652405	283.541463136673	276.45313024520874	Left
283.5457229614258	14.760632276535034	trials	286.98472452163696	287.2927436828613	286.6586010456085	286.96428537368774	295.3243851661682	298.3063552379608	286.39236092567444	Right
298.31110644340515	14.696939706802368	trials	302.0011520385742	302.3452978134155	301.708984375	301.9839897155762	308.89353227615356	313.0080461502075	301.4380338191986	Left
313.0138623714447	13.792296886444092	trials	315.845427274704	316.1135513782501	315.5109887123108	315.8247423171997	319.89522433280945	326.8061592578888	315.2346725463867	Right
