onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
6.739804267883301	3.88464617729187	trials		10.274406433105469	10.623631477355957	9.191587924957275	8.977080345153809	Right
14.63046145439148	3.3434829711914062	trials		17.69492483139038	17.973125219345093	16.452444076538086	16.19423222541809	Left
20.586332082748413	3.8464717864990234	trials		24.086691856384277	24.431984663009644	23.01210618019104	22.72559094429016	Left
26.770718812942505	3.6971724033355713	trials		30.147502183914185	30.467031002044678	28.686417818069458	28.414033889770508	Right
34.458009481430054	3.2655770778656006	trials		37.44452619552612	37.722726345062256	36.56499195098877	36.27339768409729	Left
40.380948543548584	4.296622037887573	trials		44.36635637283325	44.67671036720276	43.06661367416382	42.78820872306824	Right
46.81736183166504	3.581829309463501	trials		50.07040500640869	50.39833092689514	48.71188473701477	48.44470262527466	Right
54.22366714477539	3.657768964767456	trials		57.53925633430481	57.880616903305054	56.35780596733093	56.10070013999939	Left
61.223198652267456	0.4195122718811035	trials	61.63140606880188			61.61547255516052		Right
65.61378312110901	3.126845359802246	trials		68.46132230758667	68.73976826667786	67.38096117973328	67.13126921653748	Left
72.59799551963806	4.430520296096802	trials		76.69530630111694	77.02769660949707	75.31606006622314	75.0687026977539	Right
80.06660103797913	3.4999499320983887	trials		83.25722122192383	83.5656909942627	81.96337652206421	81.71028470993042	Left
85.59796214103699	3.155968189239502	trials		88.39774203300476	88.7531111240387	87.4027009010315	87.14731526374817	Left
91.12911868095398	3.5768730640411377	trials		94.39735817909241	94.70513153076172	93.37331700325012	93.09970426559448	Right
97.34799361228943	3.974061965942383	trials		101.05376768112183	101.32123637199402	99.60767483711243	99.36568331718445	Left
104.48818182945251	3.767336845397949	trials		107.96077060699463	108.25469946861267	106.70575618743896	106.44303870201111	Right
110.69136905670166	3.5210444927215576	trials		113.85049080848694	114.21159434318542	112.64909315109253	112.34955263137817	Left
116.86289405822754	3.118981122970581	trials		119.70871305465698	119.98105597496033	118.78023171424866	118.53619194030762	Right
123.05055737495422	3.9819674491882324	trials		126.74035716056824	127.03170561790466	125.64865016937256	125.42709755897522	Right
129.6594123840332	3.6180787086486816	trials		132.97504258155823	133.2766718864441	131.57081079483032	131.28749060630798	Left
136.2998068332672	4.282613754272461	trials		140.27235317230225	140.5816421508789	138.79664635658264	138.53581309318542	Right
143.90849542617798	3.1392972469329834	trials		146.73915910720825	147.04697346687317	145.78528261184692	145.53718781471252	Left
151.034019947052	3.3066186904907227	trials		154.0374526977539	154.33981943130493	153.0662910938263	152.78718972206116	Left
157.00234246253967	4.254187345504761	trials		160.91090941429138	161.25571060180664	159.66949367523193	159.36446452140808	Right
164.62761974334717	3.9119668006896973	trials		168.2557337284088	168.53876733779907	167.30648565292358	167.01968383789062	Right
172.28349447250366	3.7471845149993896	trials		175.6795699596405	176.02985978126526	174.7291750907898	174.4273817539215	Left
178.39329290390015	3.9009482860565186	trials		181.94235396385193	182.29338121414185	180.69696521759033	180.42609667778015	Left
185.37725949287415	3.9148340225219727	trials		188.9579417705536	189.29131531715393	188.01954817771912	187.80155897140503	Right
195.14249205589294	3.9688193798065186	trials		198.80169463157654	199.11049222946167	197.6813976764679	197.4097101688385	Left
203.42403078079224	3.7547621726989746	trials		206.8951449394226	207.17723655700684	205.4883737564087	205.26841855049133	Right
211.83250427246094	3.206225872039795	trials		214.7711386680603	215.03791093826294	213.7161726951599	213.44210934638977	Left
220.68928503990173	3.2233471870422363	trials		223.58233094215393	223.91181302070618	222.65901064872742	222.41050624847412	Right
229.5332453250885	3.9680819511413574	trials		233.22316789627075	233.50050806999207	231.8911488056183	231.66054391860962	Right
236.34538507461548	3.5659775733947754	trials		239.58454275131226	239.91054344177246	238.69755387306213	238.42512893676758	Left
243.79826164245605	3.347374200820923	trials		246.8324556350708	247.14477562904358	245.73923325538635	245.4723789691925	Left
249.76666617393494	4.058480739593506	trials		253.48866057395935	253.82432770729065	252.1012225151062	251.84784388542175	Right
255.90722560882568	4.523376703262329	trials		260.11287546157837	260.429701089859	258.6755073070526	258.4260609149933	Right
262.845112323761	2.9876632690429688	trials		265.53475069999695	265.83195638656616	264.70719480514526	264.39360523223877	Left
270.9856255054474	3.8782567977905273	trials		274.55070209503174	274.8630220890045	273.4795980453491	273.2052481174469	Left
279.3132441043854	3.2438273429870605	trials		282.2228376865387	282.55625224113464	281.1679949760437	280.90826749801636	Right
287.8440651893616	4.124958753585815	trials		291.6909465789795	291.9682047367096	290.48205304145813	290.2058598995209	Right
294.5010073184967	3.702333450317383	trials		297.8791422843933	298.2024805545807	296.4888780117035	296.22112250328064	Left
302.87589383125305	3.992248296737671	trials		306.5192856788635	306.86732292175293	305.4413414001465	305.1586763858795	Left
311.0470042228699	3.5279667377471924	trials		314.2368869781494	314.5742335319519	313.260769367218	312.9868288040161	Right
319.8307123184204	4.069375991821289	trials		323.6274585723877	323.8992691040039	322.2534554004669	321.97070837020874	Right
328.53151750564575	3.891855239868164	trials		332.1590578556061	332.4225535392761	331.0103757381439	330.7526144981384	Left
336.78122997283936	3.9535412788391113	trials		340.42400765419006	340.73391103744507	339.22142219543457	338.90791416168213	Right
343.37533950805664	3.331973075866699	trials		346.4407858848572	346.70649337768555	345.37222146987915	345.11015939712524	Left
350.54612469673157	3.9571046829223633	trials		354.14315009117126	354.5022463798523	352.79990792274475	352.5477991104126	Right
358.92121601104736	3.751608371734619	trials		362.4087960720062	362.6720051765442	361.5733759403229	361.2970187664032	Left
367.59253001213074	4.233461618423462	trials		371.4870066642761	371.8251724243164	370.1610906124115	369.9082853794098	Left
374.2640948295593	4.441661357879639	trials		378.361364364624	378.7049369812012	376.95520758628845	376.6874113082886	Right
384.1392641067505	3.181485891342163	trials		386.96943616867065	387.3200538158417	386.07872009277344	385.8307890892029	Right
393.20166397094727	3.472547769546509	trials		396.3915877342224	396.67335176467896	395.205509185791	394.93926906585693	Left
401.6700620651245	3.5889151096343994	trials		404.9242522716522	405.2581579685211	403.92527866363525	403.6244685649872	Left
407.6859800815582	4.025999546051025	trials		411.40666365623474	411.71116042137146	410.0085759162903	409.73373436927795	Right
414.263623714447	3.734405040740967	trials		417.6581017971039	417.9972095489502	416.2619800567627	416.01626110076904	Left
424.0135781764984	3.746037721633911	trials		427.46855425834656	427.7587559223175	426.0054221153259	425.6552550792694	Right
432.1544191837311	3.361832857131958	trials		435.23530745506287	435.5154330730438	434.25566720962524	433.999871969223	Right
