name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 2	e001	n/a	V	-1.0
Conx 4	e002	n/a	V	-1.0
Conx 7	e003	n/a	V	-1.0
Conx 9	e004	n/a	V	-1.0
Conx 10	e005	n/a	V	-1.0
Conx 14	e006	n/a	V	-1.0
Conx 15	e007	n/a	V	-1.0
Conx 19	e008	n/a	V	-1.0
Conx 20	e009	n/a	V	-1.0
Conx 25	e010	n/a	V	-1.0
Conx 28	e011	n/a	V	-1.0
Conx 32	e012	n/a	V	-1.0
