onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
11.638538122177124	5.400002717971802	trials	16.70180869102478	17.035919427871704	15.769026517868042	15.514378309249878	Left
22.09148931503296	5.325004816055298	trials	27.062231063842773	27.41563391685486	25.757655143737793	25.49866485595703	Left
31.06009078025818	5.788877010345459	trials	36.48700404167175	36.84810757637024	35.042672634124756	34.779627561569214	Right
41.699082136154175	5.002895355224609	trials	46.436269998550415	46.69947910308838	45.011845111846924	44.74834942817688	Right
51.26193141937256	4.881653785705566	trials	55.857356786727905	56.14276599884033	54.742671251297	54.51317238807678	Left
59.66888952255249	5.834834098815918	trials	65.21720838546753	65.50290441513062	64.29487109184265	64.04497408866882	Left
71.05949687957764	5.710766077041626	trials	76.48313355445862	76.76940298080444	75.48669958114624	75.23217415809631	Right
81.69996285438538	6.126387119293213	trials	87.52873468399048	87.82487559318542	86.28666377067566	86.01341962814331	Left
92.63730692863464	4.578304052352905	trials	96.95109128952026	97.21442294120789	95.85070085525513	95.57479429244995	Right
101.58936071395874	4.590591907501221	trials	105.84141826629639	106.17913341522217	104.53962755203247	104.23267316818237	Right
111.52769017219543	5.451407432556152	trials	116.63929343223572	116.97577977180481	115.55033087730408	115.29326581954956	Left
122.79308295249939	5.289901971817017	trials	127.74711298942566	128.082124710083	126.87081480026245	126.60588550567627	Left
131.480535030365	5.627658367156982	trials	136.7929241657257	137.10737419128418	135.6439962387085	135.37255430221558	Right
142.63463926315308	4.2683188915252686	trials	146.56008195877075	146.90213894844055	145.65375995635986	145.38743805885315	Right
152.07292938232422	4.524564266204834	trials	156.29258751869202	156.59532284736633	154.92030453681946	154.66770434379578	Left
161.48004865646362	5.668085813522339	trials	166.79313397407532	167.14506244659424	165.49027848243713	165.2148633003235	Left
170.167377948761	5.1568639278411865	trials	175.02789640426636	175.32162046432495	173.83456778526306	173.55796480178833	Right
178.72982025146484	5.751521110534668	trials	184.1672191619873	184.47970294952393	182.92117500305176	182.6526002883911	Left
188.76092410087585	5.16972541809082	trials	193.63590145111084	193.92983031272888	192.552099943161	192.27779078483582	Right
198.4933888912201	5.626306533813477	trials	203.79336714744568	204.11617279052734	202.81483268737793	202.55797243118286	Left
208.05611515045166	4.514652252197266	trials	212.29170680046082	212.5681869983673	211.13376760482788	210.85429763793945	Right
216.80721926689148	5.120081901550293	trials	221.620019197464	221.92349195480347	220.24069118499756	219.9796941280365	Left
225.96349954605103	5.011128187179565	trials	230.65329670906067	230.97020411491394	229.2876901626587	228.97905659675598	Right
235.07152891159058	5.058887720108032	trials	239.77586698532104	240.1282868385315	238.69939708709717	238.44904971122742	Left
245.63421177864075	5.01616644859314	trials	250.35653114318848	250.6496000289917	249.38835978507996	249.10458874702454	Right
256.2746367454529	5.562204122543335	trials	261.5577394962311	261.8360216617584	260.4276530742645	260.15047669410706	Right
266.22689270973206	5.651005506515503	trials	271.54251766204834	271.87486720085144	270.5521869659424	270.307532787323	Left
277.7897779941559	5.720555543899536	trials	283.23069953918457	283.5095143318176	282.27854347229004	282.01144313812256	Right
288.64913415908813	5.614960670471191	trials	293.9790132045746	294.2632346153259	292.97008633613586	292.7134311199188	Left
297.3530111312866	4.4989235401153564	trials	301.5274085998535	301.85103368759155	300.5181133747101	300.2594509124756	Right
306.9763584136963	5.6077516078948975	trials	312.2295603752136	312.5832908153534	311.2603237628937	310.97921538352966	Left
315.74237179756165	5.615042686462402	trials	321.05721855163574	321.35659527778625	320.0354714393616	319.7765221595764	Right
326.79002118110657	5.0154290199279785	trials	331.46339321136475	331.8036890029907	330.20903420448303	329.9467673301697	Left
336.83554315567017	5.75696873664856	trials	342.2602035999298	342.5916519165039	340.95808506011963	340.68504571914673	Right
347.4315264225006	6.258892774581909	trials	353.39923453330994	353.6891493797302	352.0148274898529	351.75895047187805	Left
357.6635391712189	4.688158750534058	trials	361.9947724342346	362.3491175174713	361.1032371520996	360.838103055954	Right
365.86618876457214	4.803010702133179	trials	370.32226824760437	370.66838026046753	369.30064392089844	369.0100736618042	Left
374.2887935638428	5.21764874458313	trials	379.2434380054474	379.5051724910736	378.29132294654846	378.00882172584534	Right
384.9453978538513	5.329960823059082	trials	389.9308850765228	390.274498462677	388.67161083221436	388.33602571487427	Left
394.133544921875	5.1533825397491455	trials	398.9941453933716	399.28512501716614	398.02167296409607	397.7588326931	Right
404.7889611721039	5.735096454620361	trials	410.16590332984924	410.52323842048645	408.89769983291626	408.6493184566498	Left
416.038871049881	6.098329544067383	trials	421.79010558128357	422.13634037971497	420.8056728839874	420.4918375015259	Right
