name	electrode_name	type	units	sampling_frequency
Conx 8	e000	n/a	V	-1.0
Conx 15	e001	n/a	V	-1.0
Conx 17	e002	n/a	V	-1.0
Conx 35	e003	n/a	V	-1.0
Conx 36	e004	n/a	V	-1.0
Conx 38	e005	n/a	V	-1.0
Conx 40	e006	n/a	V	-1.0
Conx 41	e007	n/a	V	-1.0
