name	electrode_name	type	units	sampling_frequency
Conx 8	e000	n/a	V	-1.0
Conx 12	e001	n/a	V	-1.0
Conx 19	e002	n/a	V	-1.0
Conx 21	e003	n/a	V	-1.0
