onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
13.09925365447998	3.9763967990875244	trials	16.80424952507019	17.070776224136353	15.884328842163086	15.617720365524292	Left
21.7563955783844	4.286340951919556	trials	25.69572353363037	26.040401935577393	24.665579557418823	24.367677450180054	Right
30.257111072540283	5.2928102016448975	trials	35.22691082954407	35.54906105995178	33.99139332771301	33.523711919784546	Left
39.958855628967285	4.49634313583374	trials	44.100812911987305	44.45224952697754	42.93156862258911	42.67982840538025	Left
50.06938123703003	3.485286235809326	trials	53.25758457183838	53.55171847343445	51.94526720046997	51.64847111701965	Right
60.1473433971405	3.6277451515197754	trials	63.49258756637573	63.77422857284546	62.06951427459717	61.803642988204956	Left
68.5994803905487	4.4088523387908936	trials	72.66729974746704	73.0075135231018	71.67787003517151	71.39921927452087	Right
79.0064332485199	4.391075849533081	trials	83.0534451007843	83.39415049552917	81.68402934074402	81.39808773994446	Left
90.00435709953308	4.788142204284668	trials	94.44589567184448	94.7338035106659	92.96523261070251	92.6624972820282	Right
99.3967719078064	3.250175952911377	trials	102.34974217414856	102.6428108215332	101.19962620735168	100.94362616539001	Left
108.052889585495	4.971233367919922	trials	112.7251558303833	113.01965832710266	111.83579134941101	111.55431413650513	Right
119.88017153739929	4.534149169921875	trials	124.08418297767639	124.4110848903656	122.78067207336426	122.52250123023987	Left
129.45887231826782	3.5370187759399414	trials	132.67873787879944	132.95579147338867	131.76180744171143	131.49106168746948	Right
139.81810688972473	5.009530782699585	trials	144.4897177219391	144.8267776966095	143.60535049438477	143.31899905204773	Right
151.33351945877075	3.7877349853515625	trials	154.80360960960388	155.115642786026	153.9137945175171	153.66262793540955	Left
161.75390720367432	3.792158603668213	trials	165.24099588394165	165.54524660110474	164.16616439819336	163.88120579719543	Left
170.2085018157959	3.9071743488311768	trials	173.78652167320251	174.1115801334381	172.71812105178833	172.42701816558838	Right
179.52063488960266	4.273151874542236	trials	183.4581196308136	183.7930085659027	182.58554887771606	182.28731894493103	Left
189.6454963684082	4.365025281906128	trials	193.69226241111755	194.00966143608093	192.48189449310303	192.22458362579346	Right
198.91097593307495	4.765327453613281	trials	203.33486080169678	203.67257595062256	202.33859062194824	202.08377861976624	Left
210.55131649971008	4.8577330112457275	trials	215.05155062675476	215.4048717021942	214.05974531173706	213.78576374053955	Right
220.3623423576355	3.6495769023895264	trials	223.64667892456055	224.0072090625763	222.4057958126068	222.14602756500244	Left
229.69176054000854	5.060771942138672	trials	234.3959755897522	234.74831366539001	233.27047681808472	233.0201292037964	Right
239.95633673667908	3.782655954360962	trials	243.45968651771545	243.73354506492615	242.5772032737732	242.3020749092102	Left
250.55018997192383	4.721418380737305	trials	255.00483584403992	255.26566910743713	253.89830136299133	253.6133017539978	Right
260.08190965652466	4.975329399108887	trials	264.7073588371277	265.05207800865173	263.6178226470947	263.3485927581787	Right
270.5348608493805	3.8260326385498047	trials	274.06856203079224	274.3600742816925	273.0815896987915	272.81719303131104	Left
280.7991909980774	3.423600673675537	trials	283.92648696899414	284.2192690372467	282.624573469162	282.36328959465027	Left
288.7534182071686	3.8658456802368164	trials	292.33254408836365	292.6151270866394	290.92405247688293	290.6440498828888	Right
297.45647621154785	5.099356174468994	trials	302.25321984291077	302.55497217178345	301.17068791389465	300.90948605537415	Right
306.721914768219	4.281098365783691	trials	310.7066674232483	310.9992039203644	309.7594676017761	309.48941826820374	Left
