onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
1.6205823421478271	3.9167590141296387	trials		5.184798717498779	5.536440372467041	4.316037178039551	4.106772422790527	Left
7.372349500656128	3.2896203994750977	trials		10.388848543167114	10.65938949584961	9.48416519165039	9.262940168380737	Left
12.012871742248535	3.9888076782226562	trials		15.732285499572754	15.999139785766602	14.829527139663696	14.62321162223816	Right
17.54402804374695	4.109353065490723	trials		21.389271020889282	21.652398109436035	20.07142400741577	19.84086012840271	Left
23.54397177696228	3.271188497543335	trials		26.483015775680542	26.814382076263428	25.580626010894775	25.35706615447998	Right
28.152954816818237	4.557742118835449	trials		32.43614196777344	32.70983672142029	31.473909854888916	31.217827796936035	Left
34.04300284385681	3.670753240585327	trials		37.35715842247009	37.7127320766449	36.350730180740356	36.122337341308594	Right
39.51128578186035	3.648430109024048	trials		42.84248065948486	43.158855676651	41.83961606025696	41.62240505218506	Left
44.8550910949707	4.234199047088623	trials		48.81170439720154	49.08843016624451	47.595274209976196	47.38715648651123	Right
50.26078724861145	5.048442840576172	trials		54.98093557357788	55.30812406539917	53.7707314491272	53.57506561279297	Right
56.71419906616211	3.6687872409820557	trials		60.02929663658142	60.38220810890198	59.12547326087952	58.902732849121094	Left
61.63623929023743	4.100260019302368	trials		65.4033715724945	65.7356390953064	64.04984831809998	63.84480261802673	Right
67.62041354179382	2.9579262733459473	trials		70.23173642158508	70.57735681533813	69.40733432769775	69.15395593643188	Left
72.52758526802063	4.906885147094727	trials		77.07635712623596	77.43365120887756	76.19919872283936	75.93369603157043	Right
79.0106930732727	4.4501402378082275	trials		83.10575103759766	83.46005511283875	81.97378039360046	81.74796795845032	Left
84.91704320907593	3.1959450244903564	trials		87.80959749221802	88.1122100353241	86.93669891357422	86.65333771705627	Left
89.68286204338074	3.6497817039489746	trials		93.01282811164856	93.33182454109192	91.95458555221558	91.73057532310486	Right
94.77664756774902	3.9182746410369873	trials		98.35659265518188	98.69406199455261	97.36105990409851	97.13737726211548	Left
100.0575385093689	3.716423749923706	trials		103.5119411945343	103.7730610370636	102.65231370925903	102.39082503318787	Right
105.01132297515869	4.234567642211914	trials		108.96523261070251	109.24265480041504	107.94098687171936	107.71439623832703	Right
110.33817076683044	4.008796215057373	trials		114.02760195732117	114.34614777565002	112.60792827606201	112.34050059318542	Left
116.02632713317871	4.225924968719482	trials		119.94955778121948	120.24930310249329	118.63461899757385	118.43297290802002	Left
121.5879168510437	4.719820737838745	trials		125.99672842025757	126.30687737464905	124.66057205200195	124.41829371452332	Right
128.2599320411682	4.590346336364746	trials		132.54209542274475	132.8458137512207	131.2697548866272	131.0432050228119	Left
134.40045046806335	4.666818618774414	trials		138.74716663360596	139.06644988059998	137.59320068359375	137.3703372478485	Right
140.25900030136108	3.9119668006896973	trials		143.82465028762817	144.16990208625793	142.8892056941986	142.68358659744263	Left
145.9773850440979	4.607344627380371	trials		150.26155519485474	150.58382844924927	148.9888460636139	148.74537992477417	Right
152.40110087394714	2.451742649078369	trials	154.8396954536438			154.8222463130951		Left
156.30729222297668	4.53099513053894	trials		160.51064825057983	160.83664894104004	159.43475198745728	159.19886326789856	Right
162.510356426239	3.5004825592041016	trials		165.74558210372925	166.00932359695435	164.65035271644592	164.44878840446472	Left
167.47724795341492	5.302722692489624	trials		172.4800615310669	172.776775598526	171.18662667274475	170.9476249217987	Right
174.1975553035736	4.891115427017212	trials		178.71462392807007	179.05397748947144	177.5663104057312	177.339350938797	Left
180.36940789222717	3.920814275741577	trials		183.9475507736206	184.2865767478943	182.57580041885376	182.33810949325562	Right
186.11929082870483	3.653672933578491	trials		189.43180799484253	189.771653175354	188.0376524925232	187.79119610786438	Left
190.9942271709442	4.855275630950928	trials		195.5263693332672	195.84667658805847	194.52248072624207	194.30776834487915	Right
197.7441484928131	3.1582207679748535	trials		200.60545015335083	200.90134525299072	199.61032700538635	199.40036606788635	Right
202.52532744407654	4.008632183074951	trials		206.18256378173828	206.5310924053192	205.01966857910156	204.79090690612793	Left
208.32202744483948	4.1387622356414795	trials		212.18123769760132	212.4580044746399	210.81505799293518	210.6042778491974	Left
214.44694018363953	5.159034967422485	trials		219.24556803703308	219.6051149368286	218.02999806404114	217.80623364448547	Right
221.07197451591492	4.26455020904541	trials		224.9944269657135	225.3355417251587	223.76583170890808	223.55619835853577	Left
226.88550901412964	4.55340051651001	trials		231.15001845359802	231.43796730041504	230.17488384246826	229.96242427825928	Right
232.6498098373413	4.290846824645996	trials		236.63857674598694	236.9397964477539	235.51094794273376	235.29037833213806	Right
238.6643352508545	4.07793664932251	trials		242.4007065296173	242.7414526939392	241.17452788352966	240.9621503353119	Left
244.679434299469	3.5383706092834473	trials		247.90147066116333	248.21694469451904	246.7719168663025	246.5573272705078	Left
249.60086011886597	5.468815326690674	trials		254.76116490364075	255.06643962860107	253.30540537834167	253.0874571800232	Right
256.24317955970764	4.480286598205566	trials		260.3843173980713	260.7226061820984	259.47013115882874	259.2588596343994	Left
262.16341495513916	4.200571060180664	trials		266.07321095466614	266.3631258010864	265.01959681510925	264.8212275505066	Right
268.08692741394043	3.3082163333892822	trials		271.03969287872314	271.3942835330963	270.1645414829254	269.931765794754	Left
272.5709824562073	4.476067781448364	trials		276.742799282074	277.04459261894226	275.699875831604	275.4928638935089	Right
279.05445885658264	3.826237440109253	trials		282.5247130393982	282.87750148773193	281.53774070739746	281.30525183677673	Left
283.9770727157593	3.095674753189087	trials		286.8062617778778	287.07180547714233	285.92119812965393	285.6958360671997	Right
288.33636355400085	4.106281042098999	trials		292.1370828151703	292.44178438186646	291.219783782959	291.00924921035767	Right
294.16349697113037	5.076377630233765	trials		298.9620428085327	299.23860478401184	297.7084619998932	297.4769561290741	Left
300.92980217933655	4.665958404541016	trials		305.29093623161316	305.59490036964417	304.36384773254395	304.14913535118103	Left
307.2735230922699	3.4550580978393555	trials		310.4158515930176	310.72763895988464	309.0418074131012	308.82230281829834	Right
311.8663680553436	4.813496351242065	trials		316.3205223083496	316.6776933670044	315.0488781929016	314.8359270095825	Left
318.53768706321716	3.856752634048462	trials		322.0400538444519	322.393456697464	321.03354358673096	320.82022404670715	Right
324.11619329452515	4.021207094192505	trials		327.82106614112854	328.13654017448425	326.82795000076294	326.6174566745758	Left
329.3668966293335	5.128150939941406	trials		334.21217799186707	334.4928357601166	332.8521420955658	332.63353848457336	Right
336.2886860370636	4.249026536941528	trials		340.164608001709	340.5190758705139	338.68582916259766	338.4147148132324	Right
341.5527014732361	4.674805641174316	trials		345.89970421791077	346.225049495697	345.0327858924866	344.8207769393921	Left
347.8666036128998	4.27151346206665	trials		351.8387813568115	352.1371750831604	350.7278232574463	350.5081958770752	Left
353.83525371551514	4.126638174057007	trials		357.63306498527527	357.9553382396698	356.7522611618042	356.52435970306396	Right
359.81955075263977	4.5297253131866455	trials		364.0850021839142	364.3478424549103	363.08238339424133	362.86701560020447	Right
365.36635398864746	3.692502975463867	trials		368.7568998336792	369.0577509403229	367.8237900733948	367.5085618495941	Left
370.5060148239136	3.489013671875	trials		373.7268633842468	373.9941682815552	372.8482713699341	372.60263419151306	Right
375.14637303352356	4.682547330856323	trials		379.5086131095886	379.8280601501465	378.1974835395813	377.9765043258667	Left
381.2716133594513	5.363261461257935	trials		386.28909063339233	386.63409662246704	384.9029631614685	384.69607424736023	Left
387.66202878952026	4.0191590785980225	trials		391.3367552757263	391.6803686618805	390.0450406074524	389.83573508262634	Right
393.56813311576843	3.404963731765747	trials		396.69665789604187	396.9722776412964	395.3451826572418	395.0856602191925	Left
398.81777143478394	2.8749825954437256	trials		401.4299955368042	401.69193482398987	400.5554175376892	400.33599495887756	Right
403.7087233066559	4.441538572311401	trials		407.80460023880005	408.1489510536194	406.42834424972534	406.2098226547241	Left
409.48994040489197	4.031733751296997	trials		413.18002676963806	413.5208549499512	412.0948326587677	411.88204550743103	Right
415.27128052711487	5.0139546394348145	trials		419.9620199203491	420.2844159603119	418.9841408729553	418.7727870941162	Left
421.44202756881714	3.3626930713653564	trials		424.508784532547	424.8038604259491	423.24582409858704	423.0374195575714	Right
426.7393844127655	3.715686321258545	trials		430.1623704433441	430.45421051979065	429.279682636261	429.0698444843292	Left
431.47350025177	3.4071755409240723	trials		434.58625531196594	434.8798975944519	433.40570616722107	433.1476583480835	Right
436.31775736808777	3.923189878463745	trials		439.94517493247986	440.2401690483093	438.6999092102051	438.49150466918945	Right
441.318154335022	4.66395115852356	trials		445.6650342941284	445.9812455177307	444.263751745224	444.05432319641113	Left
447.6608102321625	3.7303500175476074	trials		451.0542643070221	451.3903410434723	449.80228090286255	449.58507013320923	Right
453.30235385894775	3.8998427391052246	trials		456.89720821380615	457.198796749115	455.9343206882477	455.72505593299866	Left
458.3804519176483	3.5067083835601807	trials		461.53781247138977	461.88625931739807	460.6541414260864	460.4126822948456	Left
463.15986943244934	4.447928428649902	trials		467.2562379837036	467.60484862327576	465.81841921806335	465.61566710472107	Right
469.38025975227356	4.015636682510376	trials		473.05388021469116	473.3948724269867	471.8441677093506	471.61466884613037	Right
474.7388107776642	3.802398920059204	trials		478.2249984741211	478.5403904914856	477.3384602069855	477.1458661556244	Left
480.02019333839417	4.206796646118164	trials		483.8336102962494	484.1328639984131	482.44113397598267	482.2238004207611	Left
485.87890696525574	4.7325592041015625	trials		490.30299639701843	490.61044216156006	488.8528895378113	488.6459186077118	Right
492.3937997817993	4.897177457809448	trials		497.0063052177429	497.28798723220825	495.7920870780945	495.5516519546509	Left
499.08285450935364	4.578222036361694	trials		503.3179545402527	503.6600115299225	502.01186299324036	501.817302942276	Right
505.051504611969	4.731617212295532	trials		509.45851397514343	509.78201603889465	508.0914738178253	507.8650469779968	Right
510.956175327301	4.080066680908203	trials		514.7388722896576	515.0311629772186	513.4869709014893	513.254686832428	Left
516.1607987880707	5.239807844161987	trials		521.0523648262024	521.3979034423828	519.7548339366913	519.5366399288177	Left
522.5510911941528	3.4273688793182373	trials		525.6930508613586	525.9710874557495	524.5011558532715	524.2699775695801	Right
527.7698867321014	4.704583644866943	trials		532.1456434726715	532.4719717502594	531.0786764621735	530.8636364936829	Right
533.5197696685791	5.208309650421143	trials		538.3948287963867	538.726809501648	537.2087090015411	536.9885082244873	Left
539.9084236621857	4.537180185317993	trials		544.0978534221649	544.4445798397064	543.1605658531189	542.9576909542084	Right
546.2070887088776	3.5039641857147217	trials		549.3631386756897	549.710028886795	547.9647641181946	547.7383372783661	Left
551.2070348262787	3.630817413330078	trials		554.5197567939758	554.8319947719574	553.1367833614349	552.9266996383667	Right
556.722544670105	4.43166708946228	trials		560.8629863262177	561.1501977443695	559.4937753677368	559.2850432395935	Left
562.2838475704193	4.310753345489502	trials		566.2396006584167	566.5934951305389	564.974264383316	564.7381708621979	Left
567.9255142211914	4.543201208114624	trials		572.0833637714386	572.4337356090546	571.1998975276947	570.988011598587	Right
