name	electrode_name	type	units
Conx 4	e000	n/a	V
Conx 6	e001	n/a	V
Conx 8	e002	n/a	V
Conx 9	e003	n/a	V
Conx 12	e004	n/a	V
Conx 14	e005	n/a	V
Conx 15	e006	n/a	V
Conx 16	e007	n/a	V
Conx 17	e008	n/a	V
Conx 19	e009	n/a	V
Conx 20	e010	n/a	V
