onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
7.888281583786011	6.367969274520874	trials	13.984112739562988	14.255390644073486	13.121536016464233	12.891054153442383	Left
16.85716986656189	3.630366802215576	trials	20.156784534454346	20.486717462539673	18.868142127990723	18.639626264572144	Right
23.7633535861969	5.491671085357666	trials	28.890931129455566	29.254164457321167	27.913707494735718	27.686707258224487	Right
33.68476676940918	4.463534116744995	trials	37.860106229782104	38.14752244949341	36.966973543167114	36.748165130615234	Left
40.26281976699829	4.249722957611084	trials	44.14144515991211	44.51168251037598	43.21890306472778	43.01414394378662	Left
50.52911615371704	3.4111897945404053	trials	53.65600252151489	53.93940472602844	52.395171880722046	52.15502333641052	Right
57.65320706367493	4.1158246994018555	trials	61.485424757003784	61.76821255683899	60.309463024139404	60.077834129333496	Left
67.21535992622375	3.6238131523132324	trials	70.56248831748962	70.8383538722992	69.5755980014801	69.31222534179688	Right
75.91829514503479	4.030095338821411	trials	79.60842251777649	79.9475302696228	78.40313339233398	78.15548920631409	Left
85.26200842857361	3.8590872287750244	trials	88.84301829338074	89.12023544311523	87.75114750862122	87.51382517814636	Right
95.13660407066345	4.2762651443481445	trials	99.09346294403076	99.4120500087738	97.68443894386292	97.4516224861145	Left
103.69916939735413	3.694059371948242	trials	107.07755017280579	107.39236855506897	106.03110408782959	105.79464197158813	Right
113.2457983493805	3.73022723197937	trials	116.63949823379517	116.97520637512207	115.45456647872925	115.20008182525635	Right
121.99620604515076	4.192542791366577	trials	125.88994550704956	126.18792963027954	124.63890433311462	124.3886387348175	Left
131.27667713165283	3.2273612022399902	trials	134.15366649627686	134.50321912765503	133.0579047203064	132.810711145401	Right
138.49538564682007	3.6999168395996094	trials	141.8884711265564	142.19448328018188	140.72324085235596	140.45077514648438	Left
144.65081334114075	4.3012096881866455	trials	148.65498113632202	148.9512038230896	147.2959282398224	147.0285005569458	Left
151.08829188346863	3.6018993854522705	trials	154.37320184707642	154.6893720626831	153.1671757698059	152.95102977752686	Right
157.0569829940796	3.963207721710205	trials	160.71634936332703	161.0193305015564	159.52990198135376	159.29327607154846	Left
166.8071014881134	3.6972954273223877	trials	170.13809156417847	170.5035367012024	169.06452989578247	168.8398232460022	Right
176.10395646095276	3.250831365585327	trials	179.0445568561554	179.3539686203003	178.0176076889038	177.79331064224243	Left
183.5885362625122	3.527843952178955	trials	186.79382014274597	187.11552000045776	185.6547224521637	185.43431687355042	Right
189.7906994819641	3.954442262649536	trials	193.40443658828735	193.74432253837585	192.45699071884155	192.231915473938	Right
197.35404539108276	3.543285846710205	trials	200.5914008617401	200.89651203155518	199.68954372406006	199.4483301639557	Left
206.4315595626831	3.8835816383361816	trials	210.0120370388031	210.3143219947815	208.96706557273865	208.7297842502594	Left
213.85322499275208	4.367032289505005	trials	217.91879177093506	218.2194790840149	216.50571274757385	216.21563386917114	Right
221.6813771724701	4.185292959213257	trials	225.49577736854553	225.86580991744995	224.22462463378906	223.98033928871155	Left
229.89991927146912	3.4831974506378174	trials	233.10565376281738	233.38225674629211	232.012677192688	231.77752566337585	Right
237.63419127464294	4.03292179107666	trials	241.34078454971313	241.6662938594818	240.2950348854065	240.05898237228394	Left
246.63408637046814	3.9644775390625	trials	250.2939853668213	250.59778571128845	248.87640070915222	248.63608837127686	Right
253.79057669639587	3.1107070446014404	trials	256.5732352733612	256.9003827571869	255.66670846939087	255.43167996406555	Left
260.91499519348145	3.6823859214782715	trials	264.28035068511963	264.5965619087219	262.8007526397705	262.55802369117737	Right
267.8992075920105	3.4500608444213867	trials	271.0732800960541	271.34836745262146	269.85897994041443	269.6366488933563	Left
276.0090420246124	4.059709310531616	trials	279.7143654823303	280.06793212890625	278.6877031326294	278.4489061832428	Right
282.6645095348358	4.167843818664551	trials	286.55792117118835	286.83149313926697	285.2344217300415	285.0095512866974	Left
290.2741401195526	3.879321575164795	trials	293.838561296463	294.1526424884796	292.5740442276001	292.3547034263611	Right
296.8050482273102	3.1862375736236572	trials	299.6673331260681	299.99042558670044	298.74765825271606	298.51095032691956	Right
302.9453618526459	3.335864305496216	trials	305.9168870449066	306.28036618232727	304.78888964653015	304.57212924957275	Left
308.39861249923706	4.0191590785980225	trials	312.10512375831604	312.4169523715973	311.0183730125427	310.76073479652405	Left
315.08586502075195	3.308380126953125	trials	318.05804538726807	318.3934259414673	317.04203271865845	316.7756698131561	Right
321.88305401802063	3.4973697662353516	trials	325.1036570072174	325.3796045780182	323.7968282699585	323.5563519001007	Right
331.35124468803406	3.2272794246673584	trials	334.2765259742737	334.5777049064636	333.1316120624542	332.91575288772583	Left
