name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 17	e001	n/a	V	-1.0
Conx 19	e002	n/a	V	-1.0
Conx 20	e003	n/a	V	-1.0
Conx 21	e004	n/a	V	-1.0
Conx 22	e005	n/a	V	-1.0
Conx 27	e006	n/a	V	-1.0
