onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
3.332300901412964	4.32037878036499	trials	7.383121967315674	7.651246070861816	5.9572224617004395	5.724897384643555	Right
10.9264075756073	3.293307065963745	trials	13.929512977600098	14.218895435333252	12.708126783370972	12.47531008720398	Left
17.36343550682068	3.7907252311706543	trials	20.8195583820343	21.153300523757935	19.931668519973755	19.678494691848755	Left
25.801769018173218	3.114966869354248	trials	28.584468364715576	28.915875911712646	27.581726789474487	27.317862510681152	Right
33.89394950866699	3.3410251140594482	trials	36.94321656227112	37.23411464691162	35.70839548110962	35.474759578704834	Right
41.113354206085205	4.311859130859375	trials	45.08532738685608	45.42439413070679	43.697643518447876	43.44283127784729	Left
48.87871479988098	4.249518156051636	trials	52.84982776641846	53.12737274169922	51.5529522895813	51.28642559051514	Left
56.237465620040894	3.365191698074341	trials	59.30385398864746	59.60183811187744	58.255523920059204	57.97535753250122	Right
63.76906752586365	3.826688051223755	trials	67.2867124080658	67.594895362854	66.12008953094482	65.86400771141052	Right
70.06572532653809	3.0924391746520996	trials	72.86591482162476	73.15726327896118	72.04999160766602	71.78526711463928	Left
76.89347076416016	3.5027353763580322	trials	80.09953284263611	80.395427942276	78.80671238899231	78.55149054527283	Right
84.2527539730072	3.914874792098999	trials	87.89553141593933	88.1667685508728	86.65534472465515	86.42605066299438	Left
91.11207938194275	3.5749478340148926	trials	94.35058164596558	94.68620800971985	93.20411133766174	92.98866176605225	Left
98.75292158126831	3.5248537063598633	trials	101.94350075721741	102.27687430381775	100.79948806762695	100.5837516784668	Right
106.44025349617004	3.7338316440582275	trials	109.88138484954834	110.17322492599487	108.70890498161316	108.4571647644043	Right
112.94031882286072	3.3937816619873047	trials	116.0515992641449	116.33328127861023	115.18500852584839	114.9416651725769	Left
118.86198782920837	3.4358887672424316	trials	122.01947140693665	122.29705739021301	121.15546107292175	120.91146230697632	Left
125.48648953437805	4.2937140464782715	trials	129.50544381141663	129.77934336662292	128.1316454410553	127.87875843048096	Right
