onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
3.704463243484497	3.3597850799560547	trials		6.75393533706665	7.063388109207153	5.678940057754517	5.423841238021851	Right
10.31327748298645	3.1678054332733154	trials		13.191168069839478	13.480263710021973	12.170731544494629	11.908587455749512	Right
16.29847550392151	4.29391884803772	trials		20.236247062683105	20.591493129730225	18.89943552017212	18.643312692642212	Left
23.282360315322876	3.6389682292938232	trials		26.565550088882446	26.920509338378906	25.67208957672119	25.425633192062378	Left
29.14095115661621	3.664977788925171	trials		32.490209341049194	32.80510973930359	31.543050289154053	31.26882314682007	Right
35.68889856338501	4.144209861755371	trials		39.519436836242676	39.83233022689819	38.42969608306885	38.19319295883179	Left
42.28153347969055	4.422615051269531	trials		46.31654405593872	46.67006969451904	44.96838665008545	44.719964265823364	Right
49.31174397468567	4.082688093185425	trials		53.11184906959534	53.3936128616333	51.950018644332886	51.70413565635681	Right
57.70403838157654	3.694755792617798	trials		61.11260676383972	61.39453434944153	59.905597448349	59.659427881240845	Left
66.31243777275085	3.5559422969818115	trials		69.50154232978821	69.86211323738098	68.09808897972107	67.84454655647278	Left
73.70383358001709	4.0642149448394775	trials		77.50189065933228	77.76722955703735	76.40858626365662	76.11129856109619	Right
81.09326338768005	3.1845171451568604	trials		83.93912315368652	84.2514431476593	82.9802086353302	82.73666048049927	Right
88.96761846542358	3.3977138996124268	trials		92.06386685371399	92.36459517478943	91.06161665916443	90.8295373916626	Left
94.96903681755066	3.7713100910186768	trials		98.39210486412048	98.73948669433594	97.31641340255737	97.04812550544739	Left
102.54569482803345	4.615372657775879	trials		106.81462788581848	107.16024827957153	105.35780358314514	104.98469877243042	Right
109.99889922142029	3.8851377964019775	trials		113.29736709594727	113.57122564315796	111.8324327468872	111.59478282928467	Right
116.87403512001038	4.238704681396484	trials		120.34367489814758	120.69617652893066	119.4441933631897	119.20396280288696	Left
124.0770149230957	3.2022528648376465	trials		126.7817268371582	127.09261322021484	125.84710144996643	125.61027073860168	Left
130.98393607139587	4.700897216796875	trials		134.21977591514587	134.53475832939148	133.30063366889954	133.04741883277893	Right
138.7807538509369	4.156006574630737	trials		142.32760310173035	142.66937351226807	141.37438201904297	141.14013195037842	Right
145.18599677085876	3.2435405254364014	trials		147.96935176849365	148.26704907417297	146.98921990394592	146.73473525047302	Left
152.6557080745697	4.302970886230469	trials		156.46511101722717	156.8165888786316	155.0640332698822	154.81270265579224	Left
160.05959677696228	4.225269794464111	trials		163.7032346725464	164.01276922225952	162.68754935264587	162.42204666137695	Right
166.28023290634155	4.2523033618927	trials		170.01480197906494	170.29881858825684	169.0413055419922	168.7658495903015	Left
174.26305031776428	4.483727216720581	trials		178.40762877464294	178.7439103126526	176.97185802459717	176.7039794921875	Right
181.45087480545044	3.6238951683044434	trials		184.765398979187	185.0739507675171	183.4665985107422	183.23361802101135	Left
187.68465924263	3.678781509399414	trials		191.09429240226746	191.36065530776978	189.69092106819153	189.46838521957397	Right
195.91942143440247	3.2029900550842285	trials		198.85973501205444	199.1215512752533	197.9706573486328	197.7017548084259	Left
202.13792777061462	4.03603458404541	trials		205.90571522712708	206.17314314842224	204.7832474708557	204.5139763355255	Right
208.96710658073425	3.7185535430908203	trials		212.32738304138184	212.68479990959167	210.97418761253357	210.7326054573059	Left
215.48081159591675	3.970621347427368	trials		219.12342524528503	219.44934391975403	217.94754552841187	217.71694087982178	Right
222.32465410232544	3.559997320175171	trials		225.54705929756165	225.8837914466858	224.54591488838196	224.2480947971344	Left
229.74701571464539	4.482048034667969	trials		233.87459588050842	234.22439432144165	232.46405625343323	232.20207619667053	Right
