onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
50.99261951446533	9.083043813705444	trials		53.93264651298523	54.212239265441895	53.70232820510864	53.91929340362549	58.72607231140137	60.075663328170776	53.47885060310364	Left
60.08664059638977	10.660618305206299	trials		63.63664388656616	63.96207094192505	63.34705662727356	63.622389793395996	69.5819878578186	70.74725890159607	63.10367226600647	Right
70.75729417800903	16.911278009414673	trials		75.16667914390564	75.44233989715576	74.93947386741638	75.14435577392578	85.59742975234985	87.6685721874237	74.66495990753174	Left
87.68032765388489	14.684897422790527	trials		90.64943623542786	90.92739081382751	90.40736246109009	90.63718914985657	93.55694079399109	102.36522507667542	90.16512513160706	Left
102.38189578056335	15.840747356414795	trials		105.21214985847473	105.5248384475708	104.89442300796509	105.20063996315002	115.48758006095886	118.22264313697815	104.66549754142761	Right
118.24103426933289	14.994882583618164	trials		121.58644223213196	121.85743355751038	121.26461958885193	121.57325315475464	126.40051198005676	133.23591685295105	121.0096025466919	Right
133.2419788837433	15.206277132034302	trials		136.4160511493683	136.69609475135803	136.13993978500366	136.39315462112427	146.67431926727295	148.4482560157776	135.91379976272583	Left
148.45952010154724	16.881418228149414	trials		152.90114045143127	153.24266505241394	152.58132481575012	152.88713216781616	162.91901445388794	165.34093832969666	152.36669445037842	Right
165.350031375885	15.564226627349854	trials		169.07091975212097	169.38692617416382	168.77092862129211	169.04998922348022	173.97968888282776	180.91425800323486	168.52361226081848	Left
180.92777466773987	16.458956956863403	trials		184.65058827400208	184.9833471775055	184.3068928718567	184.6244556903839	194.87305736541748	197.38673162460327	184.10139656066895	Right
197.3969714641571	14.918041706085205	trials		200.2430362701416	200.54937601089478	199.97593593597412	200.23259139060974	210.2397336959839	212.3150131702423	199.72632575035095	Left
212.33459210395813	15.93663477897644	trials		216.19417095184326	216.45934581756592	215.88414454460144	216.1836850643158	217.9587686061859	228.27122688293457	215.64678144454956	Right
228.28720116615295	16.6905038356781	trials		232.75782132148743	233.09078526496887	232.4859700202942	232.74373126029968	242.94350838661194	244.97770500183105	232.27154421806335	Left
244.98909187316895	16.086179733276367	trials		248.024596452713	248.34744310379028	247.69081354141235	248.00235509872437	258.29285883903503	261.0752716064453	247.4433741569519	Right
261.08346366882324	14.339276790618896	trials		264.0859954357147	264.3560447692871	263.80718088150024	264.0756325721741	267.0499839782715	275.42274045944214	263.5522458553314	Left
