name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 5	e001	n/a	V	-1.0
Conx 7	e002	n/a	V	-1.0
Conx 11	e003	n/a	V	-1.0
Conx 12	e004	n/a	V	-1.0
Conx 15	e005	n/a	V	-1.0
Conx 20	e006	n/a	V	-1.0
Conx 22	e007	n/a	V	-1.0
Conx 23	e008	n/a	V	-1.0
Conx 26	e009	n/a	V	-1.0
Conx 28	e010	n/a	V	-1.0
Conx 31	e011	n/a	V	-1.0
