name	electrode_name	type	units	sampling_frequency
Conx 3	e000	n/a	V	-1.0
Conx 7	e001	n/a	V	-1.0
Conx 8	e002	n/a	V	-1.0
Conx 13	e003	n/a	V	-1.0
Conx 19	e004	n/a	V	-1.0
Conx 22	e005	n/a	V	-1.0
Conx 23	e006	n/a	V	-1.0
Conx 30	e007	n/a	V	-1.0
