name	electrode_name	type	units	sampling_frequency
Conx 7	e000	n/a	V	-1.0
Conx 9	e001	n/a	V	-1.0
Conx 20	e002	n/a	V	-1.0
Conx 23	e003	n/a	V	-1.0
Conx 24	e004	n/a	V	-1.0
