onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
11.62350583076477	6.3347508907318115	trials	17.688493967056274	17.957396507263184	16.76009464263916	16.453386306762695	Right
22.999039888381958	4.190412998199463	trials	26.893107175827026	27.18871545791626	25.991413831710815	25.719808101654053	Right
32.04603910446167	4.268851041793823	trials	36.04668426513672	36.312596559524536	34.77729272842407	34.48451066017151	Left
41.639649391174316	5.073796987533569	trials	46.42189311981201	46.7118079662323	45.281198024749756	45.0155725479126	Right
51.06139135360718	4.760207414627075	trials	55.514644384384155	55.819141149520874	54.46463489532471	54.21858811378479	Left
60.95192074775696	4.732887029647827	trials	65.40591096878052	65.68132615089417	64.02768898010254	63.73412871360779	Right
71.29423880577087	5.076869010925293	trials	75.99837183952332	76.28754949569702	75.02262282371521	74.76420617103577	Left
82.73281025886536	3.873095750808716	trials	86.2169497013092	86.4797899723053	84.96930813789368	84.70147061347961	Left
90.68580865859985	4.6070170402526855	trials	94.93663740158081	95.2540774345398	93.50950908660889	93.2492082118988	Right
99.92007684707642	3.372810125350952	trials	103.01476860046387	103.29014277458191	101.89623284339905	101.62315273284912	Left
107.9042866230011	4.782653570175171	trials	112.3572940826416	112.62492680549622	111.46502137184143	111.18546938896179	Right
118.40405511856079	5.216419696807861	trials	123.23311614990234	123.55833864212036	121.83052277565002	121.54478597640991	Left
129.33992457389832	4.249599933624268	trials	133.27892470359802	133.58653450012207	131.9999077320099	131.71650552749634	Right
138.60700154304504	5.017641067504883	trials	143.2947096824646	143.6059648990631	142.04272651672363	141.77976322174072	Right
148.3254988193512	3.4007041454315186	trials	151.42010879516602	151.72300791740417	150.4667239189148	150.21711349487305	Left
156.3098726272583	3.68324613571167	trials	159.68579578399658	159.97677564620972	158.46141958236694	158.20140552520752	Right
165.41913080215454	3.6595711708068848	trials	168.79677438735962	169.07530236244202	167.8636646270752	167.57628917694092	Left
175.26267910003662	4.076257228851318	trials	179.0284185409546	179.33688831329346	177.6488857269287	177.35647225379944	Left
184.2302565574646	3.6587929725646973	trials	187.34055423736572	187.69805312156677	186.0598578453064	185.74680066108704	Right
193.79372024536133	5.422448635101318	trials	198.90298891067505	199.2008090019226	197.50486016273499	197.21654272079468	Left
203.54351115226746	4.623769521713257	trials	207.59044098854065	207.927255153656	206.3443558216095	205.9497470855713	Right
212.23084020614624	5.124587535858154	trials	217.01414918899536	217.30603003501892	215.83765506744385	215.55900406837463	Right
223.96514296531677	3.760291814804077	trials	227.38694143295288	227.71118068695068	226.2559540271759	225.996431350708	Left
233.4180965423584	4.661903381347656	trials	237.7618227005005	238.07926273345947	236.39085054397583	236.1367757320404	Right
244.09178113937378	3.3358232975006104	trials	247.15264010429382	247.4267852306366	246.27425289154053	246.01182198524475	Left
253.6835482120514	3.616726875305176	trials	256.99590134620667	257.29769468307495	255.79716610908508	255.5115520954132	Right
263.77707529067993	3.231989622116089	trials	266.6217472553253	266.97330689430237	265.7751450538635	265.49583864212036	Left
271.339478969574	4.950466632843018	trials	275.88628482818604	276.24660992622375	274.46558713912964	274.19979786872864	Right
283.04232454299927	3.086540699005127	trials	285.7770597934723	286.11559414863586	284.8233063220978	284.5909402370453	Left
292.57355260849	3.9988019466400146	trials	296.2934989929199	296.56272888183594	295.17475843429565	294.88599038124084	Right
301.0422375202179	4.989378452301025	trials	305.7139301300049	306.02846217155457	304.7217972278595	303.9962725639343	Left
311.198269367218	4.205158472061157	trials	314.9949746131897	315.29488372802734	313.7779712677002	313.54187774658203	Right
320.4012851715088	3.794370412826538	trials	323.8387303352356	324.1150872707367	322.53460478782654	322.2762701511383	Left
328.5262336730957	4.896808862686157	trials	333.11985659599304	333.41968393325806	331.8552985191345	331.58959102630615	Left
338.30727672576904	5.290762424468994	trials	343.244677066803	343.5855462551117	341.7947750091553	341.4947431087494	Right
348.2758758068085	4.971397161483765	trials	352.9644031524658	353.244651556015	351.94642424583435	351.7133209705353	Left
359.8538751602173	3.5115418434143066	trials	362.7766170501709	363.059814453125	361.7817804813385	361.5255756378174	Right
369.1505663394928	3.223142385482788	trials	372.0423424243927	372.36928510665894	370.98672127723694	370.6973388195038	Right
376.9930956363678	3.6301209926605225	trials	380.32228350639343	380.62116861343384	379.0306098461151	378.776903629303	Left
386.02534914016724	4.066549777984619	trials	389.79096579551697	390.0878028869629	388.5871102809906	388.32320523262024	Left
394.29083132743835	3.8104679584503174	trials	397.76051211357117	398.0984320640564	396.7722291946411	396.55645179748535	Right
402.40013313293457	3.9763147830963135	trials	406.0560998916626	406.37419509887695	404.77233147621155	404.5260798931122	Left
410.8219187259674	3.734159469604492	trials	414.2915585041046	414.5514085292816	413.31896328926086	413.05722880363464	Right
420.4924108982086	3.9432191848754883	trials	424.08833026885986	424.42911744117737	423.24713468551636	422.9936332702637	Right
428.54043650627136	4.1308159828186035	trials	432.38678526878357	432.67026948928833	431.05878019332886	430.79077887535095	Left
