name	electrode_name	type	units
Conx 3	e000	n/a	V
Conx 5	e001	n/a	V
Conx 6	e002	n/a	V
Conx 9	e003	n/a	V
Conx 10	e004	n/a	V
Conx 11	e005	n/a	V
