onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
13.808066606521606	4.176199674606323	trials	16.950149059295654			16.19075083732605			17.98426628112793		Right
18.198896646499634	6.48560643196106	trials		23.108485221862793	23.418634176254272	22.222766160964966	22.427566051483154	23.924203634262085	24.684503078460693	22.0446720123291	Right
24.903024673461914	6.025830268859863	trials		28.716400623321533	29.026918411254883	28.033146858215332	28.19727349281311	29.660282850265503	30.928854942321777	27.856281518936157	Left
30.933032989501953	11.563827276229858	trials		34.372116565704346	34.68304395675659	33.609482288360596	33.85151481628418	35.28994822502136	42.49686026573181	33.434091567993164	Right
42.509926319122314	10.308894872665405	trials		47.98210048675537	48.292208671569824	46.0505907535553	47.25518345832825	47.307366371154785	52.81882119178772	46.793113708496094	Left
52.838932514190674	7.888978004455566	trials		57.09021186828613	57.40036106109619	56.25417733192444	56.45508599281311	58.1500928401947	60.72791051864624	56.09091067314148	Left
60.7450315952301	6.754385948181152	trials		65.79445767402649	66.10554885864258	64.64610314369202	64.86724615097046	66.72687101364136	67.49941754341125	64.46469116210938	Right
67.5114598274231	5.046886444091797	trials		70.62589430809021	70.93714952468872	69.85465860366821	70.08993291854858	71.62298369407654	72.55834627151489	69.63662838935852	Right
72.65185785293579	5.425274848937988	trials		76.07570433616638	76.3873279094696	75.01475834846497	75.23487734794617	77.09904885292053	78.07713270187378	74.84047365188599	Left
78.08839678764343	8.341094493865967	trials		82.76332545280457	83.07470345497131	81.6831693649292	81.87674617767334	83.73944330215454	86.4294912815094	81.52780795097351	Left
86.4476363658905	10.84796929359436	trials	88.5151743888855			87.75770115852356			97.29560565948486		Right
97.30703353881836	13.549240350723267	trials		102.10746359825134	102.41703939437866	101.0947277545929	101.33483529090881	102.99002885818481	110.85627388954163	100.90233850479126	Right
110.87106037139893	6.433013916015625	trials		115.45116662979126	115.76348662376404	114.55094790458679	114.73068022727966	116.31165432929993	117.30407428741455	114.38563323020935	Left
117.32201480865479	6.726696968078613	trials		122.2771098613739	122.5894706249237	121.24266505241394	121.43300604820251	123.13382911682129	124.0487117767334	121.08955645561218	Left
124.46343159675598	9.825402975082397	trials		127.91820287704468	128.22810626029968	127.062753200531	127.31203579902649	128.86220788955688	134.28883457183838	126.870609998703	Right
134.30702090263367	10.655662059783936	trials		137.6353075504303	137.9456615447998	136.61855745315552	136.825528383255	138.58660340309143	144.9626829624176	136.4317798614502	Left
144.97767424583435	6.3988120555877686	trials		149.24558329582214	149.55761671066284	148.09591817855835	148.31910920143127	150.2190387248993	151.37648630142212	147.90156292915344	Right
151.54106378555298	10.826219320297241	trials		156.37090301513672	156.6815435886383	155.33260798454285	155.57476353645325	157.42603254318237	162.36728310585022	155.1825714111328	Left
162.38452744483948	10.842480659484863	trials		166.99428868293762	167.30632185935974	166.01059317588806	166.264422416687	168.05363702774048	173.22700810432434	165.79076099395752	Right
173.24355578422546	4.690165758132935	trials	177.67866373062134			176.5516493320465			177.42245888710022		Right
180.6019787788391	5.955625057220459	trials		184.44722175598145	184.75909113883972	183.39233803749084	183.59349250793457	185.58484482765198	186.55760383605957	183.21326088905334	Left
186.57153034210205	6.823771953582764	trials		191.49475836753845	191.80679178237915	190.65790462493896	190.86655497550964	192.5312511920929	193.39530229568481	190.50897407531738	Left
193.64950013160706	13.97760009765625	trials		198.75942397117615	199.0703103542328	197.54704904556274	197.81672954559326	199.73967862129211	207.6271002292633	197.383864402771	Right
207.6326298713684	9.55883502960205	trials	210.8655207157135			210.09342455863953	215.71362805366516	216.41928696632385	217.19146490097046		Left
217.21051144599915	14.412349462509155	trials	218.68306422233582			217.9278848171234	230.26343941688538	230.61807107925415	231.6228609085083		Right
231.6321587562561	6.101974964141846	trials		235.9470489025116	236.2590413093567	234.82290172576904	234.9911653995514	236.84689927101135	237.73413372039795	234.6331341266632	Left
237.9455692768097	7.415603160858154	trials		241.88456964492798	242.19443202018738	240.82309126853943	241.07982850074768	242.87297534942627	245.36117243766785	240.64868354797363	Right
245.36723446846008	6.824632406234741	trials		250.1491506099701	250.46093821525574	249.03659510612488	249.29300475120544	249.32184052467346	252.19186687469482	248.86833143234253	Right
252.21091318130493	6.728581190109253	trials		256.08617973327637	256.39641094207764	254.94155263900757	255.1411097049713	257.1517951488495	258.9394943714142	254.75862526893616	Left
258.9451060295105	6.779043674468994	trials		263.5245976448059	263.8366310596466	262.0642919540405	262.940958738327	264.55134201049805	265.7241497039795	262.5856716632843	Left
265.7418854236603	20.56761336326599	trials		270.5704550743103	270.8824064731598	269.3926501274109	285.1649537086487	285.7749707698822	286.30949878692627	269.2106239795685	Right
286.31965684890747	13.597737073898315	trials		289.8825626373291	290.1924660205841	289.02293515205383	289.2451021671295	290.93638134002686	299.9173939228058	288.78934025764465	Right
299.9275929927826	7.30312705039978	trials		304.5710234642029	304.8826880455017	303.3575015068054	303.5635302066803	305.63926005363464	307.2307200431824	303.16404724121094	Left
307.2400588989258	4.166328191757202	trials	310.43391489982605			309.64989948272705			311.406387090683		Left
312.35035133361816	6.822543382644653	trials		317.2272946834564	317.5367064476013	313.56956672668457	316.52302837371826	318.2944254875183	319.1728947162628	316.0847156047821	Right
319.1783013343811	5.506662607192993	trials		322.4767282009125	322.7866315841675	321.6606822013855	321.8435685634613	323.72801542282104	324.6849639415741	321.47595262527466	Left
324.72420358657837	13.404856204986572	trials		327.869521856308	328.1810636520386	326.98507261276245	327.25557255744934	329.06993675231934	338.12905979156494	326.818815946579	Right
338.14474749565125	18.579046487808228	trials		342.15026688575745	342.4620544910431	341.0214912891388	341.2119553089142	343.21186804771423	356.7237939834595	340.8347136974335	Left
356.7386214733124	1.5475096702575684	trials	357.1590757369995			356.7433319091797	357.15596294403076	357.490442276001	358.28613114356995		Right
358.69171714782715	5.730467796325684	trials		362.4615936279297	362.7722752094269	361.64063239097595	361.82552576065063	363.5965132713318	364.42218494415283	361.4587700366974	Left
364.4282879829407	10.328760385513306	trials		367.6965272426605	368.008437871933	366.86696457862854	367.13312244415283	368.6742424964905	374.757048368454	366.64725494384766	Right
374.7703194618225	5.555322885513306	trials	376.3665714263916			375.61077761650085	379.2727653980255	379.6502118110657	380.3256423473358		Left
380.33252358436584	5.827829599380493	trials		384.2247884273529	384.5345690250397	383.41529607772827	383.6732211112976	385.2827444076538	386.16035318374634	383.2253234386444	Right
386.17538571357727	7.079157590866089	trials		390.94444036483765	391.2561049461365	389.95521545410156	390.20306420326233	392.00313353538513	393.25454330444336	389.75696897506714	Right
393.2694528102875	6.044713020324707	trials		397.38150906562805	397.69149446487427	396.607528924942	396.7784550189972	398.29934072494507	399.3141658306122	396.39564299583435	Left
399.33190155029297	11.280752420425415	trials		403.92949771881104	404.2392370700836	403.05917954444885	403.30092549324036	405.09280252456665	410.6126539707184	402.88096261024475	Right
410.62862849235535	6.318325757980347	trials		414.81908226013184	415.1306240558624	414.1082215309143	414.28627467155457	416.0072908401489	416.9469542503357	413.9431116580963	Left
416.95776772499084	5.985157012939453	trials		420.7568895816803	421.0679807662964	419.5567615032196	419.75848960876465	421.946982383728	422.9429247379303	419.38006019592285	Left
422.9566054344177	6.2008116245269775	trials		427.2558898925781	427.566858291626	425.9725720882416	426.2627327442169	428.14087176322937	429.1574170589447	425.80238342285156	Right
429.2698931694031	5.293137788772583	trials	431.7107813358307			430.9515058994293			434.56303095817566		Right
434.5813810825348	5.635563611984253	trials		438.27302408218384	438.5852210521698	437.25103092193604	437.4416997432709	439.23664903640747	440.21694469451904	437.051105260849	Left
440.22247433662415	4.60218358039856	trials	443.85251331329346			443.0835301876068			444.8246579170227		Left
445.59753227233887	6.186762094497681	trials		449.59870982170105	449.9083263874054	445.6739225387573	449.01064705848694	450.64904713630676	451.78429436683655	448.6143591403961	Right
451.8010060787201	10.291077136993408	trials	454.78776836395264			454.0323431491852			462.0920832157135		Left
462.09777665138245	14.4019455909729	trials		467.412828207016	467.72240376472473	466.1673574447632	475.41694474220276	475.6473035812378	476.49972224235535	465.9892632961273	Right
476.51753973960876	6.338109493255615	trials		480.34947061538696	480.65974283218384	479.454740524292	479.6923084259033	481.5502951145172	482.8556492328644	479.22221064567566	Right
482.86064648628235	7.736770391464233	trials		487.81721591949463	488.1292083263397	486.7800269126892	486.9872844219208	488.95225858688354	490.5974168777466	486.6126642227173	Left
490.61171197891235	8.642805814743042	trials	493.8664345741272			493.11178755760193			499.2545177936554		Right
