name	electrode_name	type	units	sampling_frequency
Conx 15	e000	n/a	V	-1.0
Conx 19	e001	n/a	V	-1.0
Conx 20	e002	n/a	V	-1.0
Conx 23	e003	n/a	V	-1.0
