name	electrode_name	type	units	sampling_frequency
Conx 4	e000	n/a	V	-1.0
Conx 6	e001	n/a	V	-1.0
Conx 8	e002	n/a	V	-1.0
Conx 9	e003	n/a	V	-1.0
Conx 12	e004	n/a	V	-1.0
Conx 14	e005	n/a	V	-1.0
Conx 15	e006	n/a	V	-1.0
Conx 16	e007	n/a	V	-1.0
Conx 17	e008	n/a	V	-1.0
Conx 19	e009	n/a	V	-1.0
Conx 20	e010	n/a	V	-1.0
