onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
14.584463357925415	4.916633605957031	trials		19.228262424468994	19.500277757644653	18.005196809768677	17.759068250656128	Left
24.86558723449707	1.8737561702728271	trials	26.726645708084106			26.71718406677246		Right
31.849758625030518	5.0201804637908936	trials		36.57048058509827	36.86911988258362	35.666821002960205	35.430399894714355	Left
42.302505016326904	5.782118320465088	trials		47.78930187225342	48.083763122558594	46.49893879890442	46.22741508483887	Left
54.95869445800781	5.472378730773926	trials		60.07357430458069	60.430253982543945	58.55711221694946	58.32032251358032	Right
65.6458957195282	5.173698425292969	trials		70.46045684814453	70.81873416900635	69.33454847335815	69.07174921035767	Left
75.94254326820374	5.16784143447876	trials		80.83595275878906	81.1095654964447	79.9047269821167	79.66412806510925	Right
87.66160893440247	5.512069225311279	trials		92.83657717704773	93.17281794548035	91.34112763404846	91.10147070884705	Right
99.81988859176636	4.773519515991211	trials		104.27297782897949	104.59254789352417	103.37361931800842	103.14768385887146	Left
110.17687034606934	5.200568437576294	trials		115.05397748947144	115.37653756141663	113.85401344299316	113.63049483299255	Left
120.69175291061401	5.120000123977661	trials		125.45986557006836	125.81093382835388	123.94143748283386	123.7095627784729	Right
131.92646646499634	5.304033279418945	trials		136.898273229599	137.2296805381775	135.50907397270203	135.24070405960083	Left
142.41095685958862	5.185576915740967	trials		147.2875316143036	147.5957145690918	145.85487365722656	145.63123202323914	Right
153.00395011901855	5.7008538246154785	trials		158.39838218688965	158.70390272140503	157.16216826438904	156.95990777015686	Right
165.42588925361633	5.097021579742432	trials		170.20837879180908	170.52209162712097	169.05596923828125	168.78796792030334	Left
177.36384510993958	5.439078330993652	trials		182.5230438709259	182.80214524269104	181.42420983314514	181.19188475608826	Left
188.2217676639557	5.389598846435547	trials		193.28552961349487	193.608540058136	192.28307461738586	192.05156874656677	Right
200.2527437210083	5.137694597244263	trials		205.08307456970215	205.38961911201477	203.80233716964722	203.5682508945465	Left
211.44068098068237	5.300183057785034	trials		216.4283802509308	216.740003824234	215.12822794914246	214.89668107032776	Right
222.29946374893188	5.166489601135254	trials		227.1783730983734	227.46501111984253	226.0857651233673	225.84881162643433	Left
234.11122179031372	5.818695545196533	trials		239.58417415618896	239.92905735969543	238.33481216430664	238.0970802307129	Right
245.3304934501648	5.59435772895813	trials		250.5984001159668	250.92399096488953	249.2669541835785	249.00505590438843	Right
256.6904218196869	5.885583400726318	trials		262.28690934181213	262.5751450061798	260.8907468318939	260.6612069606781	Left
268.53310465812683	5.189181327819824	trials		273.44203782081604	273.72142601013184	272.07266306877136	271.8663065433502	Left
283.03364086151123	0.028999805450439453	trials	283.0512127876282					Right
289.6581428050995	5.700484991073608	trials		295.0051021575928	295.3578085899353	293.8998374938965	293.6277811527252	Right
300.64242696762085	4.48749566078186	trials		304.84762620925903	305.1291034221649	303.89047288894653	303.67428612709045	Left
311.829053401947	5.389516830444336	trials		316.94041085243225	317.21775102615356	315.9441816806793	315.7062451839447	Left
322.36019706726074	5.381693601608276	trials		327.4255564212799	327.7410304546356	326.3565003871918	326.1119282245636	Right
333.81580805778503	2.010808229446411	trials	335.8150656223297			335.80048394203186		Left
342.70347261428833	0.4832460880279541	trials	343.1748402118683			343.1577191352844		Right
349.5160217285156	5.39041805267334	trials		354.5508248806	354.90557956695557	353.6031744480133	353.34549498558044	Right
361.3744332790375	0.8108031749725342	trials	362.1737675666809			362.16012811660767		Left
368.0312523841858	0.04448270797729492	trials	368.0639386177063			368.05107712745667		Left
373.8600242137909	2.4834868907928467	trials	376.33093643188477			376.320778131485		Right
381.60965633392334	5.403607130050659	trials		386.6895155906677	387.0124442577362	385.29773569107056	385.033789396286	Right
393.32777976989746	5.377638578414917	trials		398.4243507385254	398.7045991420746	397.36164355278015	397.11105012893677	Left
404.95263743400574	3.231907844543457	trials	408.17295360565186			408.1695947647095		Right
413.2958207130432	5.117337703704834	trials		418.0960052013397	418.41229820251465	417.0876109600067	416.86167550086975	Left
423.7490177154541	0.1860811710357666	trials	423.9234251976013			423.91724038124084		Right
429.17113852500916	5.345239162445068	trials		434.2354328632355	434.5155174732208	433.2294554710388	432.9220914840698	Left
440.0924263000488	2.1392998695373535	trials	442.22009348869324			442.2148096561432		Right
451.7810175418854	5.800386667251587	trials		457.2508978843689	457.58054399490356	455.970406293869	455.7348864078522	Left
463.7956097126007	5.427158832550049	trials		468.95431685447693	469.22194933891296	467.75857162475586	467.51637506484985	Right
476.98321413993835	4.888739824295044	trials		481.61013770103455	481.8711347579956	480.61779975891113	480.3911271095276	Left
487.2947301864624	0.23416829109191895	trials	487.51681542396545			487.50792694091797		Left
