name	electrode_name	type	units
Conx 3	e000	n/a	V
Conx 6	e001	n/a	V
Conx 8	e002	n/a	V
Conx 17	e003	n/a	V
Conx 19	e004	n/a	V
Conx 20	e005	n/a	V
