onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
5.742223262786865	6.675538063049316	trials	11.103559732437134	11.370004415512085	10.117570638656616	10.317660093307495	12.06169605255127	12.417761325836182	9.914941549301147	Left
13.694648265838623	5.38288140296936	trials	17.808138132095337	18.074951648712158	16.731627464294434	16.95657992362976	18.735923290252686	19.077529668807983	16.510156869888306	Left
21.05438208580017	5.2210893630981445	trials	24.99391484260559	25.26035976409912	23.706214427947998	23.970897912979126	25.900769233703613	26.275471448898315	23.494328260421753	Right
28.085944414138794	5.546557426452637	trials	32.52543497085571	32.7924530506134	31.113666534423828	31.371837377548218	33.27107071876526	33.63250184059143	30.900633573532104	Right
35.694674015045166	4.690698146820068	trials	39.19761419296265	39.49056005477905	38.022430658340454	38.246973514556885	40.035409927368164	40.385372161865234	37.805506467819214	Left
42.13219332695007	5.23591685295105	trials	46.1191987991333	46.38887929916382	44.99570679664612	45.24244999885559	46.95916533470154	47.36811017990112	44.775424003601074	Right
48.91328501701355	4.426793098449707	trials	52.15064072608948	52.46394371986389	51.29420804977417	51.51318025588989	53.001338958740234	53.34007811546326	51.05565690994263	Left
54.94411253929138	4.491427898406982	trials	58.1970329284668	58.4824013710022	57.23959302902222	57.440624713897705	59.09315586090088	59.435540437698364	56.9939968585968	Left
61.085286378860474	5.114798069000244	trials	64.86814713478088	65.1814911365509	63.44232964515686	63.72110342979431	65.8148148059845	66.20008444786072	63.210864543914795	Right
67.67845368385315	4.636549234390259	trials	71.18036985397339	71.49879288673401	70.34163188934326	70.56347131729126	71.98646283149719	72.31500291824341	70.10537481307983	Left
74.45970940589905	5.021737098693848	trials	78.25895428657532	78.59433460235596	77.07082748413086	77.33891081809998	79.08679676055908	79.4814465045929	76.83698678016663	Right
80.74072074890137	5.4853222370147705	trials	84.994375705719	85.27683591842651	83.90922236442566	84.14842891693115	85.85465860366821	86.22604298591614	83.6643226146698	Right
87.91244792938232	5.132861614227295	trials	91.7904589176178	92.05600261688232	90.82814455032349	91.03958010673523	92.70652937889099	93.04530954360962	90.61801981925964	Left
94.44368386268616	5.059297323226929	trials	98.29003262519836	98.5763840675354	97.30052089691162	97.56524538993835	99.10292482376099	99.50298118591309	97.08728313446045	Right
100.88091659545898	5.2182629108428955	trials	104.91551733016968	105.1993293762207	103.9195339679718	104.13273096084595	105.73680639266968	106.09917950630188	103.69458174705505	Left
107.30274820327759	4.44899320602417	trials	110.64909815788269	110.96875	109.67912459373474	109.90174198150635	111.41148662567139	111.75174140930176	109.4452428817749	Left
113.56815361976624	4.899799108505249	trials	117.30624508857727	117.59652853012085	115.99597573280334	116.28220415115356	118.08600068092346	118.46795272827148	115.7730712890625	Right
119.86509823799133	5.338112115859985	trials	124.05456900596619	124.35226631164551	122.79861259460449	123.05752062797546	124.85787653923035	125.20321035385132	122.55354881286621	Right
126.50582027435303	5.1310999393463135	trials	130.47779321670532	130.7740569114685	129.3681869506836	129.5738880634308	131.26955008506775	131.63692021369934	129.14782214164734	Left
133.36506366729736	5.124014139175415	trials	137.31962871551514	137.5883674621582	135.8259813785553	136.1088101863861	138.08164858818054	138.48907780647278	135.61716747283936	Right
140.3957657814026	4.910858154296875	trials	144.16437244415283	144.50917387008667	143.1051058769226	143.3226034641266	144.98947072029114	145.30662393569946	142.89788937568665	Left
146.94203400611877	4.5606091022491455	trials	150.21076488494873	150.5021951198578	149.22682356834412	149.48507642745972	151.11155700683594	151.50264310836792	148.99126267433167	Right
152.75589632987976	4.895047664642334	trials	156.27325439453125	156.58606600761414	155.04990196228027	155.27010297775269	157.31539964675903	157.6509439945221	154.83555841445923	Left
158.83345913887024	4.988354682922363	trials	162.72568321228027	163.0136730670929	161.48930549621582	161.72666883468628	163.42605829238892	163.8218138217926	161.2729139328003	Right
165.78617334365845	5.0645811557769775	trials	169.725501537323	170.04773378372192	168.33794045448303	168.55445504188538	170.44373512268066	170.85075449943542	168.1164288520813	Left
172.12964868545532	5.369855880737305	trials	176.28971004486084	176.61988854408264	175.08544516563416	175.2917606830597	177.12406539916992	177.49950456619263	174.85099005699158	Left
179.31747317314148	5.4029107093811035	trials	183.33569025993347	183.652925491333	182.41736698150635	182.69007873535156	184.3369574546814	184.72038388252258	182.16259574890137	Right
186.08250880241394	5.238824844360352	trials	190.10285568237305	190.3764684200287	188.74306559562683	188.950364112854	190.95375871658325	191.3213336467743	188.50639867782593	Left
192.4263117313385	5.755740165710449	trials	196.92941308021545	197.26794743537903	195.5689675807953	195.84061431884766	197.7804799079895	198.18205189704895	195.3523712158203	Right
199.41130232810974	5.344747543334961	trials	203.49124598503113	203.77657341957092	202.09004545211792	202.30053877830505	204.4089958667755	204.7560498714447	201.88180470466614	Left
206.081556558609	5.256560564041138	trials	210.08560132980347	210.39951872825623	209.03239679336548	209.29716229438782	210.91307520866394	211.33811712265015	208.8186674118042	Right
212.53529596328735	5.098045587539673	trials	216.47634434700012	216.750981092453	215.07837963104248	215.35711240768433	217.26085114479065	217.63334155082703	214.85314059257507	Right
218.98813438415527	5.177385091781616	trials	222.91263484954834	223.17567992210388	222.07700991630554	222.285578250885	223.80011510849	224.1655194759369	221.8507058620453	Left
