name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 2	e001	n/a	V	-1.0
Conx 3	e002	n/a	V	-1.0
Conx 5	e003	n/a	V	-1.0
Conx 6	e004	n/a	V	-1.0
Conx 7	e005	n/a	V	-1.0
Conx 8	e006	n/a	V	-1.0
Conx 13	e007	n/a	V	-1.0
Conx 14	e008	n/a	V	-1.0
Conx 17	e009	n/a	V	-1.0
Conx 21	e010	n/a	V	-1.0
Conx 22	e011	n/a	V	-1.0
Conx 23	e012	n/a	V	-1.0
Conx 29	e013	n/a	V	-1.0
Conx 32	e014	n/a	V	-1.0
