name	electrode_name	type	units
Conx 1	e000	n/a	V
Conx 2	e001	n/a	V
Conx 3	e002	n/a	V
Conx 4	e003	n/a	V
Conx 5	e004	n/a	V
Conx 6	e005	n/a	V
Conx 8	e006	n/a	V
Conx 11	e007	n/a	V
Conx 17	e008	n/a	V
Conx 18	e009	n/a	V
Conx 19	e010	n/a	V
Conx 21	e011	n/a	V
Conx 22	e012	n/a	V
Conx 23	e013	n/a	V
Conx 24	e014	n/a	V
Conx 25	e015	n/a	V
Conx 26	e016	n/a	V
Conx 27	e017	n/a	V
Conx 30	e018	n/a	V
Conx 41	e019	n/a	V
Conx 42	e020	n/a	V
