name	electrode_name	type	units	sampling_frequency
Conx 2	e000	n/a	V	-1.0
Conx 18	e001	n/a	V	-1.0
Conx 22	e002	n/a	V	-1.0
Conx 36	e003	n/a	V	-1.0
