name	electrode_name	type	units	sampling_frequency
Conx 10	e000	n/a	V	-1.0
Conx 11	e001	n/a	V	-1.0
Conx 12	e002	n/a	V	-1.0
Conx 13	e003	n/a	V	-1.0
Conx 15	e004	n/a	V	-1.0
Conx 17	e005	n/a	V	-1.0
Conx 18	e006	n/a	V	-1.0
Conx 19	e007	n/a	V	-1.0
Conx 20	e008	n/a	V	-1.0
Conx 21	e009	n/a	V	-1.0
Conx 26	e010	n/a	V	-1.0
Conx 28	e011	n/a	V	-1.0
