onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
7.243284463882446	7.293542385101318	trials	13.25875210762024	13.563453435897827	12.356362342834473	12.60298228263855	14.157660245895386	14.536826848983765	12.103557109832764	Right
15.461744546890259	6.700769424438477	trials	20.89922571182251	21.2449688911438	19.78257417678833	20.036157369613647	21.753405332565308	22.162513971328735	19.539927005767822	Right
22.961807250976562	7.796121597290039	trials	29.430701971054077	29.70087432861328	28.132433891296387	28.348825693130493	30.388633489608765	30.7579288482666	27.8835608959198	Left
32.55533576011658	6.869647264480591	trials	38.14891529083252	38.506454944610596	36.95955967903137	37.18815755844116	39.0733003616333	39.42498302459717	36.681318283081055	Left
41.17938184738159	6.14666223526001	trials	46.024826765060425	46.3803186416626	44.661309480667114	44.92754936218262	46.9111602306366	47.3260440826416	44.43013119697571	Right
48.617594957351685	6.091612100601196	trials	53.320621967315674	53.62921476364136	52.33225727081299	52.59923458099365	54.31517195701599	54.70920705795288	52.10288119316101	Right
55.054991245269775	7.488594055175781	trials	61.196656703948975	61.501153230667114	60.22426629066467	60.43770885467529	62.20779514312744	62.54358530044556	59.97764611244202	Left
62.74232316017151	6.622085094451904	trials	68.11721730232239	68.4414975643158	66.84254217147827	67.10046720504761	68.95071220397949	69.36440825462341	66.58625531196594	Right
70.28899836540222	6.160097360610962	trials	75.21210360527039	75.56640768051147	74.07800316810608	74.28747272491455	76.11068415641785	76.44909572601318	73.83687162399292	Left
78.06881785392761	6.1656270027160645	trials	82.92978692054749	83.26451206207275	82.01129984855652	82.22048258781433	83.90787076950073	84.23444485664368	81.74256134033203	Left
85.3826355934143	5.695528984069824	trials	89.71161603927612	90.01041913032532	88.62707710266113	88.89307141304016	90.71009802818298	91.07816457748413	88.41379833221436	Right
92.57000970840454	5.97426176071167	trials	97.32087802886963	97.67833590507507	96.30683135986328	96.56754183769226	98.12942838668823	98.54427146911621	96.06991863250732	Right
98.9916365146637	7.331307411193848	trials	104.97626113891602	105.26212096214294	103.7468056678772	103.9627058506012	105.96601867675781	106.32294392585754	103.49166584014893	Left
106.88225269317627	6.421463251113892	trials	111.945809841156	112.23961591720581	110.58380794525146	110.8210072517395	112.90939402580261	113.30371594429016	110.35082745552063	Right
114.61648392677307	5.99347186088562	trials	119.2735538482666	119.56465673446655	118.40487432479858	118.63023614883423	120.28731393814087	120.60995578765869	118.16333317756653	Left
122.25695753097534	5.77155065536499	trials	126.74224138259888	127.09380102157593	125.60560131072998	125.83395338058472	127.66277623176575	128.02850818634033	125.38290166854858	Left
128.69447684288025	6.727516174316406	trials	134.1640293598175	134.47749638557434	132.85691380500793	133.10042119026184	135.03766536712646	135.42199301719666	132.60148739814758	Right
136.64739322662354	6.216744899749756	trials	141.49193739891052	141.77230858802795	140.07889914512634	140.35144710540771	142.45076990127563	142.8641381263733	139.83567881584167	Right
143.2410111427307	5.617131471633911	trials	147.5689675807953	147.86400246620178	146.6487603187561	146.86388230323792	148.52362251281738	148.85814261436462	146.36695551872253	Left
149.131591796875	6.621224880218506	trials	154.4916172027588	154.81606149673462	153.42178297042847	153.6174898147583	155.4013388156891	155.7528166770935	153.1637351512909	Left
157.14693117141724	7.830364227294922	trials	163.7269914150238	164.05512189865112	162.29765129089355	162.57966089248657	164.55729150772095	164.97729539871216	162.06872582435608	Right
166.75618815422058	6.764666795730591	trials	172.20927476882935	172.55890941619873	171.14685440063477	171.3688986301422	173.15004420280457	173.52085494995117	170.91235828399658	Left
174.83485174179077	6.115450859069824	trials	179.58416390419006	179.88694024085999	178.37465596199036	178.62496256828308	180.53201913833618	180.9503026008606	178.14679551124573	Right
