name	electrode_name	type	units	sampling_frequency
Conx 8	e000	n/a	V	-1.0
Conx 9	e001	n/a	V	-1.0
Conx 13	e002	n/a	V	-1.0
Conx 14	e003	n/a	V	-1.0
Conx 19	e004	n/a	V	-1.0
Conx 20	e005	n/a	V	-1.0
Conx 21	e006	n/a	V	-1.0
Conx 23	e007	n/a	V	-1.0
Conx 25	e008	n/a	V	-1.0
Conx 26	e009	n/a	V	-1.0
Conx 29	e010	n/a	V	-1.0
Conx 30	e011	n/a	V	-1.0
Conx 32	e012	n/a	V	-1.0
