name	electrode_name	type	units
Conx 1	e000	n/a	V
Conx 3	e001	n/a	V
Conx 4	e002	n/a	V
Conx 10	e003	n/a	V
Conx 11	e004	n/a	V
Conx 12	e005	n/a	V
