onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
5.875711917877197	3.8493800163269043	trials		9.38033151626587	9.724231719970703	8.380866527557373	8.11237382888794	Right
11.923210144042969	4.345692157745361	trials		15.941673040390015	16.268083095550537	14.5289626121521	14.284677028656006	Left
21.42412805557251	3.7269914150238037	trials		24.814673900604248	25.14587640762329	23.34728193283081	23.127367734909058	Right
29.547929525375366	3.8635520935058594	trials		33.050050497055054	33.40058612823486	31.71971082687378	31.50315523147583	Left
38.330204248428345	3.5836312770843506	trials		41.54961919784546	41.91019010543823	40.62330889701843	40.36243462562561	Right
46.33010172843933	0.5499289035797119	trials	46.86327815055847			46.857789516448975		Left
74.42153477668762	0.04526066780090332	trials	74.45544958114624			74.45221376419067		Left
78.04735493659973	0.545464277267456	trials	78.57995772361755			78.57143807411194		Right
84.2349362373352	3.3374619483947754	trials		87.2228455543518	87.57153797149658	86.12487173080444	85.8935296535492	Right
89.7500364780426	4.147568702697754	trials		93.54964995384216	93.89662218093872	92.29062151908875	92.09614324569702	Left
96.36040711402893	3.6131224632263184	trials		99.6435558795929	99.97271037101746	98.26660346984863	98.03247618675232	Left
102.43731451034546	3.5810508728027344	trials		105.72107768058777	106.0175461769104	104.83363842964172	104.62597131729126	Right
108.500009059906	3.3404927253723145	trials		111.48886013031006	111.83968257904053	110.2597324848175	110.03305983543396	Right
114.62569975852966	3.4583346843719482	trials		117.73767685890198	118.08329725265503	116.78294014930725	116.56527876853943	Left
120.75069451332092	4.065361738204956	trials		124.51741695404053	124.81409025192261	123.1385395526886	122.92280316352844	Left
127.20259070396423	3.184476137161255	trials		130.11255288124084	130.3862476348877	129.16887545585632	128.96944117546082	Right
132.78068733215332	4.3154637813568115	trials		136.73549818992615	137.0951271057129	135.4471423625946	135.22014212608337	Right
139.60871934890747	4.256481409072876	trials		143.54808831214905	143.86253833770752	142.26202630996704	142.0319948196411	Left
146.13975048065186	3.228794813156128	trials		149.0625331401825	149.36535048484802	148.14113783836365	147.9064781665802	Right
151.5784192085266	3.971440553665161	trials		155.25179386138916	155.54895877838135	153.84330248832703	153.57829117774963	Left
157.7021849155426	3.374243974685669	trials		160.720445394516	161.0722098350525	159.65360116958618	159.4238157272339	Left
163.81239295005798	4.064993381500244	trials		167.5957453250885	167.87484669685364	166.2817895412445	166.06334972381592	Right
170.7957043647766	3.9246232509613037	trials		174.36020731925964	174.71946740150452	173.44086027145386	173.20378375053406	Right
176.84262919425964	3.196190595626831	trials		179.70352125167847	180.0377140045166	178.6644480228424	178.43859457969666	Left
182.34249210357666	4.290232419967651	trials		186.3325695991516	186.63190531730652	184.86960124969482	184.6412491798401	Right
189.07762694358826	4.034436941146851	trials		192.82747387886047	193.1087462902069	191.7608344554901	191.48386311531067	Left
195.98368763923645	3.73305344581604	trials		199.40544509887695	199.71411967277527	198.2338252067566	197.9993703365326	Right
202.155499458313	4.250910758972168	trials		206.09409022331238	206.40346121788025	204.87548923492432	204.6408293247223	Left
208.79605770111084	3.794083833694458	trials		212.31149053573608	212.5889127254486	210.85560822486877	210.62406134605408	Right
215.04589819908142	4.0037171840667725	trials		218.74876427650452	219.0487961769104	217.645916223526	217.38958859443665	Left
221.3728256225586	3.4306046962738037	trials		224.5160551071167	224.80257034301758	223.10707211494446	222.8899838924408	Right
227.20106506347656	3.568066358566284	trials		230.48429560661316	230.76831221580505	229.45308661460876	229.2364902496338	Left
233.0299596786499	3.6805427074432373	trials		236.42132472991943	236.70665216445923	235.33850622177124	235.07681274414062	Left
239.56107258796692	3.876863956451416	trials		243.10956025123596	243.43707656860352	241.76332807540894	241.45182728767395	Right
245.68623113632202	3.3654372692108154	trials		248.76503038406372	249.04531979560852	247.83732724189758	247.609712600708	Left
251.57648372650146	3.6930766105651855	trials		254.98386430740356	255.26689791679382	253.57762551307678	253.34325242042542	Right
258.2326476573944	3.692502975463867	trials		261.6387994289398	261.92306184768677	260.40442872047424	260.1241805553436	Right
264.6075801849365	3.6465868949890137	trials		267.890278339386	268.2530610561371	266.59213304519653	266.32728576660156	Left
271.0137240886688	3.354624032974243	trials		274.0773272514343	274.3524966239929	272.97640442848206	272.7480933666229	Left
276.6384742259979	3.862241268157959	trials		280.2179276943207	280.4998962879181	279.28313851356506	279.0458571910858	Right
283.4026906490326	3.551068067550659	trials		286.6724045276642	286.95289850234985	285.22487807273865	284.9665024280548	Right
289.95076084136963	3.505807399749756	trials		293.12536573410034	293.45570826530457	291.8284492492676	291.54603004455566	Left
295.68425989151	4.021207094192505	trials		299.3739366531372	299.7046477794647	298.2422938346863	297.98297595977783	Right
302.0752077102661	4.039311408996582	trials		305.7957272529602	306.1136999130249	304.66490364074707	304.4356505870819	Left
308.4956057071686	3.4675097465515137	trials		311.6562430858612	311.9622554779053	310.5314407348633	310.2944052219391	Left
