onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
17.261527061462402	17.099079608917236	trials	20.204257249832153	20.494295120239258	19.658915758132935	20.18045949935913	31.401410579681396	34.36060667037964	19.49851655960083	Right
34.37133812904358	14.765957117080688	trials	38.31123971939087	38.61692404747009	37.48614144325256	38.290186166763306	47.29552888870239	49.13729524612427	37.13961982727051	Left
49.15216374397278	14.178877592086792	trials	52.63925242424011	52.93887495994568	51.875471353530884	52.62741494178772	61.30995202064514	63.33104133605957	51.52780294418335	Left
63.34025716781616	13.17937159538269	trials	66.45010423660278	66.76103162765503	65.88919806480408	66.44293642044067	74.50079226493835	76.51962876319885	65.52784895896912	Right
76.52634620666504	14.324858903884888	trials	79.54432010650635	79.81436920166016	78.9945957660675	79.53637385368347	88.15210485458374	90.85120511054993	78.68448758125305	Right
90.85509634017944	14.708735942840576	trials	94.52990460395813	94.85991930961609	93.71521019935608	94.50627064704895	103.1902003288269	105.56383228302002	93.29307651519775	Left
105.57333493232727	14.40477204322815	trials	108.9677312374115	109.30393099784851	108.32330751419067	108.95429635047913	117.27724552154541	119.97810697555542	107.99640583992004	Right
119.99510526657104	15.448719263076782	trials	123.58967304229736	123.87692546844482	123.00410890579224	123.57885956764221	123.62883067131042	135.44382452964783	122.62105083465576	Left
135.44812536239624	13.842636823654175	trials	139.1858892440796	139.50451707839966	138.31274485588074	139.167334318161	143.61804795265198	149.29076218605042	137.91866874694824	Left
149.30604028701782	14.194851875305176	trials	152.71428084373474	153.00808715820312	152.0605185031891	152.69523453712463	161.1730535030365	163.500892162323	151.74447107315063	Right
163.51133704185486	14.693130254745483	trials	167.0742015838623	167.3603892326355	166.50928139686584	167.05875968933105	175.93757700920105	178.20446729660034	166.1505537033081	Right
178.21089792251587	12.570419311523438	trials	181.84134650230408	182.19601917266846	181.1611647605896	181.81636095046997	181.86125302314758	190.7813172340393	180.72829961776733	Left
190.78950905799866	13.536665678024292	trials	194.55873012542725	194.89497089385986	193.63328003883362	194.53714442253113	199.1118848323822	204.32617473602295	193.30625534057617	Left
204.3370292186737	14.531952619552612	trials	207.66691327095032	207.94351625442505	207.05824756622314	207.65618181228638	216.42809343338013	218.86898183822632	206.682603597641	Right
218.8836863040924	14.059561014175415	trials	222.0116376876831	222.35140085220337	221.45265674591064	221.99607300758362	229.99433207511902	232.94324731826782	221.11903738975525	Right
232.9605324268341	13.216399431228638	trials	236.30811142921448	236.6196939945221	235.72721672058105	236.29479932785034	236.3783576488495	246.17693185806274	235.32109832763672	Left
246.19569158554077	13.195468664169312	trials	249.4651186466217	249.8030388355255	248.74143743515015	249.44041991233826	257.3465600013733	259.3911602497101	248.4008960723877	Left
259.3984920978546	14.564270257949829	trials	262.64936447143555	262.9941656589508	262.02333188056946	262.56932854652405	262.5835008621216	273.96276235580444	261.6187288761139	Right
273.975378036499	14.77648377418518	trials	277.16562938690186	277.5104308128357	276.59292674064636	277.1459686756134	285.60596990585327	288.7518618106842	276.30583810806274	Right
288.77197313308716	15.77517056465149	trials	292.3551540374756	292.687912940979	291.6752178668976	292.3340594768524	297.8663218021393	304.54714369773865	291.5559422969818	Left
304.55271434783936	14.052515745162964	trials	308.3683021068573	308.6875443458557	307.7765939235687	308.3488869667053	308.4029133319855	318.6052300930023	307.33516788482666	Left
318.61506056785583	17.323376655578613	trials	322.38268423080444	322.73702907562256	321.7076222896576	322.3667917251587	328.36214780807495	335.93843722343445	321.33578753471375	Right
335.95990014076233	16.38715386390686	trials	340.0711371898651	340.3500339984894	339.3527398109436	340.05786633491516	345.8879897594452	352.3470540046692	338.9299097061157	Left
352.3648307323456	14.80982518196106	trials	355.6786994934082	355.9513292312622	355.01801466941833	355.6668210029602	361.6760628223419	367.17465591430664	354.6637108325958	Right
367.19243264198303	14.766899108886719	trials	370.55447030067444	370.83181047439575	369.91836166381836	370.53722620010376	376.5583872795105	381.95933175086975	369.5378842353821	Right
381.9743640422821	13.390110731124878	trials	385.39894795417786	385.70745849609375	384.61743092536926	385.38063883781433	393.58509063720703	395.364474773407	384.16154623031616	Left
395.3784832954407	15.896207332611084	trials	398.6152653694153	398.92791295051575	397.9736268520355	398.60240387916565	408.8437144756317	411.27469062805176	397.56943368911743	Right
411.28431606292725	13.762601137161255	trials	414.6631064414978	414.9861991405487	413.9676876068115	414.64688634872437	414.67985916137695	425.0469172000885	413.4739968776703	Left
425.0672743320465	17.33197808265686	trials	428.69284868240356	428.9643723964691	428.0326554775238	428.6734335422516	439.5144395828247	442.39925241470337	427.646484375	Right
442.40887808799744	13.71652102470398	trials	446.552268743515	446.8194508552551	445.631897687912	446.5331404209137	453.008793592453	456.1253991127014	445.2873010635376	Left
456.1434624195099	16.272547721862793	trials	460.2562561035156	460.5828709602356	456.39094281196594	460.2404453754425	465.09064197540283	472.4160101413727	459.17765641212463	Right
472.42448902130127	14.091960191726685	trials	476.61481976509094	476.89801716804504	475.3700864315033	476.5930700302124	481.4008319377899	486.51644921302795	474.9273498058319	Left
486.5335705280304	13.955112934112549	trials	490.8637387752533	491.20641016960144	489.7097728252411	490.8535807132721	496.26472449302673	500.48868346214294	489.27014923095703	Left
500.5012581348419	15.86188292503357	trials	504.39725065231323	504.667955160141	500.6777548789978	504.37857270240784	514.0065894126892	516.3631410598755	503.33138942718506	Right
516.3766989707947	13.56107759475708	trials	519.411670923233	519.7369344234467	518.8111155033112	519.391969203949	527.5212185382843	529.9377765655518	518.425886631012	Right
529.9539968967438	13.808926582336426	trials	533.6294195652008	533.9280588626862	533.0766234397888	533.6074650287628	533.6343755722046	543.7629234790802	532.631183385849	Left
543.7825434207916	13.15405821800232	trials	548.238499879837	548.5498776435852	547.1228723526001	548.2255973815918	549.1313049793243	556.936601638794	546.7520613670349	Left
556.9548287391663	14.959288358688354	trials	560.6442189216614	560.9793946743011	559.9733760356903	560.6346752643585	569.5819365978241	571.9141170978546	559.5809383392334	Right
571.9223909378052	14.63271427154541	trials	575.5659058094025	575.8422629833221	575.0290021896362	575.554682970047	575.6541748046875	586.5551052093506	574.5805311203003	Left
586.5619456768036	14.433812379837036	trials	590.2683751583099	590.630010843277	589.6934194564819	590.2479360103607	598.3037030696869	600.9957580566406	589.3307597637177	Right
601.0159924030304	14.107893705368042	trials	604.6141645908356	604.8778240680695	603.9846093654633	604.5945446491241	604.6806426048279	615.1238861083984	603.5018546581268	Left
615.1397376060486	14.442782640457153	trials	618.3627161979675	618.6431691646576	617.7970995903015	618.3380992412567	627.2652082443237	629.5825202465057	617.3930699825287	Right
629.5923917293549	15.611985921859741	trials	633.0505216121674	633.3782424926758	632.479293346405	633.0355303287506	633.0766541957855	645.2043776512146	632.0329113006592	Left
645.2168703079224	15.437824010848999	trials	649.1730329990387	649.5097241401672	648.5784575939178	649.1549696922302	657.9347455501556	660.6546943187714	648.2035508155823	Right
660.6706278324127	13.797375917434692	trials	663.8447821140289	664.1168384552002	663.2395570278168	663.8233189582825	671.6607282161713	674.4680037498474	662.8606362342834	Right
674.4838552474976	14.17560076713562	trials	678.3931186199188	678.6985983848572	677.8783333301544	678.376939535141	678.4102809429169	688.6594560146332	677.4226124286652	Left
688.6700236797333	14.65946102142334	trials	692.5331251621246	692.8556032180786	691.8897664546967	692.5121536254883	700.637265920639	703.3294847011566	691.4996633529663	Right
703.3429605960846	17.562296390533447	trials	707.2351846694946	707.5583591461182	706.4029183387756	707.21568775177	715.4209587574005	720.905256986618	705.9376947879791	Left
720.9195110797882	15.349923849105835	trials	725.3764915466309	725.6800050735474	723.5955097675323	725.3661286830902	725.5844864845276	736.269434928894	723.1703450679779	Left
736.2781593799591	15.167815685272217	trials	739.7828607559204	740.0781824588776	739.1272141933441	739.7616844177246	745.211371421814	751.4459750652313	738.671124458313	Right
751.4508903026581	14.624481201171875	trials	754.5303039550781	754.8865330219269	753.9424459934235	754.5230541229248	763.6142899990082	766.07537150383	753.5603301525116	Right
766.0904037952423	13.675151348114014	trials	769.4363033771515	769.7367448806763	768.7916338443756	769.4254899024963	769.4515814781189	779.7655551433563	768.3420159816742	Left
779.7774746417999	12.679700374603271	trials	783.3435750007629	783.659417629242	782.7312231063843	783.3290343284607	783.4129612445831	792.4571750164032	782.1847348213196	Left
792.4658176898956	15.262392282485962	trials	795.8595173358917	796.1620481014252	795.1881830692291	795.838546037674	804.7753624916077	807.7282099723816	794.7802214622498	Right
807.7457408905029	13.81294059753418	trials	811.1862988471985	811.5220890045166	810.5610444545746	811.1630744934082	811.2176332473755	821.5586814880371	810.0936088562012	Left
821.5746150016785	15.012126684188843	trials	824.7946853637695	825.0618674755096	824.1852824687958	824.7785472869873	833.7562010288239	836.5867416858673	823.7624933719635	Right
836.6046004295349	13.816299438476562	trials	840.558878660202	840.8896715641022	839.6487474441528	840.5492532253265	844.341780424118	850.4208998680115	839.122083902359	Left
850.4324505329132	14.681538581848145	trials	853.6840600967407	853.9695103168488	853.0148146152496	853.6632115840912	858.1801164150238	865.1139891147614	852.5905511379242	Right
865.1195187568665	14.797782897949219	trials	868.9803674221039	869.3206629753113	868.3730125427246	868.9700863361359	875.5661618709564	879.9173016548157	867.9642317295074	Right
879.9318015575409	14.516387939453125	trials	883.9332659244537	884.2637312412262	882.9282302856445	883.9121716022491	889.9971482753754	894.448189496994	882.5278873443604	Left
894.4641637802124	15.366471767425537	trials	898.4830360412598	898.801500082016	897.8411109447479	898.4612045288086	907.5707085132599	909.8306355476379	897.4490418434143	Right
909.8373939990997	15.09773302078247	trials	914.3855922222137	914.7192115783691	912.7845067977905	914.370846748352	914.7044248580933	924.9351270198822	912.2647655010223	Left
924.9465548992157	14.418534278869629	trials	928.9806232452393	929.2843418121338	928.346029996872	928.9567847251892	937.2262809276581	939.3650891780853	927.9322111606598	Right
939.3838489055634	13.931888580322266	trials	943.4505217075348	943.7478911876678	942.0924108028412	943.4324173927307	944.2517812252045	953.3157374858856	941.5900774002075	Left
