name	electrode_name	type	units	sampling_frequency
Conx 2	e000	n/a	V	-1.0
Conx 19	e001	n/a	V	-1.0
Conx 24	e002	n/a	V	-1.0
Conx 27	e003	n/a	V	-1.0
