onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
10.613473176956177	4.815831184387207	trials	15.146147727966309	15.42848515510559	14.284881830215454	13.959086179733276	Left
21.550243854522705	5.042954206466675	trials	26.23881220817566	26.592378854751587	24.881520748138428	24.599633932113647	Left
31.067545652389526	3.1663308143615723	trials	33.92880630493164	34.23289346694946	32.85630965232849	32.61374473571777	Right
39.3628466129303	3.613900899887085	trials	42.61589002609253	42.97592830657959	41.42694401741028	41.17807102203369	Left
47.19169545173645	3.691192150115967	trials	50.599690198898315	50.8820276260376	49.505730628967285	49.27070212364197	Right
55.39373064041138	3.3169407844543457	trials	58.380656719207764	58.68855285644531	57.29574918746948	57.03573513031006	Left
63.675678730010986	3.7237963676452637	trials	67.0995659828186	67.39841032028198	66.02747893333435	65.76959490776062	Right
72.78567433357239	4.347821950912476	trials	76.80274438858032	77.13263607025146	75.4386534690857	75.17687797546387	Left
82.61132287979126	3.4061107635498047	trials	85.69106435775757	86.01632761955261	84.76098561286926	84.52050948143005	Right
92.14410758018494	3.0744166374206543	trials	94.89440774917603	95.2163941860199	93.95658755302429	93.70673155784607	Right
101.61168384552002	4.011827230453491	trials	105.30013179779053	105.62248706817627	104.29300737380981	104.05019640922546	Left
110.08282613754272	3.3159987926483154	trials	113.0985472202301	113.3978009223938	112.19525623321533	111.95621371269226	Right
118.50113034248352	4.234854221343994	trials	122.40928769111633	122.73352694511414	121.56264448165894	121.3000500202179	Left
129.53403401374817	4.88284158706665	trials	134.0653977394104	134.4130253791809	133.13171458244324	132.8944742679596	Right
139.44012808799744	4.305756092071533	trials	143.42488074302673	143.7429759502411	142.5818419456482	142.31621623039246	Left
149.14330625534058	4.8193535804748535	trials	153.67577600479126	153.96159482002258	152.69453835487366	152.44214272499084	Right
158.29889035224915	4.579041242599487	trials	162.56589818000793	162.87453174591064	161.63348484039307	161.39493370056152	Left
169.42329859733582	3.1081676483154297	trials	172.26813435554504	172.53064703941345	171.26907896995544	171.0039041042328	Left
177.62664437294006	3.8258278369903564	trials	181.15932154655457	181.45140743255615	180.1506814956665	179.89320707321167	Right
187.79725813865662	3.5762176513671875	trials	191.09761023521423	191.37118196487427	189.81699585914612	189.56533765792847	Right
197.07916283607483	4.53824520111084	trials	201.27010822296143	201.61617922782898	199.87578868865967	199.59758853912354	Left
207.0788505077362	4.7001190185546875	trials	211.5030221939087	211.77810955047607	210.20200967788696	209.95522570610046	Right
217.25167608261108	4.844421148300171	trials	221.75232005119324	222.09339380264282	220.92308473587036	220.67384314537048	Left
