name	electrode_name	type	units
Conx 8	e000	n/a	V
Conx 15	e001	n/a	V
Conx 17	e002	n/a	V
Conx 35	e003	n/a	V
Conx 36	e004	n/a	V
Conx 38	e005	n/a	V
Conx 40	e006	n/a	V
Conx 41	e007	n/a	V
