name	electrode_name	type	units
Conx 1	e000	n/a	V
Conx 2	e001	n/a	V
Conx 4	e002	n/a	V
Conx 7	e003	n/a	V
Conx 9	e004	n/a	V
Conx 10	e005	n/a	V
Conx 14	e006	n/a	V
Conx 15	e007	n/a	V
Conx 19	e008	n/a	V
Conx 20	e009	n/a	V
Conx 25	e010	n/a	V
Conx 28	e011	n/a	V
Conx 32	e012	n/a	V
