onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
5.5221452713012695	7.104552984237671	trials	10.995220422744751	11.306229829788208	9.816268682479858	10.00972294807434	12.251177072525024	12.62669825553894	9.602170944213867	Right
13.022453784942627	6.798417806625366	trials	17.963130950927734	18.273853540420532	16.964648962020874	17.14036726951599	19.41360640525818	19.820871591567993	16.710819721221924	Left
19.911884784698486	5.662760972976685	trials	23.74225926399231	24.05400586128235	22.786252737045288	22.981754779815674	23.017226219177246	25.57464575767517	22.507970571517944	Right
25.584230422973633	6.600335359573364	trials	30.39809536933899	30.71012854576111	29.294960737228394	29.46306037902832	31.7591552734375	32.184565782547	29.0557541847229	Left
32.349552631378174	5.330944061279297	trials	36.00826358795166	36.319477796554565	35.00273656845093	35.168378829956055	37.26376962661743	37.68049669265747	34.74239492416382	Left
37.6924569606781	6.259548187255859	trials	42.41375231742859	42.72553992271423	41.49526524543762	41.690890312194824	43.53626108169556	43.95200514793396	41.22656774520874	Right
44.45974516868591	5.905080318450928	trials	48.56958985328674	48.88158202171326	47.65134859085083	47.84418821334839	49.95469307899475	50.36482548713684	47.397273540496826	Right
50.41287159919739	6.2642176151275635	trials	55.00805115699768	55.31799554824829	54.263070821762085	54.44079613685608	56.23910403251648	56.67708921432495	54.006415367126465	Left
56.77191162109375	6.276055097579956	trials	61.29029130935669	61.60060405731201	60.29914116859436	60.50234365463257	60.536545276641846	63.047966718673706	60.04006910324097	Right
63.053168535232544	6.781337738037109	trials	68.15129590034485	68.46328830718994	67.13479161262512	67.3040382862091	69.44305157661438	69.83450627326965	66.8976743221283	Left
70.02079224586487	5.0735924243927	trials	73.35858178138733	73.76396298408508	72.52361226081848	72.68286466598511	74.66729474067688	75.09438467025757	72.2717490196228	Left
75.31859970092773	5.532426118850708	trials	79.35037446022034	79.66093301773071	78.44519925117493	78.64430594444275	80.49205255508423	80.85102581977844	78.18014717102051	Right
81.44199681282043	6.163988351821899	trials	86.11631107330322	86.42781186103821	85.22985482215881	85.38710021972656	87.25331974029541	87.60598516464233	84.97635316848755	Left
87.74008822441101	5.870960712432861	trials	92.10114049911499	92.41104388237	91.3582489490509	91.55047416687012	93.24347400665283	93.61104893684387	91.070791721344	Right
94.41189885139465	4.82512903213501	trials	97.43654918670654	97.74784517288208	96.69664764404297	96.87920641899109	98.83443188667297	99.23702788352966	96.44466185569763	Right
99.25636100769043	6.4297778606414795	trials	103.90024185180664	104.21260285377502	103.01255679130554	103.17430782318115	105.30865144729614	105.68613886833191	102.76954102516174	Left
106.15971851348877	5.013585805892944	trials	109.41308927536011	109.72512245178223	108.51631093025208	108.67998719215393	110.74318337440491	111.17330431938171	108.25641989707947	Left
111.23994612693787	6.512967824935913	trials	115.91331839561462	116.22498297691345	115.0391092300415	115.24009990692139	117.3318042755127	117.75291395187378	114.77192711830139	Right
117.76974844932556	5.356462001800537	trials	121.36976385116577	121.6809778213501	120.2895257472992	120.46454787254333	122.74565124511719	123.1262104511261	120.02177023887634	Left
123.41166090965271	6.214901685714722	trials	127.92942595481873	128.23949313163757	126.9742796421051	127.16527605056763	129.23408389091492	129.62656259536743	126.73966073989868	Right
129.63012599945068	5.733539819717407	trials	133.8803813457489	134.19044852256775	132.81845259666443	133.01710844039917	134.98306560516357	135.3636658191681	132.57883644104004	Right
135.6282675266266	6.629171133041382	trials	140.4123136997223	140.72455167770386	139.5156581401825	139.6859290599823	141.89297652244568	142.25743865966797	139.27067637443542	Left
142.73912835121155	6.557286262512207	trials	147.60017919540405	147.9098777770996	146.8849356174469	147.07986426353455	148.89988088607788	149.29641461372375	146.6453197002411	Right
149.87968516349792	5.92039942741394	trials	154.16668152809143	154.47719931602478	153.20199179649353	153.3821747303009	155.39372038841248	155.80008459091187	152.91080713272095	Left
155.81597685813904	6.968033313751221	trials	160.98942971229553	161.30121731758118	159.9399116039276	160.1045298576355	162.40410614013672	162.78401017189026	159.70754551887512	Left
163.11365628242493	6.616678476333618	trials	167.93890810012817	168.25028610229492	166.906879901886	167.1062731742859	169.31217408180237	169.73033475875854	166.64600586891174	Right
170.05248522758484	6.798376798629761	trials	175.09928965568542	175.40935683250427	173.9642059803009	174.1598720550537	176.43126773834229	176.8508620262146	173.74601221084595	Right
177.25378561019897	5.146583080291748	trials	180.67886090278625	180.9884774684906	179.89296126365662	180.06659078598022	181.98315000534058	182.40036869049072	179.63606023788452	Left
182.4708607196808	6.049136638641357	trials	186.72394251823425	187.03409147262573	186.00771594047546	186.16078329086304	188.08528900146484	188.51999735832214	185.75351810455322	Left
188.80028676986694	5.9924070835113525	trials	193.0198631286621	193.33189630508423	192.25591802597046	192.45793271064758	194.35520005226135	194.7926938533783	191.9695258140564	Right
194.95514106750488	5.510799407958984	trials	198.56654334068298	198.87857675552368	197.67238664627075	197.84138751029968	200.0457317829132	200.46594047546387	197.41085696220398	Left
200.4724941253662	5.229485988616943	trials	203.9323034286499	204.24482822418213	203.07243013381958	203.2714548110962	205.24216318130493	205.70198011398315	202.7553997039795	Right
205.95646452903748	6.029189348220825	trials	210.33279490470886	210.6440908908844	209.25407242774963	209.43192052841187	211.59084033966064	211.9856538772583	209.01908469200134	Left
212.00334858894348	5.1005847454071045	trials	215.6016435623169	215.9170355796814	214.5280818939209	214.71924233436584	216.70006775856018	217.1039333343506	214.2376754283905	Right
217.111634016037	5.148794889450073	trials	220.5358898639679	220.8470630645752	219.6680703163147	219.86844682693481	221.79061770439148	222.26042890548706	219.42509579658508	Right
222.40849924087524	6.8318822383880615	trials	227.67681527137756	227.988520860672	226.65773057937622	226.82210302352905	228.89340925216675	229.2403814792633	226.39378428459167	Left
229.25299715995789	5.302476644515991	trials	233.0510950088501	233.36407041549683	231.97577214241028	232.13936638832092	234.09135627746582	234.55547380447388	231.7226803302765	Left
235.26838278770447	6.005309343338013	trials	239.48881912231445	239.8006067276001	238.66576886177063	238.86110711097717	240.82780170440674	241.27369213104248	238.42471933364868	Right
241.4245479106903	5.300879240036011	trials	244.9731993675232	245.2830617427826	244.1825075149536	244.3509349822998	246.31992316246033	246.72542715072632	243.94022917747498	Left
246.79923701286316	6.418759822845459	trials	251.3489100933075	251.6588544845581	250.3397786617279	250.5322904586792	252.73802757263184	253.21799683570862	250.08168959617615	Right
253.56308484077454	5.6469502449035645	trials	257.3322238922119	257.6430695056915	256.4422450065613	256.6349210739136	258.7847476005554	259.2100350856781	256.20303869247437	Right
259.5944447517395	6.347407341003418	trials	264.11323380470276	264.42534923553467	262.85973501205444	263.02103543281555	265.5476531982422	265.9418520927429	262.59808254241943	Left
265.95549178123474	6.678773880004883	trials	270.65880584716797	270.97100281715393	269.61653757095337	269.7621912956238	272.2519040107727	272.6342656612396	269.39289593696594	Left
272.8131787776947	5.805670499801636	trials	276.75246596336365	277.0625741481781	275.86764788627625	276.046151638031	276.08571910858154	278.61884927749634	275.59669756889343	Right
278.6268365383148	4.960829496383667	trials	281.84768509864807	282.1572198867798	280.9490637779236	281.1306393146515	283.19043588638306	283.5876660346985	280.6738533973694	Right
283.5945472717285	6.163455963134766	trials	288.033833026886	288.3445963859558	287.039856672287	287.2197940349579	289.3136692047119	289.7580032348633	286.7839386463165	Left
289.96861958503723	5.469593524932861	trials	293.66005754470825	293.971435546875	292.8775987625122	293.0367693901062	295.0408601760864	295.4382131099701	292.6433894634247	Left
295.4535732269287	5.699911594390869	trials	299.53458166122437	299.84530425071716	298.34752011299133	298.54404616355896	300.74617862701416	301.1534848213196	298.0797235965729	Right
301.48399114608765	5.4258482456207275	trials	305.23895812034607	305.55127811431885	304.30662655830383	304.4674355983734	306.44613122940063	306.9098393917084	304.01839113235474	Left
307.18791675567627	5.57740044593811	trials	310.9421875476837	311.25430274009705	310.17398262023926	310.3603916168213	312.3200409412384	312.7653172016144	309.86321926116943	Right
312.7822337150574	6.855065584182739	trials	317.7863986492157	318.095974445343	316.9957067966461	317.1619634628296	319.2028775215149	319.6372992992401	316.76682233810425	Left
319.65736961364746	6.234357833862305	trials	324.2536549568176	324.5645823478699	323.1564185619354	323.35626244544983	325.50842356681824	325.89172744750977	322.907381772995	Right
325.90733313560486	6.164602756500244	trials	330.3639860153198	330.6757733821869	329.5683789253235	329.7630207538605	331.6647117137909	332.0719358921051	329.34678530693054	Right
332.65602564811707	5.083545446395874	trials	335.9241421222687	336.23425030708313	335.1813733577728	335.34947323799133	337.31764221191406	337.73957109451294	334.9226701259613	Left
337.74989318847656	6.703800201416016	trials	342.7846553325653	343.0944766998291	341.8876314163208	342.04446721076965	344.0588390827179	344.4536933898926	341.65800952911377	Left
345.11020040512085	6.870466470718384	trials	350.2834892272949	350.5959322452545	349.320437669754	349.50139904022217	351.58061051368713	351.98066687583923	349.1117055416107	Right
352.3589324951172	5.575761795043945	trials	356.1914367675781	356.5033881664276	355.4111487865448	355.60574984550476	357.52546310424805	357.93469429016113	355.1741542816162	Right
358.32852482795715	5.468815326690674	trials	362.205593585968	362.51725816726685	361.1697151660919	361.34379529953003	363.3943347930908	363.7973401546478	360.9072024822235	Left
364.1092915534973	5.930434465408325	trials	368.5429656505585	368.885555267334	367.71397638320923	367.91128063201904	369.5951461791992	370.03972601890564	367.4555597305298	Right
370.59391498565674	4.607754230499268	trials	373.6882381439209	374.0001075267792	372.9665639400482	373.1369163990021	374.8552293777466	375.201669216156	372.7052800655365	Left
375.21780729293823	6.71232008934021	trials	380.31732726097107	380.6346855163574	379.18949365615845	379.34395384788513	381.52880120277405	381.93012738227844	378.95335936546326	Left
381.9980390071869	5.66497278213501	trials	385.95588088035583	386.2710680961609	384.88670206069946	385.0844159126282	387.1939380168915	387.6630117893219	384.57892870903015	Right
387.7010226249695	5.803827285766602	trials	391.82274556159973	392.13953018188477	390.84601354599	391.0428671836853	393.07554817199707	393.5048499107361	390.59435510635376	Right
393.8435480594635	6.52222466468811	trials	398.7040665149689	399.01515769958496	397.79508233070374	397.9629771709442	399.9435980319977	400.3657727241516	397.55390977859497	Left
400.5151538848877	5.888286828994751	trials	404.5469696521759	404.8568730354309	403.8103039264679	403.98073863983154	406.03688955307007	406.40344071388245	403.5820748806	Left
406.8752179145813	6.636380195617676	trials	411.65737986564636	411.9691264629364	410.6453812122345	410.837073802948	413.05591797828674	413.511598110199	410.39081478118896	Right
413.84124422073364	5.75328254699707	trials	417.6882891654968	418.0002815723419	416.5967872142792	416.79343605041504	419.15691018104553	419.5945267677307	416.36089849472046	Right
419.6075520515442	6.0570008754730225	trials	423.86014199256897	424.1719295978546	423.1541965007782	423.315128326416	425.2521266937256	425.6645529270172	422.8908236026764	Left
426.01275396347046	6.310338497161865	trials	430.4383590221405	430.7499828338623	429.54698753356934	429.70959877967834	431.854305267334	432.3230924606323	429.3280973434448	Left
432.40407037734985	6.30087685585022	trials	436.92306423187256	437.2332134246826	436.1019802093506	436.2971954345703	438.2821581363678	438.7049472332001	435.86097145080566	Right
438.85813760757446	5.390131235122681	trials	442.57738757133484	442.88770055770874	441.5319654941559	441.6987135410309	443.703173160553	444.24826884269714	441.266503572464	Left
444.2708377838135	5.796986818313599	trials	448.2832384109497	448.59334659576416	447.40591621398926	447.5983052253723	449.59490036964417	450.0678246021271	447.15692043304443	Right
450.0752384662628	6.391357421875	trials	454.8269670009613	455.1397786140442	454.07404041290283	454.2664294242859	456.04462599754333	456.4665958881378	453.8588774204254	Right
456.48281598091125	6.809067487716675	trials	461.42210054397583	461.73368310928345	460.61658120155334	460.79180788993835	462.81400322914124	463.29188346862793	460.3901541233063	Left
463.3108069896698	5.273231506347656	trials	466.9399039745331	467.25263357162476	466.08953332901	466.28491258621216	468.1812376976013	468.58403849601746	465.79511284828186	Right
469.23161602020264	6.536970138549805	trials	474.0320460796356	474.3418674468994	472.9812581539154	473.1442790031433	475.3679156303406	475.76858615875244	472.75589632987976	Left
475.779358625412	6.329507827758789	trials	480.34344959259033	480.65331196784973	479.63156485557556	479.7908992767334	481.73285365104675	482.1088664531708	479.39829754829407	Left
482.3103897571564	5.782937526702881	trials	486.39041543006897	486.70195722579956	485.359411239624	485.55380725860596	487.66664695739746	488.09332728385925	485.10550022125244	Right
