onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
10.632560729980469	3.815260171890259	trials	14.180147171020508	14.446960687637329	13.331783771514893	13.102161884307861	Left
18.9433856010437	4.964229106903076	trials	23.61798667907715	23.903764486312866	22.497320890426636	22.27404808998108	Right
31.443599462509155	4.11955189704895	trials	35.24149250984192	35.5588915348053	34.11935234069824	33.89784073829651	Left
42.89667081832886	3.848437547683716	trials	46.460641384124756	46.74428939819336	45.02544379234314	44.803850173950195	Right
50.662317991256714	4.751810550689697	trials	55.117414474487305	55.4111385345459	53.97540855407715	53.743165493011475	Left
60.94274568557739	6.3591628074646	trials	67.02309370040894	67.29957365989685	66.12492299079895	65.89718532562256	Right
75.00476408004761	5.875875949859619	trials	80.5533287525177	80.87949323654175	79.65540361404419	79.41365766525269	Left
84.02219009399414	6.497034311294556	trials	90.17974781990051	90.51500535011292	89.19326710700989	88.92928004264832	Right
98.14581251144409	3.582771062850952	trials	101.36854529380798	101.72772359848022	100.44424200057983	100.16444420814514	Left
109.33256196975708	4.766924858093262	trials	113.78892803192139	114.09866762161255	112.60878849029541	112.35008502006531	Left
117.27073287963867	4.633354187011719	trials	121.58636021614075	121.90322685241699	120.28338170051575	120.02516984939575	Right
128.12959742546082	4.211793899536133	trials	132.00769019126892	132.34053111076355	131.07605504989624	130.86605310440063	Left
137.98928380012512	6.445342779159546	trials	144.10006523132324	144.42819595336914	142.80716276168823	142.58450436592102	Right
151.8959002494812	3.655024528503418	trials	155.25502967834473	155.54723834991455	154.31888890266418	154.08406519889832	Right
159.42696952819824	4.072775840759277	trials	163.20917510986328	163.49728775024414	162.26975750923157	162.02375173568726	Left
169.58308362960815	5.60566258430481	trials	174.89657855033875	175.18743562698364	173.44028663635254	173.2246322631836	Right
179.36228346824646	4.584693908691406	trials	183.62986493110657	183.94611716270447	182.5551974773407	182.3338906764984	Left
191.72290563583374	3.8821067810058594	trials	195.30215430259705	195.6041522026062	193.95989513397217	193.70876932144165	Left
199.5652711391449	7.0211992263793945	trials	206.31744503974915	206.58540534973145	205.0921676158905	204.86516737937927	Right
211.48762106895447	4.125859975814819	trials	215.2736358642578	215.6126208305359	214.2770380973816	214.03668475151062	Right
222.36336135864258	5.625855922698975	trials	227.72547578811646	227.98839807510376	226.74116611480713	226.47386121749878	Left
231.75303173065186	4.390379428863525	trials	235.86467838287354	236.14255094528198	234.8680396080017	234.64558601379395	Right
239.44044542312622	5.701836824417114	trials	244.80190467834473	245.14146304130554	243.58330368995667	243.32009482383728	Left
250.75310587882996	4.599316596984863	trials	254.98972153663635	255.35127544403076	253.61776638031006	253.33358597755432	Left
259.6274175643921	6.8006298542022705	trials	266.12953090667725	266.42722821235657	265.2047770023346	264.98826241493225	Right
270.7839386463165	3.6181604862213135	trials	274.0971109867096	274.39874053001404	273.15032052993774	272.8948531150818	Left
281.0499892234802	6.312714099884033	trials	287.0203597545624	287.36143350601196	285.89764618873596	285.64434933662415	Right
291.20606207847595	5.55716609954834	trials	296.4571340084076	296.7606885433197	295.52992248535156	295.30161142349243	Right
301.7517466545105	3.7225265502929688	trials	305.1773543357849	305.4734539985657	304.0689356327057	303.8330879211426	Left
312.6747546195984	6.55716347694397	trials	318.9416754245758	319.23105788230896	317.6280882358551	317.4087884426117	Left
326.3930368423462	3.466895341873169	trials	329.580748796463	329.8589081764221	328.34174966812134	328.08144903182983	Right
336.21917700767517	5.691760540008545	trials	341.6269619464874	341.9083981513977	340.3658854961395	340.12717056274414	Right
347.56591606140137	5.79932165145874	trials	353.0185933113098	353.3642957210541	352.05869579315186	351.84574460983276	Left
358.61164021492004	3.990896701812744	trials	362.33015298843384	362.5974988937378	361.1415755748749	360.86218762397766	Left
369.1568331718445	5.165752410888672	trials	374.0484402179718	374.31996417045593	372.84098052978516	372.5972275733948	Right
380.4546661376953	5.523538112640381	trials	385.658634185791	385.9730842113495	384.71180295944214	384.4712038040161	Right
389.15760135650635	4.144947052001953	trials	392.9871563911438	393.29812479019165	392.03110909461975	391.7836287021637	Left
396.79815673828125	5.1941375732421875	trials	401.6739122867584	401.9718554019928	400.41336822509766	400.18866181373596	Right
409.76584696769714	4.459561109542847	trials	413.89457416534424	414.2245888710022	412.9639220237732	412.7053005695343	Left
417.6564223766327	5.281873941421509	trials	422.64297461509705	422.93735432624817	421.5256679058075	421.3136179447174	Right
428.2819788455963	3.716587543487549	trials	431.7058253288269	431.99774718284607	430.44061183929443	430.20582914352417	Left
436.48405504226685	6.776954889297485	trials	442.92321276664734	443.26027274131775	442.07489013671875	441.8150808811188	Left
