name	electrode_name	type	units	sampling_frequency
Conx 7	e000	n/a	V	-1.0
Conx 11	e001	n/a	V	-1.0
Conx 12	e002	n/a	V	-1.0
Conx 14	e003	n/a	V	-1.0
Conx 18	e004	n/a	V	-1.0
