onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
1.3506970405578613	6.6333489418029785	trials	4.731781005859375	6.933626890182495	7.133675575256348		3.699138641357422	Left
7.992197036743164	2.8357837200164795	trials	9.334128618240356					Right
11.823800325393677	1.191321611404419	trials	12.927262783050537					Left
15.325798511505127	1.0548837184906006	trials	16.042967081069946			16.026705980300903		Right
18.481070041656494	12.911657094955444	trials		22.35518980026245	22.802268266677856	21.017518043518066	20.745420694351196	Right
31.598878622055054	9.655132293701172	trials		35.228917837142944	35.6643226146698	34.2706995010376	33.88604426383972	Left
41.45905661582947	6.3295488357543945	trials	42.47953414916992			42.46310901641846		Left
49.00868105888367	12.10802173614502	trials	61.10511112213135				51.088056325912476	Right
63.71471357345581	12.106915950775146	trials	75.80995583534241			67.09415936470032	65.78974723815918	Left
78.23089671134949	13.063659429550171	trials		84.05590009689331	84.50801658630371	81.29691648483276	80.36909055709839	Right
91.49997067451477	12.03740668296814	trials	103.52594947814941				93.50930428504944	Right
105.86992645263672	2.237194299697876	trials	107.99603700637817			107.98202872276306		Left
110.75354623794556	30.093189239501953	trials	111.74486017227173			111.73564410209656		Left
141.0507161617279	13.740318775177002	trials		146.14896631240845	146.55455231666565	144.1075201034546	143.49176836013794	Right
154.9988250732422	21.7791690826416	trials		160.53968906402588	161.01322746276855	157.61473536491394	157.1645848751068	Right
177.7550950050354	0.41287684440612793	trials	178.10161662101746			178.0866253376007		Left
180.9296588897705	54.95373821258545	trials	182.11676168441772			182.10381817817688		Right
288.9304473400116	10.35517954826355	trials		293.01915645599365	293.45775604248047	291.4023423194885	291.08207607269287	Left
299.49173760414124	0.09195518493652344	trials	299.5050904750824			299.4945638179779		Left
301.8296525478363	0.29503488540649414	trials	301.98898696899414			301.98005771636963		Right
403.86551809310913	11.509268522262573	trials		407.95705342292786	408.45537281036377	406.5927577018738	406.2828953266144	Left
524.8095846176147	13.145661354064941	trials		529.1410636901855	529.6227533817291	527.3085131645203	527.0148301124573	Right
538.1625037193298	0.9167666435241699	trials	539.061411857605			539.0544486045837		Right
546.6603519916534	15.719874620437622	trials		554.1713509559631	554.6593074798584	553.3315892219543	548.8434791564941	Left
562.5859687328339	112.60608506202698	trials	564.3745279312134			564.3665409088135		Left
700.1570918560028	16.8191180229187	trials		705.6070246696472	706.0535705089569	702.8745830059052	702.6046566963196	Right
717.1859660148621	0.538050651550293	trials	717.231431722641			717.2211916446686		Right
719.9350373744965	0.5104844570159912	trials	720.4349541664124			720.4209868907928		Left
