name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 2	e001	n/a	V	-1.0
Conx 6	e002	n/a	V	-1.0
Conx 7	e003	n/a	V	-1.0
Conx 11	e004	n/a	V	-1.0
Conx 12	e005	n/a	V	-1.0
Conx 13	e006	n/a	V	-1.0
Conx 15	e007	n/a	V	-1.0
Conx 23	e008	n/a	V	-1.0
Conx 24	e009	n/a	V	-1.0
Conx 28	e010	n/a	V	-1.0
Conx 30	e011	n/a	V	-1.0
