onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
3.6042752265930176	3.5155558586120605	trials		6.809886693954468	7.11839747428894	5.835243463516235	5.5914905071258545	Right
8.510463953018188	4.071956634521484	trials		12.277923822402954	12.581560373306274	10.8904447555542	10.621501445770264	Left
13.619691610336304	3.704831838607788	trials		17.04546308517456	17.323663473129272	15.712296962738037	15.434874773025513	Right
18.745180130004883	4.05872654914856	trials		22.497239112854004	22.803046464920044	21.276344299316406	21.044183015823364	Left
24.322293758392334	3.105546236038208	trials		27.091681241989136	27.42702078819275	26.122362852096558	25.874268054962158	Right
28.76002311706543	3.60914945602417	trials		32.028671979904175	32.3683123588562	30.960598945617676	30.683709383010864	Left
34.15080952644348	3.70847749710083	trials		37.52722430229187	37.85846781730652	36.60242938995361	36.26225662231445	Left
39.16558337211609	3.75414776802063	trials		42.57538056373596	42.918911933898926	41.274163246154785	41.02778887748718	Right
44.60355591773987	3.8619954586029053	trials		48.106823682785034	48.464691162109375	46.952693700790405	46.698209285736084	Right
49.77508354187012	4.0654027462005615	trials		53.48102140426636	53.83962631225586	52.35580921173096	52.105666637420654	Left
55.353180170059204	3.4315059185028076	trials		58.49694204330444	58.78386688232422	57.390735387802124	57.136046171188354	Left
60.618834018707275	3.085721492767334	trials		63.41914629936218	63.70369529724121	62.51651072502136	62.276853799819946	Right
65.69648122787476	3.806781530380249	trials		69.1836109161377	69.5024025440216	68.16509962081909	67.91823363304138	Left
71.32164096832275	3.5506584644317627	trials		74.52692484855652	74.8714394569397	73.33650422096252	73.07370495796204	Right
76.80630779266357	4.016046047210693	trials		80.48050165176392	80.82153463363647	79.1241524219513	78.84021759033203	Right
82.25894403457642	3.8709657192230225	trials		85.82393860816956	86.12904953956604	84.75508737564087	84.49609732627869	Left
87.32127237319946	3.9627981185913086	trials		90.99706363677979	91.28325128555298	90.06727170944214	89.80742144584656	Right
92.35255289077759	3.8591692447662354	trials		95.88731908798218	96.21090292930603	94.52126216888428	94.2601010799408	Left
97.4774272441864	3.5437772274017334	trials		100.6845133304596	101.02034425735474	99.38247680664062	99.13565182685852	Right
102.82168316841125	3.472834587097168	trials		105.93304586410522	106.29369854927063	105.1099956035614	104.83871746063232	Left
107.62031102180481	3.5081419944763184	trials		110.77746677398682	111.12759304046631	109.6382462978363	109.37040901184082	Left
112.383549451828	3.8503220081329346	trials		115.9018087387085	116.23301124572754	114.51957249641418	114.2601728439331	Right
118.00874996185303	3.926098108291626	trials		121.62080764770508	121.93406987190247	120.42375159263611	120.15083527565002	Left
123.77415680885315	3.7328896522521973	trials		127.24551677703857	127.50622725486755	126.20374011993408	125.96264958381653	Right
128.945725440979	4.002652168273926	trials		132.58862590789795	132.94751739501953	131.4505114555359	131.13585662841797	Left
134.9607424736023	3.7980568408966064	trials		138.43222522735596	138.7579391002655	137.42587900161743	137.12035846710205	Right
140.41464829444885	3.742474317550659	trials		143.85537028312683	144.15630340576172	142.8634009361267	142.58839559555054	Right
145.42925834655762	3.54418683052063	trials		148.63491082191467	148.97262597084045	147.4277377128601	147.16706824302673	Left
150.82078218460083	3.6379032135009766	trials		154.13469195365906	154.457866191864	152.8924160003662	152.69777417182922	Right
