onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
5.839380502700806	15.48046326637268	trials		8.81229829788208	9.088286638259888	7.861125230789185	8.796159982681274	9.549865007400513	21.319843769073486	7.605944395065308	Right
21.339054107666016	15.721390008926392	trials		24.013578176498413	24.296980381011963	23.45000958442688	24.005631923675537	34.02579975128174	37.06044411659241	23.075348377227783	Left
37.07310080528259	14.829895734786987	trials		39.32565498352051	39.62675189971924	38.532341718673706	39.30263543128967	40.803696632385254	51.90299654006958	38.153297901153564	Right
51.917537212371826	14.858608722686768	trials		54.71596550941467	55.034839153289795	53.886279582977295	54.69671416282654	55.79726839065552	66.7761459350586	53.809070110321045	Left
66.79126024246216	13.980590105056763	trials		69.48134922981262	69.78441214561462	68.60296201705933	69.46279430389404	70.30132746696472	80.77185034751892	68.29232120513916	Right
80.79216647148132	13.994803190231323	trials		83.32500982284546	83.64060664176941	82.74243593215942	83.31263995170593	89.73615097999573	94.78696966171265	82.41700863838196	Left
94.8062207698822	13.574922323226929	trials		97.37097215652466	97.65003275871277	96.69103622436523	97.3605682849884	103.48851203918457	108.38114309310913	96.29229044914246	Left
108.39969801902771	21.852733373641968	trials		111.0419864654541	111.3323929309845	110.08880639076233	111.0212607383728	111.834890127182	130.25243139266968	109.776691198349	Right
130.25914883613586	15.716147184371948	trials		133.0126438140869	133.29973244667053	132.01088523864746	132.98995208740234	133.1349503993988	145.9752960205078	131.72850680351257	Right
145.9938099384308	13.923491716384888	trials		148.41778182983398	148.74968075752258	147.74743032455444	148.40098810195923	148.98098182678223	159.91730165481567	147.3375437259674	Left
159.93131017684937	20.267417430877686	trials		162.99515914916992	163.2913408279419	162.15871477127075	162.98135542869568	171.2740762233734	180.19872760772705	161.91545343399048	Right
180.21187591552734	13.895475149154663	trials		183.29194498062134	183.62003445625305	180.29555702209473	183.2811315059662	184.6844620704651	194.107351064682	182.21289467811584	Left
194.11689472198486	14.895759344100952	trials		196.38448119163513	196.6451506614685	195.67726588249207	196.3640012741089	202.59184646606445	209.01265406608582	195.36785411834717	Right
209.02383613586426	13.286891460418701	trials	209.99794697761536			209.0557849407196			222.31072759628296		Left
222.32039427757263	14.250229835510254	trials		224.79085564613342	225.11435770988464	223.940771818161	224.76775431632996	224.80015349388123	236.57062411308289	223.63332605361938	Right
236.58487796783447	13.839687824249268	trials		238.75862526893616	239.07311606407166	238.12395000457764	238.73941493034363	240.68083715438843	250.42456579208374	237.6179301738739	Left
250.42923521995544	13.093191623687744	trials		252.63349771499634	252.97530889511108	251.98108673095703	252.6112973690033	254.15872502326965	263.5224268436432	251.58721542358398	Left
263.53758215904236	13.993656158447266	trials		266.1344871520996	266.4772403240204	265.33785605430603	266.117529630661	274.4399871826172	277.5312383174896	265.0697319507599	Right
277.53725957870483	14.413783073425293	trials		280.33589243888855	280.6964223384857	279.68438267707825	280.31311869621277	281.14055156707764	291.9510426521301	279.33511686325073	Left
291.9596440792084	14.095073461532593	trials		294.2741298675537	294.55745029449463	293.50670337677	294.2609407901764	296.02004981040955	306.05471754074097	293.0536448955536	Right
306.0689306259155	12.111339569091797	trials		308.6956133842468	309.05221128463745	308.0736358165741	308.6825063228607	310.2084300518036	318.1802701950073	307.72510719299316	Left
318.1933362483978	13.930209398269653	trials		320.5586533546448	320.8791654109955	319.76775670051575	320.536780834198	320.97337341308594	332.1235456466675	319.49049854278564	Right
332.13095927238464	12.661801099777222	trials		334.88224244117737	335.1445503234863	334.2521548271179	334.87507462501526	335.6604826450348	344.79276037216187	333.943398475647	Left
344.8008704185486	13.208166360855103	trials		347.52147459983826	347.78689527511597	346.7360665798187	354.8012135028839	355.0543053150177	358.0090367794037	346.4909620285034	Right
358.0199730396271	13.687562227249146	trials		360.8665702342987	361.2026059627533	360.16668677330017	360.8454349040985	362.092134475708	371.7075352668762	359.8188543319702	Left
371.72285437583923	14.790574073791504	trials		374.92961287498474	375.2472577095032	373.7910068035126	374.9119999408722	375.55154943466187	386.51342844963074	373.5520050525665	Right
386.5204737186432	14.436802387237549	trials		389.4917938709259	389.84073209762573	388.6078770160675	389.4699213504791	391.22132992744446	400.95727610588074	388.334100484848	Right
400.9724314212799	13.40477442741394	trials		403.5534439086914	403.8619544506073	402.8367257118225	403.534725189209	410.88475131988525	414.37720584869385	402.5061786174774	Left
414.393057346344	15.515197277069092	trials		417.31846141815186	417.6585524082184	416.32489466667175	417.3122355937958	417.80699133872986	429.9082546234131	416.004341840744	Right
429.92418813705444	13.145497560501099	trials		432.00565242767334	432.2764389514923	431.4018611907959	431.98582792282104	433.19279623031616	443.06968569755554	431.0204825401306	Left
443.08197379112244	13.418373107910156	trials		445.74171137809753	446.048624753952	445.08188676834106	445.7245490550995	446.70898175239563	456.5003468990326	444.7395429611206	Left
456.51927042007446	13.846487045288086	trials		459.3958911895752	459.69293308258057	458.49481225013733	459.3865933418274	460.0295834541321	470.36575746536255	458.2377882003784	Right
470.3783321380615	12.733071327209473	trials		472.47306752204895	472.77568006515503	471.80460023880005	472.4587724208832	473.384304523468	483.111403465271	471.3938944339752	Left
483.1272141933441	15.555256128311157	trials		486.2389042377472	486.52541947364807	485.4507110118866	486.2185471057892	487.1731610298157	498.6824703216553	485.0812108516693	Right
