onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
16.562913179397583	15.89096450805664	trials		23.236608028411865	23.658577919006348	18.988277673721313	18.688204765319824	Left
32.93671417236328	20.057169914245605	trials	34.660802602767944			34.639708042144775		Left
53.198970794677734	11.302133798599243	trials		57.93705987930298	58.374635457992554	55.66975998878479	55.313244104385376	Right
64.70590472221375	12.075458526611328	trials	76.7678873538971				66.75070977210999	Right
79.42307829856873	33.83107590675354	trials	91.91018486022949			87.85637378692627	81.8917784690857	Left
210.40586757659912	0.5076992511749268	trials	210.7498495578766			210.73317885398865		Right
213.48982787132263	12.291440725326538	trials	225.7554636001587				215.73091316223145	Left
227.99855613708496	17.819074630737305	trials		232.8720178604126	233.30090999603271	230.97737216949463	230.16816639900208	Right
248.98015236854553	0.0778648853302002	trials	249.02860808372498			249.018572807312		Left
251.73397493362427	9.54339337348938	trials	253.51565313339233			253.49681162834167		Right
261.4841754436493	10.013204336166382	trials	268.1080627441406	271.2967576980591		269.4113280773163	263.9174451828003	Left
271.5111014842987	24.477245330810547	trials	283.8629171848297			275.6126310825348	273.83918595314026	Right
296.19249153137207	9.721241474151611	trials		300.2303283214569	300.75072503089905	298.86480379104614	298.38573575019836	Left
306.11980295181274	10.029301643371582	trials		309.8542900085449	310.30525946617126	308.786012172699	308.32271361351013	Left
316.44631028175354	0.41988110542297363	trials	316.67077112197876			316.66311168670654		Right
319.27799797058105	10.8447744846344	trials		323.9319143295288	324.40950775146484	321.71843576431274	321.2929434776306	Right
330.32851457595825	10.124492883682251	trials		334.26120710372925	334.71594500541687	333.09798407554626	332.7441306114197	Left
340.6591999530792	13.216768026351929	trials		347.77534461021423	348.2302873134613	343.2309556007385	342.7460300922394	Right
354.08375811576843	9.631006717681885	trials		357.7606554031372	358.24967670440674	356.81501173973083	356.4000051021576	Left
363.9203839302063	14.677278757095337	trials		371.1039078235626	371.64789748191833	366.76243448257446	366.2445363998413	Right
378.8028314113617	7.624007701873779	trials	380.24916982650757			380.2327449321747		Left
386.633154630661	1.3903052806854248	trials	387.53128457069397			387.5225598812103		Left
390.08808970451355	7.306198835372925	trials	390.1696820259094			390.1563699245453		Right
507.1503360271454	0.36638712882995605	trials	507.40162563323975			507.38933753967285		Left
509.7740697860718	13.702840328216553	trials	521.8598501682281			521.015132188797	511.83554553985596	Right
554.6980557441711	10.035568475723267	trials		558.5238835811615	559.0396928787231	557.3401396274567	556.8648397922516	Left
564.9389977455139	3.354787826538086	trials	566.6802892684937			566.6616933345795		Right
569.164021730423	10.130677700042725	trials		572.8345701694489	573.3167922496796	571.8376038074493	571.4125208854675	Left
579.4995813369751	12.641525745391846	trials		584.4436173439026	584.9894092082977	583.0004734992981	581.8176307678223	Right
592.3448011875153	9.365299224853516	trials	593.4778778553009			593.4718565940857		Left
601.9171123504639	181.2336230278015	trials	607.9268863201141			605.3858509063721	604.3181874752045	Right
783.3558630943298	0.134307861328125	trials	783.4721074104309			783.4605157375336		Left
787.8720717430115	0.09236478805541992	trials	787.8941080570221			787.8734233379364		Right
791.6910183429718	0.5691390037536621	trials	792.1466982364655			792.1316659450531		Right
794.4083046913147	19.067043781280518	trials		798.190633058548	798.7147572040558	796.9699840545654	796.6900224685669	Left
813.7653453350067	1.0084760189056396	trials	814.0336742401123			814.0166349411011		Right
816.694108247757	2.8982067108154297	trials	817.8889932632446			817.9452314376831		Left
820.1878733634949	14.500290393829346	trials	832.5447680950165				822.2044978141785	Right
834.8945202827454	12.47154188156128	trials	847.3364069461823			837.4977741241455	837.2511129379272	Left
849.54767370224	12.147425174713135	trials	861.6769125461578				851.6572773456573	Right
993.5675392150879	2.641305685043335	trials	994.5914573669434			994.5769164562225		Left
997.0168218612671	17.732812643051147	trials		1005.9592909812927	1006.5086464881897	1004.6760141849518	999.2004811763763	Left
1014.9550080299377	4.627619743347168	trials	1016.2030591964722			1016.1932697296143		Right
1019.7879602909088	0.46604299545288086	trials	1020.187607049942			1020.1737215518951		Left
1022.8425524234772	20.088422298431396	trials		1026.6857471466064	1027.1410584449768	1025.635983467102	1025.1537613868713	Right
1043.1361434459686	0.4248778820037842	trials	1043.533127784729			1043.521249294281		Left
1046.1085696220398	12.373442649841309	trials	1058.4572312831879				1048.434688091278	Right
1060.9679565429688	8.2662193775177	trials	1062.0292711257935			1062.0234546661377		Right
1069.4392626285553	0.27271175384521484	trials	1069.5610778331757			1069.551165342331		Left
1072.2166783809662	1.3191578388214111	trials	1073.5011429786682			1073.4839808940887		Left
1077.28777217865	65.13356804847717	trials	1077.4204006195068			1077.4015998840332		Right
