name	electrode_name	type	units	sampling_frequency
Conx 10	e000	n/a	V	-1.0
Conx 17	e001	n/a	V	-1.0
Conx 34	e002	n/a	V	-1.0
Conx 35	e003	n/a	V	-1.0
Conx 37	e004	n/a	V	-1.0
Conx 39	e005	n/a	V	-1.0
Conx 40	e006	n/a	V	-1.0
Conx 43	e007	n/a	V	-1.0
