onset	duration	nwb_table	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
5.518458843231201	5.121638536453247	trials	10.334617614746094	10.639278173446655	9.141288995742798	8.879595518112183	Right
11.551211595535278	3.784130573272705	trials	15.037972450256348	15.334481954574585	13.669375896453857	13.443809270858765	Left
16.363110303878784	5.816811561584473	trials	21.8964786529541	22.179102659225464	20.486881256103516	20.271390676498413	Right
23.409500122070312	4.440145969390869	trials	27.553587198257446	27.8489089012146	26.565877676010132	26.347970485687256	Left
28.894904375076294	7.0370917320251465	trials	35.56745219230652	35.93076729774475	34.27631115913391	34.06778359413147	Right
37.19118857383728	7.877140283584595	trials	44.770344972610474	45.06345462799072	43.581276178359985	43.36336898803711	Left
46.316585063934326	7.782440900802612	trials	53.756149768829346	54.096527338027954	52.68656134605408	52.44227576255798	Right
55.00362753868103	5.8953728675842285	trials	60.55297017097473	60.897238969802856	59.36676859855652	59.145256996154785	Left
61.95658755302429	4.2457497119903564	trials	65.8325502872467	66.20082187652588	64.50180101394653	64.27021312713623	Left
67.09735417366028	5.995520114898682	trials	72.77035522460938	73.09025287628174	71.70719742774963	71.4890444278717	Right
73.98772740364075	6.814269304275513	trials	80.42704892158508	80.79720449447632	79.36012291908264	79.14418172836304	Right
81.86195969581604	5.989580869674683	trials	87.48855304718018	87.84781312942505	86.27015686035156	86.01976823806763	Left
89.29992699623108	7.6274073123931885	trials	96.62971901893616	96.92381191253662	95.61935877799988	95.40939784049988	Right
98.39357948303223	6.244229078292847	trials	104.34764790534973	104.6367027759552	102.99514889717102	102.75291132926941	Left
105.62674689292908	4.891607046127319	trials	110.23798274993896	110.51741194725037	109.08217334747314	108.87774205207825	Right
111.98709750175476	7.452057600021362	trials	119.14502143859863	119.43813109397888	118.1551821231842	117.92564225196838	Left
120.76810240745544	5.487452268600464	trials	125.97129225730896	126.25088500976562	124.50689029693604	124.36287498474121	Right
127.17428731918335	4.6589133739471436	trials	131.47222018241882	131.83041524887085	130.30817794799805	130.08093190193176	Left
133.25230073928833	3.4529690742492676	trials	136.38021111488342	136.7044095993042	135.20257019996643	134.97110533714294	Left
137.58001160621643	5.633597373962402	trials	142.87769603729248	143.21209335327148	141.60576510429382	141.424476146698	Right
144.12759041786194	6.757826566696167	trials	150.5644953250885	150.88185334205627	149.57912063598633	149.36248326301575	Left
151.83011841773987	3.9507148265838623	trials	155.44016885757446	155.77829384803772	154.27485704421997	154.06444549560547	Right
156.8758988380432	3.773890495300293	trials	160.34725880622864	160.64831495285034	159.30355715751648	159.09556221961975	Left
161.57847547531128	3.790315628051758	trials	165.0192792415619	165.36797189712524	164.08961033821106	163.89234685897827	Right
166.8757095336914	5.815992116928101	trials	172.3619737625122	172.68908023834229	171.23667979240417	171.0182399749756	Right
173.67351293563843	4.760043621063232	trials	178.065039396286	178.42921471595764	177.01523447036743	176.7827866077423	Left
179.5326361656189	5.100502967834473	trials	184.2671205997467	184.62928891181946	182.87333369255066	182.64313864707947	Right
186.04818439483643	3.0607359409332275	trials	188.78259205818176	189.10691332817078	187.8501377105713	187.62633204460144	Left
190.29946374893188	6.891520023345947	trials	196.87636995315552	197.18672394752502	195.55663871765137	195.34495735168457	Right
198.68848133087158	6.784040927886963	trials	205.17269492149353	205.4697778224945	203.98764038085938	203.75126004219055	Left
206.78057980537415	3.39353609085083	trials	209.89165568351746	210.1708390712738	209.04411125183105	208.7988429069519	Left
211.04771065711975	5.966929912567139	trials	216.72157192230225	217.01152777671814	215.73058557510376	215.504732131958	Right
218.2665011882782	3.491594076156616	trials	221.40911626815796	221.7567436695099	220.43037700653076	220.18904066085815	Right
223.20275449752808	6.101442575454712	trials	228.95534086227417	229.3033368587494	227.80506110191345	227.57982206344604	Left
230.405775308609	4.100464582443237	trials	234.14267897605896	234.50542068481445	232.76498937606812	232.53233671188354	Left
235.87446784973145	4.934410333633423	trials	240.50348043441772	240.80801796913147	239.20054268836975	238.95408630371094	Right
241.7018060684204	4.629462957382202	trials	246.00166392326355	246.33044981956482	244.76479482650757	244.5481984615326	Right
247.59250950813293	4.094074726104736	trials	251.3290445804596	251.68478202819824	250.30090761184692	250.07943677902222	Left
252.9515519142151	4.56536078453064	trials	257.1581029891968	257.51576566696167	255.7493658065796	255.50118923187256	Left
258.40635895729065	3.7234280109405518	trials	261.79977226257324	262.1289267539978	260.69368839263916	260.4702515602112	Right
263.5457739830017	4.542914628982544	trials	267.7824716567993	268.08786940574646	266.7244749069214	266.5166029930115	Left
269.34259700775146	4.792811632156372	trials	273.8452889919281	274.13458943367004	272.70582270622253	272.5042586326599	Right
275.2795443534851	4.632084369659424	trials	279.60913920402527	279.9099085330963	278.2382490634918	278.0164096355438	Left
281.4059724807739	5.146173477172852	trials	286.2496154308319	286.5485005378723	285.0461287498474	284.82871294021606	Right
287.608913898468	4.898242473602295	trials	292.21998596191406	292.5063371658325	291.2050790786743	290.95501828193665	Left
293.7800703048706	4.542464017868042	trials	297.9553279876709	298.3216743469238	296.8492031097412	296.64108538627625	Right
299.3265459537506	5.057413101196289	trials	304.0465304851532	304.38117384910583	302.9039514064789	302.6871500015259	Left
305.2804915904999	4.284088134765625	trials	309.24996614456177	309.5616717338562	307.76406025886536	307.5314893722534	Right
310.49916410446167	4.844503164291382	trials	315.0154957771301	315.3398988246918	314.109091758728	313.87512826919556	Left
316.40358901023865	4.6292994022369385	trials	320.6879231929779	321.031290769577	319.7727129459381	319.56254720687866	Right
322.1230797767639	3.6863999366760254	trials	325.51530504226685	325.8084967136383	324.3961548805237	324.1562111377716	Left
327.0771508216858	4.081541061401367	trials	330.87537145614624	331.15602946281433	329.67483401298523	329.4523801803589	Right
332.37282824516296	3.8894386291503906	trials	335.90579199790955	336.26144766807556	334.9416754245758	334.71836161613464	Left
